sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV45,HPV45,left,10,115,chr8,81561741,81561773,-,42,13
reads_R-HPV45,HPV45,left,10,276,chr14,40251302,40251270,+,39,12
reads_R-HPV45,HPV45,left,7,279,chr14,40251303,40251273,+,30,1
reads_R-HPV45,HPV45,left,10,378,chr8,52151688,52151719,-,41,13
reads_R-HPV45,HPV45,left,10,635,chr2,168624874,168624906,-,43,16
reads_R-HPV45,HPV45,left,10,737,chr5,72360013,72360049,-,43,13
reads_R-HPV45,HPV45,left,10,906,chr2,208673132,208673098,+,42,10
reads_R-HPV45,HPV45,left,10,1541,chr11,72063575,72063538,+,39,4
reads_R-HPV45,HPV45,left,10,1582,chr15,85045289,85045254,+,42,8
reads_R-HPV45,HPV45,right,10,1627,chr3,154518332,154518367,+,42,8
reads_R-HPV45,HPV45,left,10,1711,chr10,32713867,32713899,-,43,16
reads_R-HPV45,HPV45,right,10,1844,chr12,106621753,106621785,+,43,14
reads_R-HPV45,HPV45,right,7,1843,chr12,106621754,106621790,+,36,1
reads_R-HPV45,HPV45,left,10,2072,chr13,30640014,30639979,+,42,9
reads_R-HPV45,HPV45,right,10,2118,chr2,189451745,189451709,-,43,10
reads_R-HPV45,HPV45,right,10,2265,chr11,104097849,104097816,-,39,8
reads_R-HPV45,HPV45,right,10,2319,chr3,109731467,109731431,-,43,10
reads_R-HPV45,HPV45,right,10,2368,chr22,17697701,17697665,-,39,6
reads_R-HPV45,HPV45,left,10,2400,chr15,25030900,25030934,-,39,8
reads_R-HPV45,HPV45,left,7,2403,chr15,25030900,25030929,-,29,1
reads_R-HPV45,HPV45,right,10,2453,chr1,151011516,151011552,+,43,12
reads_R-HPV45,HPV45,right,10,2577,chr17,57192270,57192238,-,42,13
reads_R-HPV45,HPV45,right,7,2573,chr17,57192270,57192242,-,28,1
reads_R-HPV45,HPV45,right,10,2797,chr6,102527526,102527561,+,38,6
reads_R-HPV45,HPV45,left,10,2833,chr9,133569562,133569595,-,43,14
reads_R-HPV45,HPV45,left,10,2868,chr15,96075848,96075816,+,39,12
reads_R-HPV45,HPV45,left,7,2871,chr15,96075848,96075819,+,29,1
reads_R-HPV45,HPV45,left,10,2930,chr13,46235394,46235361,+,41,10
reads_R-HPV45,HPV45,right,4,3245,chr17,47552745,47552776,+,39,12
reads_R-HPV45,HPV45,right,4,3245,chr17,38085421,38085452,+,38,12
reads_R-HPV45,HPV45,right,1,3242,chr17,47552745,47552774,+,29,1
reads_R-HPV45,HPV45,right,1,3242,chr17,38085421,38085450,+,29,1
reads_R-HPV45,HPV45,right,4,3245,chr17,36281334,36281370,+,39,6
reads_R-HPV45,HPV45,right,4,3245,chr17,38235119,38235083,-,39,6
reads_R-HPV45,HPV45,left,4,3467,chrX,39452017,39451980,+,34,2
reads_R-HPV45,HPV45,left,4,3467,chr9,78285245,78285207,+,38,3
