sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV45,HPV45,left,10,56,chr12,74847077,74847107,-,36,13
reads_R-HPV45,HPV45,left,10,117,chr8,12936191,12936222,-,36,11
reads_R-HPV45,HPV45,left,10,363,chr3,127570939,127570979,-,43,4
reads_R-HPV45,HPV45,left,10,610,chr8,58286908,58286875,+,36,6
reads_R-HPV45,HPV45,left,10,718,chr14,49458756,49458787,-,36,11
reads_R-HPV45,HPV45,left,10,1077,chr2,132831042,132831074,-,35,6
reads_R-HPV45,HPV45,right,10,1224,chr7,106401823,106401793,-,36,14
reads_R-HPV45,HPV45,left,10,1276,chr12,107024165,107024200,-,42,8
reads_R-HPV45,HPV45,right,9,1372,chr11,96676018,96675981,-,41,5
reads_R-HPV45,HPV45,left,10,1528,chr9,113301384,113301413,-,43,11
reads_R-HPV45,HPV45,right,3,1572,chr5,47084311,47084338,+,34,8
reads_R-HPV45,HPV45,right,3,1572,chr5,50243565,50243590,+,25,2
reads_R-HPV45,HPV45,right,4,1572,chr22,11244416,11244444,+,32,8
reads_R-HPV45,HPV45,right,3,1572,chr20,29291713,29291741,+,32,8
reads_R-HPV45,HPV45,right,4,1572,chr19,27359044,27359072,+,28,6
reads_R-HPV45,HPV45,right,3,1572,chr11,48784820,48784848,+,31,8
reads_R-HPV45,HPV45,right,3,1572,GL000208.1,4938,4965,+,34,8
reads_R-HPV45,HPV45,right,3,1572,chr20,28656079,28656050,-,43,11
reads_R-HPV45,HPV45,right,3,1572,chr20,28657952,28657923,-,43,11
reads_R-HPV45,HPV45,right,3,1572,chr20,28663569,28663540,-,43,11
reads_R-HPV45,HPV45,right,3,1572,chr20,28665441,28665412,-,43,11
reads_R-HPV45,HPV45,right,3,1572,chr20,28667313,28667284,-,43,11
reads_R-HPV45,HPV45,right,3,1572,chr20,28671060,28671031,-,43,11
reads_R-HPV45,HPV45,right,3,1572,chr20,28672933,28672904,-,43,11
reads_R-HPV45,HPV45,right,3,1572,chr20,28680422,28680393,-,43,11
reads_R-HPV45,HPV45,right,3,1572,chr20,28694028,28694000,-,39,10
reads_R-HPV45,HPV45,right,3,1572,chr20,28699356,28699328,-,39,10
reads_R-HPV45,HPV45,right,3,1572,chr20,28707019,28706992,-,27,2
reads_R-HPV45,HPV45,right,3,1572,chr20,28708891,28708864,-,27,2
reads_R-HPV45,HPV45,right,0,1572,chr20,28710763,28710737,-,26,1
reads_R-HPV45,HPV45,right,0,1572,chr20,28716384,28716358,-,26,1
reads_R-HPV45,HPV45,right,0,1572,chr20,28718429,28718403,-,26,1
reads_R-HPV45,HPV45,right,0,1572,chr20,28732389,28732363,-,26,1
reads_R-HPV45,HPV45,right,4,1572,chr14,16062751,16062723,-,32,8
reads_R-HPV45,HPV45,right,4,1572,chr12,37833964,37833936,-,31,8
reads_R-HPV45,HPV45,right,3,1572,chr11,48861013,48860985,-,41,11
reads_R-HPV45,HPV45,right,4,1572,chr22,12371288,12371315,+,29,6
reads_R-HPV45,HPV45,right,1,1572,chr22,11377266,11377293,+,26,1
reads_R-HPV45,HPV45,right,3,1572,KI270579.1,15373,15400,+,33,7
reads_R-HPV45,HPV45,right,3,1572,KI270519.1,133975,134003,+,32,7
reads_R-HPV45,HPV45,right,3,1572,chr20,28654081,28654051,-,43,10
reads_R-HPV45,HPV45,right,3,1572,chr20,28674805,28674775,-,43,10
reads_R-HPV45,HPV45,right,3,1572,chr20,28682527,28682497,-,43,10
reads_R-HPV45,HPV45,right,3,1572,chr20,28697212,28697183,-,39,9
reads_R-HPV45,HPV45,right,3,1572,chr15,17022492,17022464,-,28,7
reads_R-HPV45,HPV45,right,3,1572,KI270435.1,37086,37058,-,29,7
reads_R-HPV45,HPV45,right,3,1572,chr20,28659824,28659793,-,43,9
reads_R-HPV45,HPV45,right,3,1572,chr20,28690283,28690253,-,39,8
reads_R-HPV45,HPV45,right,3,1572,KI270757.1,65674,65706,+,35,4
reads_R-HPV45,HPV45,right,4,1572,chrY,10623318,10623350,+,33,3
reads_R-HPV45,HPV45,right,4,1572,chr7,57913110,57913142,+,34,3
reads_R-HPV45,HPV45,right,4,1572,chr3,93786222,93786254,+,34,3
reads_R-HPV45,HPV45,right,3,1572,chr20,28797540,28797572,+,32,3
reads_R-HPV45,HPV45,right,4,1572,chr16,34183547,34183578,+,31,2
reads_R-HPV45,HPV45,right,4,1572,chr12,37703250,37703282,+,30,2
reads_R-HPV45,HPV45,right,4,1572,chr10,39424201,39424232,+,30,2
reads_R-HPV45,HPV45,right,4,1572,chr10,39339885,39339916,+,31,2
reads_R-HPV45,HPV45,right,4,1572,chr10,39474843,39474875,+,33,3
reads_R-HPV45,HPV45,right,1,1572,chrY,10227502,10227536,+,32,1
reads_R-HPV45,HPV45,right,1,1572,chr7,57950090,57950124,+,33,1
reads_R-HPV45,HPV45,right,1,1572,chr7,62080612,62080645,+,31,1
reads_R-HPV45,HPV45,right,1,1572,chr7,61305563,61305596,+,31,1
reads_R-HPV45,HPV45,right,0,1572,chr5,50224899,50224935,+,34,1
reads_R-HPV45,HPV45,right,1,1572,chr3,90351162,90351198,+,33,1
reads_R-HPV45,HPV45,right,4,1572,chr22,12330580,12330619,+,41,3
reads_R-HPV45,HPV45,right,1,1572,chr22,13020777,13020811,+,32,1
