sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV97,HPV97,left,9,629,chr19,14008313,14008340,-,28,2
reads_R-HPV97,HPV97,right,10,2119,chr5,144992020,144992052,+,35,4
reads_R-HPV97,HPV97,right,10,2337,chr10,98247273,98247240,-,39,8
reads_R-HPV97,HPV97,left,0,2370,chrY,1708933,1708900,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,4954085,4954052,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,5046282,5046249,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,5611344,5611311,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,7159277,7159244,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,7254719,7254686,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,8139491,8139458,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,13135667,13135634,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,13184260,13184227,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,13564441,13564408,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,15158071,15158038,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,15590136,15590103,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,15727491,15727458,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,15791363,15791330,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,19378458,19378425,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrY,19418166,19418133,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,1708933,1708900,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,7592764,7592731,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,11940459,11940426,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,14109119,14109086,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,16235870,16235837,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,26181710,26181677,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,26319592,26319559,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,29986900,29986867,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,34253056,34253023,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,36470360,36470327,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,37633599,37633566,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,42430029,42429996,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,43311375,43311342,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,47788843,47788810,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,50024649,50024616,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chrX,54769549,54769516,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,7867277,7867244,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,17290179,17290146,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,18649558,18649525,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,18844205,18844172,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,19541376,19541343,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,20657948,20657915,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,22354007,22353974,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,24229818,24229785,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,25076114,25076081,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,28117081,28117048,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,31061239,31061206,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,31937390,31937357,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,32230202,32230169,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,34766871,34766838,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,63844497,63844464,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr9,65714554,65714521,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr8,1173051,1173018,+,33,1
reads_R-HPV97,HPV97,left,0,2370,chr8,2307136,2307103,+,33,1
