31	0	0	0	0	0	0	0	+	chr20~34261629~34262628~+~HPV45~731~1730~+_970_1399_0:0:0_0:0:0_f0|HPV18|left|735	35	0	31	chr20	64444167	34262597	34262628	1	31,	0,	34262597,
27	0	0	0	0	0	0	0	+	chr20~34261629~34262628~+~HPV45~731~1730~+_974_1514_1:0:0_2:0:0_1b1|HPV18|left|735	31	0	27	chr20	64444167	34262601	34262628	1	27,	0,	34262601,
36	0	0	0	0	0	0	0	+	chr20~34261629~34262628~+~HPV45~731~1730~+_576_1034_0:0:0_0:0:0_1ab|HPV18|left|735	40	0	36	chr20	64444167	34262592	34262628	1	36,	0,	34262592,
33	0	0	0	0	0	0	0	+	chr20~34261629~34262628~+~HPV45~731~1730~+_562_1037_2:0:0_0:0:0_1e8|HPV18|left|735	37	0	33	chr20	64444167	34262595	34262628	1	33,	0,	34262595,
30	0	0	0	0	0	0	0	-	chr18~51240706~51241705~+~HPV45~129~1128~-_970_1399_0:0:0_0:0:0_f0|HPV18|right|1129	30	0	30	chr18	80373285	51241674	51241704	1	30,	0,	51241674,
31	0	0	0	0	0	0	0	+	chr18~51240706~51241705~+~HPV45~129~1128~-_562_1037_2:0:0_0:0:0_1e8|HPV18|right|1129	32	1	32	chr11	135086622	79452056	79452087	1	31,	1,	79452056,
32	0	0	0	0	0	0	0	-	chr18~51240706~51241705~+~HPV45~129~1128~-_562_1037_2:0:0_0:0:0_1e8|HPV18|right|1129	32	0	32	chr18	80373285	51241672	51241704	1	32,	0,	51241672,
33	1	0	0	0	0	0	0	+	chr18~51240706~51241705~+~HPV45~129~1128~-_576_1034_0:0:0_0:0:0_1ab|HPV18|right|1129	35	1	35	chr11	135086622	79452056	79452090	1	34,	1,	79452056,
35	0	0	0	0	0	0	0	-	chr18~51240706~51241705~+~HPV45~129~1128~-_576_1034_0:0:0_0:0:0_1ab|HPV18|right|1129	35	0	35	chr18	80373285	51241669	51241704	1	35,	0,	51241669,
34	1	0	0	0	0	0	0	+	chr18~51240706~51241705~+~HPV45~129~1128~-_964_1413_0:0:0_1:0:0_8f|HPV18|right|1129	36	1	36	chr11	135086622	79452056	79452091	1	35,	1,	79452056,
36	0	0	0	0	0	0	0	-	chr18~51240706~51241705~+~HPV45~129~1128~-_964_1413_0:0:0_1:0:0_8f|HPV18|right|1129	36	0	36	chr18	80373285	51241668	51241704	1	36,	0,	51241668,
38	1	0	0	0	0	0	0	+	chr18~51240706~51241705~+~HPV45~129~1128~-_958_1441_1:0:0_1:0:0_194|HPV18|right|1129	42	3	42	chr11	135086622	79452058	79452097	1	39,	3,	79452058,
41	1	0	0	0	0	0	0	-	chr18~51240706~51241705~+~HPV45~129~1128~-_958_1441_1:0:0_1:0:0_194|HPV18|right|1129	42	0	42	chr18	80373285	51241662	51241704	1	42,	0,	51241662,
41	1	0	0	0	0	0	0	+	chr18~51240706~51241705~+~HPV45~129~1128~-_957_1430_0:0:0_0:0:0_1b6|HPV18|right|1129	43	1	43	chr11	135086622	79452056	79452098	1	42,	1,	79452056,
43	0	0	0	0	0	0	0	-	chr18~51240706~51241705~+~HPV45~129~1128~-_957_1430_0:0:0_0:0:0_1b6|HPV18|right|1129	43	0	43	chr18	80373285	51241661	51241704	1	43,	0,	51241661,
29	0	0	0	0	0	0	0	+	chr5~61267122~61268121~+~HPV45~2643~3642~+_540_1041_1:0:0_1:0:0_286|HPV18|left|2687	31	0	29	chr5	181538259	61268092	61268121	1	29,	0,	61268092,
30	0	0	0	0	0	0	0	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_540_1041_1:0:0_1:0:0_286|HPV18|right|2780	30	0	30	chr6	170805979	153459039	153459069	1	30,	0,	153459039,
30	0	0	0	0	0	0	0	-	chr11~106090463~106091462~-~HPV45~2701~3700~+_970_1377_0:0:0_1:0:0_1e|HPV18|left|2742	30	0	30	chr11	135086622	106090463	106090493	1	30,	0,	106090463,
32	0	0	0	0	0	0	0	-	chr11~106090463~106091462~-~HPV45~2701~3700~+_968_1430_1:0:0_0:0:0_233|HPV18|left|2742	32	0	32	chr11	135086622	106090463	106090495	1	32,	0,	106090463,
35	0	0	0	0	0	0	0	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_966_1494_0:0:0_4:0:0_1cb|HPV18|right|2781	35	0	35	chr6	170805979	153459033	153459068	1	35,	0,	153459033,
40	0	0	0	0	0	0	0	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_507_1030_0:0:0_0:0:0_39|HPV18|right|2781	40	0	40	chr6	170805979	153459028	153459068	1	40,	0,	153459028,
40	0	0	0	0	0	1	1	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_507_1030_0:0:0_0:0:0_39|HPV18|right|2781	40	0	40	chr21	46709983	32567312	32567353	2	20,20,	0,20,	32567312,32567333,
33	0	0	0	0	0	0	0	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_584_1032_2:0:0_2:0:0_187|HPV18|right|2781	38	5	38	chr6	170805979	153459030	153459063	1	33,	0,	153459030,
