33	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_968_1479_0:0:0_1:0:0_22|HPV35|left|264	33	0	33	chr15	101991189	21933541	21933574	1	33,	0,	21933541,
33	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_968_1479_0:0:0_1:0:0_22|HPV35|left|264	33	0	33	chr15	101991189	21496261	21496294	1	33,	0,	21496261,
33	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_968_1479_0:0:0_1:0:0_22|HPV35|left|264	33	0	33	chr15	101991189	20922564	20922597	1	33,	0,	20922564,
33	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_968_1479_0:0:0_1:0:0_22|HPV35|left|264	33	0	33	KI270727.1	448248	223385	223418	1	33,	0,	223385,
32	1	0	0	0	0	0	0	-	chr15~21932575~21933574~+~HPV35~264~1263~+_968_1479_0:0:0_1:0:0_22|HPV35|left|264	33	0	33	chr17	83257441	31259699	31259732	1	33,	0,	31259699,
29	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_972_1453_0:0:0_2:0:0_e2|HPV35|left|264	29	0	29	chr15	101991189	21933545	21933574	1	29,	0,	21933545,
29	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_972_1453_0:0:0_2:0:0_e2|HPV35|left|264	29	0	29	chr15	101991189	21496265	21496294	1	29,	0,	21496265,
29	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_972_1453_0:0:0_2:0:0_e2|HPV35|left|264	29	0	29	chr15	101991189	20922568	20922597	1	29,	0,	20922568,
29	0	0	0	0	0	0	0	-	chr15~21932575~21933574~+~HPV35~264~1263~+_972_1453_0:0:0_2:0:0_e2|HPV35|left|264	29	0	29	chr17	83257441	31259699	31259728	1	29,	0,	31259699,
43	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_958_1463_0:0:0_0:0:0_162|HPV35|left|264	43	0	43	chr15	101991189	21933531	21933574	1	43,	0,	21933531,
43	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_958_1463_0:0:0_0:0:0_162|HPV35|left|264	43	0	43	chr15	101991189	21496251	21496294	1	43,	0,	21496251,
43	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_958_1463_0:0:0_0:0:0_162|HPV35|left|264	43	0	43	chr15	101991189	20922554	20922597	1	43,	0,	20922554,
43	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_958_1463_0:0:0_0:0:0_162|HPV35|left|264	43	0	43	KI270727.1	448248	223375	223418	1	43,	0,	223375,
41	1	0	0	1	1	0	0	-	chr15~21932575~21933574~+~HPV35~264~1263~+_958_1463_0:0:0_0:0:0_162|HPV35|left|264	43	0	43	chr17	83257441	31259699	31259741	2	35,7,	0,36,	31259699,31259734,
32	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_969_1527_0:0:0_0:0:0_236|HPV35|left|264	32	0	32	chr15	101991189	21933542	21933574	1	32,	0,	21933542,
32	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_969_1527_0:0:0_0:0:0_236|HPV35|left|264	32	0	32	chr15	101991189	21496262	21496294	1	32,	0,	21496262,
32	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_969_1527_0:0:0_0:0:0_236|HPV35|left|264	32	0	32	chr15	101991189	20922565	20922597	1	32,	0,	20922565,
32	0	0	0	0	0	0	0	+	chr15~21932575~21933574~+~HPV35~264~1263~+_969_1527_0:0:0_0:0:0_236|HPV35|left|264	32	0	32	KI270727.1	448248	223386	223418	1	32,	0,	223386,
31	1	0	0	0	0	0	0	-	chr15~21932575~21933574~+~HPV35~264~1263~+_969_1527_0:0:0_0:0:0_236|HPV35|left|264	32	0	32	chr17	83257441	31259699	31259731	1	32,	0,	31259699,
