chrom	lend	rend	gene	strand
chr9	114845594	114848585	RP11-78H18.2	+
chr9	114893343	114930595	TNFSF8	-
chr9	115019578	115118257	TNC	-
chr9	115119539	115138409	RP11-523L1.2	-
chr9	115141818	115402644	DEC1	+
chr9	115252538	115254251	RP11-445L6.3	-
chr9	115734392	115734491	U2	+
chr9	115739663	115744239	RP11-284G10.1	-
chr9	115888169	115925207	LINC00474	-
chr9	116012361	116012965	RP11-787B4.2	+
chr9	116153804	116402322	PAPPA	+
chr9	116198990	116199079	AL353141.1	+
chr9	116285829	116288769	PAPPA-AS2	-
chr9	116288618	116318689	RP11-45A16.4	-
chr9	116393589	116393676	AL137024.1	-
chr9	116398157	116400606	PAPPA-AS1	-
chr9	116425225	117415070	ASTN2	-
chr9	116504283	116562293	ASTN2-AS1	+
chr9	116568449	116586328	RP11-67K19.3	+
chr9	116687302	116701300	TRIM32	+
chr9	117099007	117099106	AL354981.1	+
chr9	117180628	117181095	RPL10P3	-
chr9	117181066	117181200	SNORA70C	-
chr9	117197118	117197420	RN7SKP128	+
chr9	117276985	117277286	RN7SKP125	+
chr9	117462294	117466260	RP11-388N2.1	-
chr9	117648606	117657027	RP11-500B12.1	+
chr9	117685254	117685588	RPL35AP22	-
chr9	117704332	117716871	TLR4	+
chr9	117707996	117708102	RNU6-1082P	-
chr9	117783448	117868071	RP11-281A20.2	+
chr9	117840322	117897256	RP11-281A20.1	-
chr9	118082869	118083382	TPT1P9	-
chr9	118687752	118705960	RP11-349E4.1	-
chr9	118740563	118745312	RP11-127L21.1	+
chr9	118763867	118764345	TUBB4BP6	+
chr9	119153458	119369467	BRINP1	-
chr9	119495375	119524125	RP11-295D22.1	+
chr9	119511669	119511760	AC006288.1	+
chr9	119884947	119885056	AL354931.1	+
chr9	119935053	119937832	RP11-360A18.2	+
chr9	119973094	119974322	RP11-360A18.1	+
chr9	120244979	120245050	MIR147A	-
chr9	120302782	120302882	AL592549.1	-
chr9	120388869	120580170	CDK5RAP2	-
chr9	120600813	120714470	MEGF9	-
