chrom	lend	rend	gene	strand
chr11	102107886	102109842	RP11-732A21.2	+
chr11	102109827	102110457	RP11-732A21.3	-
chr11	102110461	102233423	YAP1	+
chr11	102229851	102230922	RP11-864G5.3	-
chr11	102295060	102295806	RP11-864G5.1	+
chr11	102306112	102306271	RP11-864G5.7	+
chr11	102308557	102308797	RP11-864G5.8	-
chr11	102313722	102313829	RNU6-952P	+
chr11	102317450	102339403	BIRC3	+
chr11	102347211	102378670	BIRC2	+
chr11	102396332	102470384	TMEM123	-
chr11	102452919	102462008	RP11-315O6.1	+
chr11	102467255	102498801	RP11-315O6.2	+
chr11	102520508	102530753	MMP7	-
chr11	102576835	102625332	MMP20	-
chr11	102606916	102628070	RP11-817J15.2	+
chr11	102681310	102683913	RP11-817J15.3	+
chr11	102691487	102705806	MMP27	-
chr11	102711795	102727050	MMP8	-
chr11	102746968	102836766	WTAPP1	+
chr11	102751070	102754943	AP000619.5	-
chr11	102766801	102767927	AP000647.3	-
chr11	102770503	102780628	MMP10	-
chr11	102789920	102798160	MMP1	-
chr11	102806948	102807916	AP000619.6	-
chr11	102835801	102843803	MMP3	-
chr11	102862736	102875034	MMP12	-
chr11	102880492	102880846	BOLA3P1	+
chr11	102903892	102903953	RNU7-159P	-
chr11	102942995	102955734	MMP13	-
chr11	102963460	102966628	RP11-690D19.4	-
chr11	103045237	103045712	RP11-690D19.1	+
chr11	103050687	103055799	RP11-690D19.3	-
chr11	103062076	103092215	DCUN1D5	-
chr11	103109431	103479863	DYNC2H1	+
chr11	103402013	103402586	RP11-37O16.7	-
chr11	103402588	103403422	RP11-37O16.6	-
chr11	103403512	103404167	RP11-37O16.4	-
chr11	103404309	103405834	RP11-37O16.3	-
chr11	103406213	103407241	MTND2P26	-
chr11	103407441	103408376	MTND1P36	-
chr11	103409580	103409657	RP11-37O16.8	-
chr11	103675994	103895271	RP11-563P16.1	-
chr11	103849906	103849980	MIR4693	+
chr11	103907186	104164379	PDGFD	-
chr11	103945548	103946546	RP11-617B3.2	+
chr11	104036580	104039188	DDI1	+
chr11	104445868	104609321	RP11-886D15.1	-
chr11	104682383	104682581	RP11-681H10.1	-
chr11	104873264	104873417	RP11-693N9.1	+
