chrom	lend	rend	sample_name	CN	copy_number
chr8	81254	111279265	LIHC-KR-A7K0-TP	0.0284	2.0397608293900507
chr8	81254	111282852	LGG-FG-A4MU-NT	0.0041	2.005691890951992
chr8	81254	145072769	KIRC-BP-4347-TP	-0.3138	1.6090397867014978
chr8	81254	145072769	LGG-FG-A6IZ-TP	0.1134	2.1635493070570937
chr8	656117	111282441	LGG-S9-A7R7-TP	0.0708	2.100597863138537
chr8	656117	114619814	LGG-HW-7486-TP	0.0259	2.0362292539809292
chr8	2024196	106007604	KIRC-B0-5707-TP	-0.077	1.8960539302572907
chr8	2179870	111282441	LGG-HW-8322-TP	0.0432	2.0607935740898937
chr8	2849649	114619207	KIRC-BP-4353-TP	-0.0986	1.8678777037086458
chr8	4146039	128535892	UCEC-N6-A4VD-TP	-0.0096	1.986735754633211
chr8	4287532	114619814	LUSC-77-A5FZ-TP	0.0055	2.0076391711764385
chr8	5714170	145072769	LGG-DH-A7UV-TP	-0.0073	1.9899056113754252
chr8	7021331	111282852	LGG-P5-A5EW-TP	0.0328	2.045991285189746
chr8	7336299	124135152	LGG-HT-8558-TP	-0.0069999999999999	1.9903194436401659
chr8	7414835	111279265	BLCA-ZF-A9R2-TP	0.2433	2.3673942781254596
chr8	7414835	128744020	KIRC-BP-4330-TP	-0.0023	1.996814063215769
chr8	7919608	111282417	LGG-CS-5390-TP	0.0471	2.0663720003970125
chr8	8139659	136799617	KIRC-DV-A4W0-TP	0.0023	2.003191019978195
chr8	8139659	141031601	CESC-JX-A5QV-TP	0.0179	2.024969249663748
chr8	8234503	114619814	CESC-C5-A7X3-TP	0.0649	2.0920248664455605
chr8	8234503	128744020	KIRC-B0-5706-TP	0.0298	2.0417411863649133
chr8	8235660	111279265	KIRC-BP-4325-TP	0.0288	2.040326449585199
chr8	8235660	145072769	LGG-HT-8114-TP	-0.0097	1.9865980493770823
chr8	8530797	106840278	PAAD-HZ-7920-TP	0.0064	2.0088919923990574
chr8	9539828	111282417	KIRC-CZ-5460-TP	-0.0549	1.9253223347532753
chr8	12176798	111279265	LIHC-EP-A2KB-TP	0.2534	2.3840260498975074
chr8	12176798	111282417	KIRC-CW-5581-TP	0.0037	2.0051358721644106
chr8	12323772	111282852	LIHC-DD-A1ED-TP	-0.004	1.994462502704139
chr8	12418301	103937883	LGG-TM-A7C4-TP	0.0481	2.067804796835116
chr8	12418301	111282050	LGG-HW-7490-TP	0.0119	2.0165651273015137
chr8	12419769	111282417	CESC-Q1-A6DW-TP	0.3685	2.5820196856867197
chr8	12419769	141016278	CESC-UC-A7PI-TP	0.0104	2.0144695522481415
chr8	12454103	101606009	KIRC-BP-4159-TP	-0.025	1.9656411970905021
chr8	12454103	145072769	LGG-S9-A6U2-TP	0.0373	2.0523830273566963
chr8	12454103	145072769	LGG-HW-8319-TP	-0.003	1.9958454379981012
chr8	12545655	141102408	KIRC-MW-A4EC-TP	0.0241	2.0336903063687615
