chrom	lend	rend	gene	strand
chr10	94402504	94535930	TBC1D12	+
chr10	94501434	94613905	HELLS	+
chr10	94577439	94611238	RP11-119K6.6	+
chr10	94646364	94647996	CTBP2P2	-
chr10	94683621	94736190	CYP2C18	+
chr10	94762624	94853260	CYP2C19	+
chr10	94774156	94774633	MTND4P19	-
chr10	94865852	94873129	CYP2C58P	-
chr10	94882554	94883343	RP11-400G3.3	+
chr10	94938658	94989390	CYP2C9	+
chr10	94940253	94941121	MTND4P20	-
chr10	95007126	95007556	CYP2C59P	-
chr10	95009674	95009812	CYP2C60P	+
chr10	95031640	95032048	RP11-208C17.4	+
chr10	95036772	95069497	CYP2C8	-
chr10	95141925	95168425	RP11-310E22.5	-
chr10	95173085	95173187	RP11-310E22.6	-
chr10	95183653	95184217	PAWRP1	+
chr10	95194200	95228928	ACSM6	+
chr10	95228243	95231144	RP11-310E22.4	-
chr10	95237572	95291024	PDLIM1	-
chr10	95311771	95561414	SORBS1	-
chr10	95594598	95595372	RP11-7D5.2	+
chr10	95605929	95656706	ALDH18A1	-
chr10	95663396	95694143	TCTN3	-
chr10	95711779	95877266	ENTPD1	+
chr10	95753206	96090238	ENTPD1-AS1	-
chr10	95833508	95873758	RP11-429G19.3	+
chr10	95907603	95938723	C10orf131	+
chr10	95949968	95985028	RP11-248J23.6	+
chr10	95999778	96000243	RP11-248J23.5	-
chr10	96000091	96032684	CC2D2B	+
chr10	96043394	96060870	CCNJ	+
chr10	96064315	96064399	MIR3157	-
chr10	96112747	96112851	RNU6-271P	+
chr10	96128392	96128452	AC021037.2	+
chr10	96129715	96205288	ZNF518A	+
chr10	96130031	96130117	AC021037.1	+
chr10	96189366	96190219	NPM1P25	-
chr10	96191702	96271587	BLNK	-
chr10	96292685	96306695	RP11-35J23.1	-
chr10	96304396	96338564	DNTT	+
chr10	96343216	96359365	OPALIN	-
chr10	96364606	96513918	TLL2	-
chr10	96518109	96587452	TM9SF3	-
chr10	96560185	96560922	NPM1P26	+
chr10	96593312	96720514	PIK3AP1	-
chr10	96619376	96619483	RNA5SP324	+
chr10	96620877	96621707	RP11-34E5.4	-
chr10	96743167	96743273	RNU6-1274P	+
chr10	96750288	96750899	RPL13AP5	+
chr10	96828669	96828764	MIR607	-
chr10	96832260	96981043	LCOR	+
chr10	96915633	96915902	HMGN2P35	-
chr10	96981284	96986212	C10orf12	+
chr10	96992450	96995959	RP11-175O19.4	+
chr10	96998038	97185920	SLIT1	-
chr10	97102756	97103747	SLIT1-AS1	+
chr10	97153045	97155433	ARHGAP19-SLIT1	-
