chrom	lend	rend	gene	strand
chr1	14348955	14351023	RP4-704D23.1	-
chr1	14598704	15118043	KAZN	+
chr1	14607334	14607436	AL034395.1	-
chr1	14692129	14692613	TBCAP2	-
chr1	15111815	15152464	TMEM51-AS1	-
chr1	15152532	15220480	TMEM51	+
chr1	15164344	15171317	C1orf195	-
chr1	15191828	15192845	RP1-21O18.3	-
chr1	15226373	15227549	RP5-903E17.2	+
chr1	15247272	15400283	FHAD1	+
chr1	15326680	15343876	RP3-467K16.2	-
chr1	15334166	15335464	RP3-467K16.7	-
chr1	15402979	15409433	RP3-467K16.4	-
chr1	15409895	15430343	EFHD2	+
chr1	15438439	15449242	CTRC	+
chr1	15456728	15472091	CELA2A	+
chr1	15465909	15491400	CELA2B	+
chr1	15490832	15526534	CASP9	-
chr1	15526813	15592379	DNAJC16	+
chr1	15542165	15542304	SCARNA21	+
chr1	15565611	15565956	RP4-680D5.8	-
chr1	15572353	15585110	AGMAT	-
chr1	15586136	15603626	RP4-680D5.2	-
chr1	15604597	15605043	CHCHD2P6	+
chr1	15608078	15608145	RNU7-179P	-
chr1	15614643	15614867	RP4-680D5.4	-
chr1	15617500	15669044	DDI2	+
chr1	15659869	15661722	RSC1A1	+
chr1	15682873	15683128	RP4-680D5.9	-
chr1	15684332	15734769	PLEKHM2	+
chr1	15684472	15684558	AL121992.1	+
chr1	15720312	15736896	RP11-288I21.1	-
chr1	15736405	15741396	SLC25A34	+
chr1	15740051	15749896	RP11-169K16.4	-
chr1	15742422	15747982	TMEM82	+
chr1	15756607	15786594	FBLIM1	+
chr1	15763490	15763757	Metazoa_SRP	+
chr1	15792796	15793285	RP11-169K16.6	+
chr1	15807169	15809348	UQCRHL	-
chr1	15828232	15828669	RP11-169K16.8	+
chr1	15834479	15848147	FLJ37453	-
chr1	15847864	15940460	SPEN	+
chr1	15917698	15917908	RP1-134O19.3	-
chr1	15941869	15976132	ZBTB17	-
chr1	15969632	15970194	RP11-5P18.1	+
chr1	15988182	15988441	RP11-5P18.3	+
chr1	15989140	15989375	RP11-5P18.11	-
chr1	15989871	15994751	TBC1D3P6	+
chr1	16004236	16008807	C1orf64	+
chr1	16006160	16006671	RP11-5P18.5	-
