chrom	lend	rend	gene	strand
chr1	9539482	9585179	SLC25A33	+
chr1	9576427	9576985	RP13-15M17.1	+
chr1	9588922	9614873	TMEM201	+
chr1	9651732	9729114	PIK3CD	+
chr1	9652610	9654586	PIK3CD-AS1	-
chr1	9660828	9662626	RP11-558F24.2	-
chr1	9672426	9687555	PIK3CD-AS2	-
chr1	9729026	9824526	CLSTN1	-
chr1	9780822	9781240	MZT1P1	+
chr1	9827610	9828258	AL357140.1	-
chr1	9848276	9910336	CTNNBIP1	-
chr1	9848318	9850154	RP11-84A14.5	+
chr1	9922113	9943407	LZIC	-
chr1	9942923	9949974	RP11-84A14.4	+
chr1	9943428	9985501	NMNAT1	+
chr1	9947318	9947636	RN7SKP269	+
chr1	9967381	9967458	MIR5697	+
chr1	9983141	9984568	RP11-807G9.2	+
chr1	9997206	10016020	RBP7	+
chr1	10032832	10181239	UBE4B	+
chr1	10054445	10054781	RP11-496H15.2	-
chr1	10058671	10059648	PGAM1P11	+
chr1	10163268	10163374	RNU6-828P	+
chr1	10210805	10381603	KIF1B	+
chr1	10227718	10227803	MIR1273D	+
chr1	10298966	10299072	RNU6-37P	+
chr1	10306465	10306757	RN7SL731P	+
chr1	10398592	10420144	PGD	+
chr1	10429881	10430677	RP4-736L20.3	-
chr1	10430102	10452003	APITD1-CORT	+
chr1	10430443	10442809	APITD1	+
chr1	10449719	10451902	CORT	+
chr1	10456522	10472526	DFFA	-
chr1	10458555	10459338	RP5-1113E3.3	+
chr1	10472288	10630758	PEX14	+
chr1	10616836	10617115	RN7SL614P	+
chr1	10636604	10796650	CASZ1	-
chr1	10639241	10654333	RP4-734G22.3	+
chr1	10895761	10895998	HSPE1P24	+
chr1	10946471	10982037	C1orf127	-
chr1	10990978	10991797	CFL1P6	-
chr1	10998176	10998263	AL713997.1	-
chr1	10999862	10999945	Y_RNA	-
chr1	11012344	11026420	TARDBP	+
chr1	11026523	11047233	MASP2	-
chr1	11029659	11030528	RP4-635E18.8	+
chr1	11054584	11060024	SRM	-
