chrom	lend	rend	gene	strand
chr18	14728272	14852738	ANKRD30B	+
chr18	14816151	14825249	RP11-1157N2__B.2	-
chr18	14830166	14830242	MIR3156-2	+
chr18	14877611	14884052	RP11-527H14.6	+
chr18	14888709	14890086	FGF7P1	-
chr18	14903580	14915628	RP11-527H14.4	+
chr18	14946267	14973770	LINC01443	+
chr18	14969001	14970468	LINC01444	-
chr18	14978739	14979839	RP11-527H14.1	+
chr18	14990707	14993235	RP11-805F19.3	-
chr18	15003975	15006352	RP11-805F19.4	-
chr18	15057125	15066579	AP005242.1	-
chr18	15075445	15122767	RP11-805F19.2	+
chr18	15159724	15164467	RP11-805F19.1	-
chr18	15196999	15197775	RP11-454P7.3	-
chr18	15247429	15247997	BNIP3P3	-
chr18	15254418	15271744	RP11-454P7.1	+
chr18	15307663	15330282	AP005901.1	-
chr18	15320840	15320944	RNU6-721P	-
chr18	20946906	21111851	ROCK1	-
chr18	21062383	21062473	AC036178.1	-
chr18	21119182	21119661	RP11-254G11.1	-
chr18	21120404	21120506	RNU6-120P	-
chr18	21182503	21183499	EXOGP1	-
chr18	21240675	21241371	RP11-699A5.2	-
chr18	21242242	21525417	GREB1L	+
