chrom	lend	rend	sample_name	CN	copy_number
chr13	18452809	32048551	LIHC-DD-A118-TP	-0.7805	1.1643299905095639
chr13	18452809	32084619	BLCA-DK-A6B1-TP	0.266	2.4049384977963553
chr13	18452809	32104617	BLCA-FD-A6TK-TP	-0.0989	1.867489329840896
chr13	18452809	32115803	CESC-VS-A9UJ-TP	-0.0108	1.985083921362381
chr13	18452809	32219396	KIRC-B0-4845-TP	0.1468	2.2142221913171833
chr13	18452809	32219396	LGG-HT-8108-TP	-0.0173	1.9761603292849816
chr13	18452809	32448850	LUSC-34-5928-TP	-0.3333	1.587437729144029
chr13	18452809	32487206	LIHC-XR-A8TG-TP	0.024	2.0335493465839125
chr13	18452809	32496990	SARC-DX-A48R-TP	0.1986	2.2951683836865797
chr13	18452809	32581972	HNSC-CR-6467-TP	0.2349	2.353650326174551
chr13	18452809	32630605	BLCA-ZF-A9R1-TP	0.0817	2.11652862423239
chr13	18452809	32695677	LGG-P5-A735-TP	0.0065	2.0090312430071178
chr13	18452809	32700130	HNSC-CV-7410-TP	0.0031	2.0043021329817585
chr13	18452809	32761421	PAAD-HV-A5A4-TP	0.0071	2.009866949380376
chr13	18452809	32773275	LGG-FG-8191-TP	0.0288	2.040326449585199
chr13	18452809	32798743	LIHC-DD-AAD2-TP	-0.0602	1.9182622925970414
chr13	18452809	32880018	LGG-DB-A64P-TP	0.0436	2.061365026608612
chr13	18452809	33105065	LUSC-43-A56U-TP	-0.0837	1.88726890752673
chr13	18452809	33164856	CESC-VS-A954-TP	-0.0861	1.8841319452087661
chr13	18452809	33169449	CESC-XS-A8TJ-TP	-0.1587	1.791663867475395
chr13	18452809	33175168	BLCA-FD-A5BU-TP	-0.0144	1.9801366572935544
chr13	18452809	33186874	HNSC-CQ-5326-TP	0.0505	2.071247563009253
chr13	18452809	33186874	LIHC-DD-A3A6-TP	0.0012	2.001664245277546
chr13	18452809	33202369	HNSC-CN-A63W-TP	-0.5198	1.3949370322811876
chr13	18452809	33239370	UCEC-N5-A4RN-TP	-0.5978	1.3215215947537617
chr13	18452809	33282456	HNSC-BA-6869-TP	-0.5154	1.399197871786369
chr13	18452809	33300640	LUSC-77-A5GA-TP	-0.2502	1.6815597006753806
chr13	18452809	33313397	BLCA-FD-A5BS-TP	0.013	2.0181032676893627
chr13	18452809	33409240	LIHC-DD-A4NE-TP	0.047	2.066228775368265
chr13	18452809	33430900	CESC-EK-A2RJ-TP	0.1372	2.199537198096073
chr13	18452809	33478311	HNSC-BA-A4II-TP	-0.1917	1.7511467622629866
chr13	18452809	33498061	BLCA-GV-A40G-TP	0.0626	2.0886923369577928
chr13	18452809	33551046	LIHC-DD-A4NR-TP	-0.0445	1.9392516108118885
chr13	18452809	33613503	LIHC-K7-A6G5-TP	-0.0402	1.9450402363025248
chr13	18452809	33614126	KIRC-BP-5174-TP	0.0219	2.030591446987093
chr13	18452809	33614126	LGG-TQ-A7RG-TP	0.0452	2.0636524217454313
chr13	18452809	33614126	LUSC-56-8626-TP	-0.303	1.6211302397706182
chr13	18452809	33614126	LUSC-68-8251-TP	-0.1803	1.7650389248915321
chr13	18452809	33614126	PAAD-FB-AAQ0-TP	0.1319	2.191471626392853
chr13	18452809	33676915	CESC-ZJ-A8QR-TP	-0.2712	1.657260048024588
chr13	18452809	33728040	BLCA-XF-A8HC-TP	0.1115	2.160701832107769
chr13	18452809	33759251	UCEC-NG-A4VW-TP	-0.1001	1.8659366417188057
chr13	18452809	33788143	HNSC-CQ-5324-TP	-0.0216	1.9702790874257237
chr13	18452809	33794365	PAAD-IB-7886-TP	-0.18	1.7654059925813097
chr13	18452809	33806510	CESC-C5-A7CO-TP	-0.4358	1.4785673900303888
chr13	18452809	33832277	BLCA-FD-A3SQ-TP	0.1853	2.274106784520165
chr13	18452809	33961633	BLCA-XF-AAML-TP	-0.0169	1.9767083132324081
chr13	18452809	34066991	KIRC-CJ-4644-TP	-0.0412	1.9436925042889388
chr13	18452809	34066991	LGG-DB-A75K-TP	0.0395	2.0555151425877236
chr13	18452809	34068001	PAAD-HV-AA8X-TP	0.052	2.0734022020394414
chr13	18452809	34152654	LGG-HT-7874-TP	0.0135	2.018802810198879
chr13	18452809	34157194	HNSC-DQ-5631-TP	0.1175	2.1697066504196068
chr13	18452809	34175276	HNSC-CV-7100-TP	-0.4231	1.4916406304583256
chr13	18452809	34278466	CESC-VS-A9V1-TP	0.0407	2.0572255832722113
chr13	18452809	34314055	PAAD-HZ-8003-TP	0.0139	2.0193626187916407
chr13	18452809	34440686	CESC-EX-A3L1-TP	-0.0072	1.990043545902227
chr13	18452809	34487339	KIRC-B0-4847-TP	0.0339	2.047551870457403
chr13	18452809	34542938	CESC-VS-A94W-TP	-0.0625	1.9152065613971474
chr13	18452809	34573386	HNSC-CV-6433-TP	-0.0445	1.9392516108118885
chr13	18452809	34658813	LUSC-66-2789-TP	0.0079	2.0109817653318336
chr13	18452809	34773461	BLCA-XF-A9SG-TP	-0.0401	1.9451750608907217
chr13	18452809	34823365	CESC-MA-AA41-TP	-0.1277	1.830578954873186
chr13	18452809	34931895	BLCA-FD-A6TA-TP	0.1235	2.178748996701118
chr13	18452809	35107243	HNSC-CV-6956-TP	0.1596	2.233954806481434
