chrom	lend	rend	sample_name	CN	copy_number
chr2	12784	241841244	KIRC-B0-5707-TP	-0.0501	1.9317387552818552
chr2	12784	242147305	CESC-VS-A8QM-TP	-0.0452	1.9383109082956962
chr2	12784	242147305	KIRC-AK-3428-TP	0.0186	2.025952009271723
chr2	12784	242147305	KIRC-B0-5115-TP	-0.01	1.9861849908740719
chr2	12784	242147305	LGG-S9-A6WD-TP	0.0604	2.085509667588946
chr2	12784	242147305	LIHC-HP-A5MZ-TP	-0.0421	1.9424803439394367
chr2	12784	242147305	LUSC-39-5030-TP	0.0407	2.0572255832722113
chr2	12784	242147305	SARC-UE-A6QT-TP	-0.0438	1.9401927698705377
chr2	12784	242147305	SARC-DX-A8BQ-TP	-0.0817	1.8898870320975205
chr2	2531457	242147305	LUSC-66-2783-TP	0.0404	2.0567978397132927
chr2	4182472	242147305	LIHC-G3-A5SK-TP	0.0025	2.003468740469392
chr2	14570240	242147305	LGG-QH-A6CZ-TP	0.0539	2.0761346294120893
chr2	16990478	214914439	KIRC-A3-3324-TP	0.0172	2.023986966778046
chr2	32705719	242147305	HNSC-P3-A6SW-TP	-0.0344	1.952875530789062
chr2	33108804	242147305	KIRC-B0-5102-TP	0.022	2.0307322017388594
chr2	34512096	237413376	LIHC-G3-A6UC-TP	-0.021	1.9710986738787415
chr2	34512096	241841244	KIRC-A3-3349-TP	0.0362	2.050818759919913
chr2	34512096	241973401	KIRC-CZ-4864-TP	0.0565	2.0798795767867118
chr2	34512096	242147305	KIRC-A3-3363-TP	-0.003	1.9958454379981012
chr2	34512096	242147305	LGG-HT-7684-TP	-0.0133	1.981647011769494
chr2	34512489	242147305	LGG-S9-A6U8-TP	0.0078	2.0108423795285537
chr2	34512489	242147305	UCEC-N6-A4VF-TP	-0.0308	1.9577546844115037
chr2	34515960	232404691	KIRC-CJ-6028-TP	0.0803	2.114475728276974
chr2	35396850	242147305	KIRC-BP-4164-TP	0.1729	2.254644538823939
chr2	35396850	242147305	KIRC-BP-4164-TP	0.1594	2.233645136051526
chr2	35772407	242147305	LUSC-60-2710-TP	0.093	2.133171561663529
chr2	37778639	237260425	KIRC-B2-3924-NT	-0.0324	1.9555846685226745
chr2	43026420	222055562	SARC-3B-A9I1-TP	-0.5261	1.388858864068044
chr2	49317902	236894941	KIRC-BP-4970-TP	0.0261	2.0365115548613573
chr2	50853686	242147305	LUSC-60-2710-TP	0.0254	2.035523672972678
chr2	52531615	242147305	KIRC-CJ-4642-NT	0.0909	2.1300687565544267
chr2	52531615	242147305	LIHC-G3-A7M7-TP	-0.0389	1.9467936850952656
chr2	52554188	242147305	KIRC-B0-5399-TP	0.0495	2.069812381054336
chr2	52554236	242147305	LGG-DU-7018-TP	0.0466	2.065655974518978
chr2	52554259	242147305	LUSC-85-6175-TP	0.0618	2.087534441060838
chr2	52554404	242147305	LGG-HT-7882-TP	0.0065	2.0090312430071178
chr2	52560811	228397576	LGG-CS-6669-TP	0.0161	2.0224443420036233
chr2	52560811	240705517	KIRC-BP-4959-TP	0.0557	2.0787265663669823
chr2	52560811	241973401	PAAD-US-A779-TP	0.0474	2.066801735053688
chr2	52560811	242147305	BLCA-CF-A5UA-TP	-0.0722	1.9023728095128811
chr2	52560811	242147305	HNSC-CV-A468-TP	0.0014	2.0019417540981554
chr2	52560811	242147305	HNSC-HD-8314-TP	-0.033	1.9547715328216106
chr2	52560811	242147305	KIRC-B0-5691-TP	0.0181	2.0252499894679237
chr2	52560811	242147305	KIRC-BP-5170-TP	0.0081	2.0112605659245313
chr2	52560811	242147305	KIRC-CZ-5466-TP	-0.0174	1.976023357036075
chr2	52560811	242147305	LGG-VM-A8C9-TP	-0.0257	1.9646876933730242
chr2	52560811	242147305	LGG-DU-A7TG-TP	0.021	2.0293250931617606
chr2	52560811	242147305	LIHC-DD-AAW1-TP	-0.037	1.9493592617830977
chr2	52560811	242147305	PAAD-HZ-A9TJ-TP	0.24	2.3619853228590606
chr2	52560811	242147305	PAAD-2L-AAQM-TP	-0.3301	1.5909626865577786
chr2	52560811	242147305	PAAD-3A-A9IX-TP	0.0136	2.0189427477962902
chr2	52560811	242147305	SARC-Z4-A9VC-TP	0.0018	2.0024968871653828
chr2	58015414	242147305	LIHC-CC-A5UD-TP	0.1894	2.2805787684355017
chr2	58944777	242147305	KIRC-A3-3374-TP	-0.1996	1.7415839292546031
chr2	61823754	232053239	LIHC-DD-AAVP-TP	0.0477	2.0672315590804646
chr2	65657198	242147305	BLCA-BT-A0YX-TP	-0.0138	1.9809603442472448
chr2	66331266	214557340	LGG-DU-A5TU-TP	0.0384	2.0539484879426073
chr2	69298791	237402258	LIHC-DD-AAVV-TP	-0.1096	1.8536900045385614
chr2	76620460	242147305	SARC-DX-A3U8-TP	-0.0612	1.9169331152083502
chr2	77769744	242147305	KIRC-CZ-5984-TP	-0.0042	1.9941860306560675
chr2	78003396	241982182	LGG-HW-8319-TP	-0.0025	1.996537265194785
chr2	79362794	241973401	KIRC-BP-4329-TP	0.0331	2.0464167813551666
chr2	81331952	241976372	SARC-DX-A2J4-TP	-0.0076	1.9894918651557383
chr2	86743283	242147305	HNSC-CV-7183-TP	0.0023	2.003191019978195
chr2	86934730	242147305	PAAD-HZ-A9TJ-06A	0.1985	2.295009300250649
chr2	87221597	242147305	LGG-TM-A7C4-TP	0.0149	2.020762819513915
chr2	87221597	242147305	LIHC-G3-A5SL-TP	-0.0789	1.8935585093989051
chr2	87466706	242147305	LUSC-56-A4ZJ-TP	0.0226	2.031576935164126
chr2	87516162	242147305	KIRC-CW-5580-TP	0.0761	2.108328979745628
chr2	87575894	242147305	KIRC-CJ-4878-TP	0.0705	2.1001611015052277
chr2	87725148	241973315	LIHC-WX-AA47-TP	-0.0148	1.9795877229390804
chr2	87725148	242147305	LIHC-DD-A1EI-TP	0.0302	2.042307355707728
chr2	87725148	242147305	SARC-DX-A3U6-TP	-0.0128	1.9823339173138153
chr2	87747102	230937046	LGG-DU-A5TR-TP	-0.0046	1.9936332015281346
chr2	89198200	232384451	KIRC-BP-4988-TP	0.0134	2.018662882300867
chr2	89265460	231759559	LUSC-85-A53L-TP	0.084	2.1199055667945634
chr2	90137693	242147305	LIHC-DD-AAE7-TP	-0.0031	1.995707101328722
chr2	90205365	241556910	HNSC-H7-A6C4-TP	0.016	2.0223041617026083
chr2	90228255	242147305	LGG-E1-A7YU-TP	-0.0024	1.996675659408733
chr2	90262403	242147305	KIRC-B0-4848-TP	0.03	2.0420242514143867
chr2	91670923	230085184	BLCA-ZF-AA52-TP	-0.0411	1.9438272354562336
chr2	91917312	242147305	KIRC-CZ-4863-TP	0.0404	2.0567978397132927
chr2	91972195	242147305	KIRC-A3-3362-TP	0.0174	2.0242675703994597
chr2	91994681	241546649	LGG-HT-A5R7-TP	0.0508	2.0716783116160906
chr2	92005257	242147305	CESC-EK-A2RJ-TP	-0.2465	1.6858778385051272
chr2	92078382	217834393	SARC-PC-A5DO-TP	0.2925	2.4495215771948757
chr2	97310327	242015916	KIRC-B0-4847-TP	0.0281	2.0393367171470373
chr2	97348052	215551427	KIRC-A3-3323-TP	0.0181	2.0252499894679237
chr2	97545726	241841244	PAAD-HZ-A49G-TP	0.0038	2.0052748624090326
chr2	97545726	242147305	KIRC-BP-4971-TP	0.0009	2.001248054172887
chr2	97545726	242147305	SARC-MB-A5YA-TP	0.0609	2.0862325754251523
chr2	97550415	214858582	KIRC-CZ-5457-TP	0.2965	2.456322516842264
chr2	97550415	228892290	KIRC-B0-4714-TP	-0.0182	1.9749279207686485
chr2	97550415	239137164	BLCA-CF-A47W-TP	0.0069	2.0095883419705634
chr2	97550415	242147305	BLCA-FJ-A871-TP	0.0128	2.017823518562527
chr2	97550415	242147305	LGG-DU-5872-TP	0.0678	2.0962343311068046
chr2	97550415	242147305	LGG-E1-A7YQ-TP	0.0736	2.104678687676124
chr2	97550415	242147305	LGG-E1-A7Z3-TP	-0.0081	1.988802479285567
chr2	97562741	242147305	HNSC-CV-A45T-TP	-0.0283	1.9611501558629836
chr2	97570839	242147305	LGG-HT-7857-TP	0.0436	2.061365026608612
chr2	97812151	242147305	LIHC-G3-A25T-TP	0.1992	2.296123115900239
chr2	101764785	215184683	KIRC-CJ-5679-TP	0.0525	2.0741209130206255
chr2	103014113	215629879	LUSC-O2-A52W-TP	0.1603	2.235038991117925
chr2	103221542	228106326	CESC-JX-A5QV-TP	-0.4806	1.4333590067869726
chr2	104874230	242147305	KIRC-B0-5698-TP	-0.0018	1.9975062261705512
chr2	105523754	242147305	KIRC-A3-3319-TP	0.069	2.097978655149892
chr2	106268557	231364354	SARC-SI-A71P-TP	0.1123	2.161900311872572
chr2	106270799	228397576	LGG-DU-6395-TP	-0.0185	1.9745172887483653
chr2	106270799	241975568	KIRC-B0-5119-TP	0.0528	2.074552259185928
chr2	106270799	242147305	BLCA-FD-A43U-TP	-0.0501	1.9317387552818552
chr2	106270799	242147305	CESC-DS-A7WF-TP	-0.0001	1.9998613753683072
chr2	106270799	242147305	HNSC-CR-7377-TP	0.011	2.015307520821008
chr2	106270799	242147305	HNSC-CV-A464-TP	-0.0003	1.9995841549294382
chr2	106270799	242147305	KIRC-CW-6093-TP	0.0055	2.0076391711764385
chr2	106270799	242147305	KIRC-A3-3359-TP	0.017	2.0237064020538575
chr2	106270799	242147305	LGG-E1-A7YY-TP	0.0042	2.005830919738235
chr2	106270799	242147305	LGG-VV-A829-TP	0.0861	2.12299356750028
chr2	106270799	242147305	LUSC-43-2581-TP	0.1983	2.2946911664573473
chr2	106270952	241978746	KIRC-A3-3382-TP	0.1395	2.2030465816670266
chr2	106270952	242147305	BLCA-XF-A8HI-TP	0.0174	2.0242675703994597
chr2	106270952	242147305	KIRC-CJ-4644-TP	0.2714	2.4139570376725272
chr2	106270952	242147305	KIRC-CJ-4638-TP	0.0239	2.0334083965693126
chr2	106270952	242147305	KIRC-BP-4167-TP	0.0122	2.016984503833173
chr2	106270952	242147305	LGG-DU-5854-TP	0.019	2.026513800318171
chr2	106597944	242147305	KIRC-B0-4693-TP	0.0059	2.008195884122107
chr2	107029733	242147305	LIHC-BC-A10X-TP	0.0095	2.0132132526477027
chr2	107875632	227535511	LGG-P5-A5EW-TP	0.0379	2.0532367669798597
chr2	110044146	233736540	KIRC-G6-A8L7-TP	0.0695	2.098705885156816
chr2	110387249	228397576	BLCA-DK-A3WX-TP	-0.0182	1.9749279207686485
chr2	111689789	242147305	BLCA-XF-A9SI-TP	0.0203	2.0283406973202585
chr2	112118648	216551280	KIRC-BP-4167-TP	0.0209	2.0291844359399485
