chrom	lend	rend	sample_name	CN	copy_number
chr6	149661	90315819	KIRC-B8-A54G-TP	0.0384	2.0539484879426073
chr6	149661	103311638	LIHC-DD-AAW1-TP	-0.0378	1.9482786071309162
chr6	149661	162025993	LUSC-92-7340-TP	-0.0351	1.9519282195090912
chr6	149661	167066136	LUSC-60-2720-TP	0.0373	2.0523830273566963
chr6	149661	170741917	HNSC-DQ-7592-TP	-0.0263	1.9638707726174889
chr6	149661	170741917	KIRC-CW-5590-TP	-0.0758	1.8976316796569923
chr6	149661	170741917	LGG-S9-A6WD-TP	0.0628	2.088981911269975
chr6	361129	94715060	KIRC-B0-5083-TP	-0.2274	1.7083457620916414
chr6	382559	107164464	KIRC-B0-5102-TP	0.0207	2.0289031507434814
chr6	384109	167931821	SARC-MB-A5YA-TP	0.0698	2.099142344154928
chr6	8625681	103059384	HNSC-CN-4741-TP	-0.0529	1.9279932491583218
chr6	22820132	103299578	LUSC-37-A5EM-TP	-0.0041	1.9943242618892076
chr6	29882419	103286950	CESC-VS-A8QM-TP	-0.0009	1.998752724161021
chr6	29882419	103286954	KIRC-B0-5697-TP	0.0044	2.0061090062226152
chr6	29946443	93318764	KIRC-B0-5692-TP	0.0365	2.0512452600348623
chr6	31327629	104091480	HNSC-CR-7373-TP	-0.0601	1.9183952610152912
chr6	31328176	103286954	LGG-HW-7486-TP	0.0323	2.045282321505497
chr6	31328176	103286954	SARC-DX-A7ER-TP	0.0044	2.0061090062226152
chr6	31328210	103286950	LIHC-KR-A7K0-TP	-0.0027	1.996260505543495
chr6	31342147	103286954	LGG-DU-5851-TP	0.0391	2.0549453117764247
chr6	31342147	103286954	LGG-DU-A7TG-TP	0.0256	2.035805876032028
chr6	31342147	167931821	LGG-FG-A60J-TP	0.0497	2.07009933786745
chr6	31349570	91860187	LUSC-66-2758-TP	-0.2061	1.7337549481289303
chr6	31488057	103286954	HNSC-CV-7252-TP	0.0863	2.1232878973023275
chr6	32124430	161395641	LIHC-K7-A5RF-TP	0.0091	2.0126551487849262
chr6	32602588	103286954	KIRC-BP-4961-TP	0.0048	2.006665294857655
chr6	32605994	161734527	KIRC-AK-3444-TP	-0.0502	1.9316048619951163
chr6	32605994	170741917	LIHC-G3-A5SK-TP	-0.0007	1.9990298293311217
chr6	32606237	103282678	KIRC-B2-5633-NT	-0.0134	1.981509659225918
chr6	32634492	93865351	LIHC-ZS-A9CD-TP	0.0861	2.12299356750028
chr6	32634492	170741917	KIRC-DV-5569-TP	0.0149	2.020762819513915
chr6	32638107	103286954	KIRC-CJ-4885-TP	0.368	2.581124980903558
chr6	32658841	170741917	KIRC-B0-5707-TP	-0.0654	1.911360620025255
chr6	32682835	103286954	LIHC-DD-A4NB-TP	0.0592	2.083775710645992
chr6	32682835	170741917	KIRC-B4-5844-TP	0.0341	2.047835741094573
chr6	32682835	170741917	LGG-DB-A4X9-TP	-0.0515	1.9298650935547066
chr6	32721547	112844076	KIRC-A3-A8OX-TP	-0.0009	1.998752724161021
chr6	32723053	121104281	LGG-DU-8163-TP	-0.0204	1.9719186012590717
chr6	32732907	94755198	KIRC-B0-5088-TP	0.0145	2.0202026227568934
chr6	32732907	103286954	UCEC-N9-A4Q7-TP	0.2131	2.3183525941961642
chr6	32732907	170741917	KIRC-A3-3306-TP	-0.4584	1.455585918936355
chr6	32733071	170741917	LIHC-DD-A4NL-TP	-0.0013	1.9981986290523075
chr6	32735331	103286950	LGG-HW-8320-TP	0.0143	2.0199225826178204
chr6	32863470	170741917	SARC-PT-A8TR-TP	-0.0694	1.9060685428928525
chr6	32998165	170741917	HNSC-CV-A464-TP	0.0058	2.008056691414705
chr6	34170525	94384561	LGG-P5-A737-TP	0.0509	2.0718219143909984
chr6	43836834	102450307	LUSC-18-3410-TP	-0.0035	1.9951538505289088
chr6	44131246	147960617	CESC-VS-A8EI-TP	-0.0166	1.9771194009107984
chr6	44815162	92866148	HNSC-IQ-A61I-TP	-0.5143	1.4002651136661621
chr6	44963617	93320064	SARC-WK-A8XZ-TP	0.0732	2.1040952277252467
chr6	45146133	103286954	CESC-FU-A3HY-TP	-0.5471	1.3687889325846283
chr6	47121953	103286954	KIRC-BP-4994-TP	-0.2894	1.6364845704090754
chr6	49118084	103290164	KIRC-BP-5183-TP	0.1096	2.15785810475669
chr6	51110628	162317605	LIHC-DD-AACF-TP	-0.0469	1.9360282443886374
chr6	53529287	170741917	SARC-DX-AB35-TP	0.2541	2.38518306722337
chr6	53554025	170741917	SARC-DX-A3M2-TP	-0.0906	1.8782641878546238
chr6	53996669	89064489	LIHC-DD-A115-TP	0.1306	2.189497799732615
chr6	54070550	92897061	LIHC-DD-AADD-TP	0.0176	2.024548212923492
chr6	54070550	93976240	LGG-TQ-A8XE-TP	0.0537	2.0758468359879023
chr6	54070550	103282618	KIRC-BP-4959-TP	-0.3092	1.6141783608621254
chr6	54070550	103286954	LIHC-ED-A7XO-TP	0.066	2.0936205639491514
chr6	54070550	103290101	CESC-C5-A8XJ-TP	0.0731	2.1039493880122513
chr6	54070550	106232752	UCEC-NF-A5CP-TP	-0.049	1.9332121941299465
chr6	54070550	113900791	LIHC-DD-AACV-TP	0.1955	2.290241921034236
chr6	54070900	94384561	LGG-QH-A65X-TP	0.0024	2.003329875411264
chr6	55780636	128510508	BLCA-BT-A20X-TP	0.023	2.0321402859874036
chr6	55986200	103286954	LGG-DU-7299-TP	0.0601	2.085076043131508
chr6	56427519	93858713	KIRC-A3-3357-TP	0.016	2.0223041617026083
chr6	57024102	91343239	LIHC-CC-5259-TP	0.1704	2.2507409207649522
chr6	57044567	120072955	LUSC-22-5479-TP	-0.1795	1.7660179417110387
chr6	57179693	94907391	HNSC-CN-4735-TP	0.1316	2.1910159700562977
chr6	58067591	170741917	LGG-DU-5853-TP	0.0315	2.0441484905595595
chr6	58093357	94691223	LIHC-ED-A82E-TP	-0.5086	1.4058084190345461
chr6	58106296	170594831	KIRC-BP-4342-TP	-0.4836	1.4303815173546344
chr6	60351931	126973352	BLCA-ZF-AA4R-TP	-0.0793	1.8930335762766446
chr6	60351931	127987104	CESC-MU-A5YI-TP	-0.5527	1.3634861067706476
chr6	60372926	125455187	KIRC-BP-4770-TP	0.1459	2.212841318396503
chr6	60381755	101518952	LUSC-60-2710-TP	-0.0175	1.975886394281032
chr6	60585656	93778087	SARC-DX-A1KY-TP	-0.8071	1.1430591018486758
chr6	60605593	125015653	LUSC-NC-A5HH-TP	0.2178	2.3259176200966696
chr6	61069767	103286954	LUSC-63-A5MG-TP	0.0011	2.001525505293159
chr6	61124232	103290531	LIHC-FV-A2QR-TP	-0.6879	1.2415135437049813
chr6	61194040	162157760	CESC-2W-A8YY-TP	0.0296	2.0414581605538684
chr6	61252804	159118333	SARC-K1-A3PN-02A	-0.6601	1.265668861449454
chr6	61266226	168330960	LIHC-DD-A4NE-TP	0.0438	2.0616508122885677
chr6	61307696	100384121	BLCA-BT-A42F-TP	-0.0998	1.8663246926805652
chr6	61532213	103286954	HNSC-CV-7245-TP	-0.0027	1.996260505543495
chr6	61537573	135014291	KIRC-BP-4173-TP	-0.0039	1.9946007531015255
chr6	61813538	100363657	KIRC-CZ-4853-TP	-0.625	1.2968395546510096
chr6	61842667	94481005	LIHC-LG-A9QD-TP	-0.0372	1.9490890419385023
chr6	61940931	95386776	BLCA-S5-AA26-TP	0.1139	2.1642992660586735
chr6	62211669	125861617	HNSC-UF-A7JH-TP	-0.3774	1.5396474083843432
chr6	62218399	103286770	KIRC-A3-3316-TP	-0.1725	1.7746075358447042
chr6	63728372	110952593	LIHC-BC-A10T-TP	0.0356	2.0499660257085313
chr6	63850719	94003786	CESC-EA-A44S-TP	-0.5135	1.40104180084213
chr6	64640883	100617916	LIHC-2Y-A9GU-TP	0.0035	2.0048579205757053
chr6	64640883	103299557	LGG-S9-A89Z-TP	0.0935	2.1339109907162275
chr6	64640883	170741917	HNSC-CQ-6227-TP	0.0655	2.092895096074884
chr6	64996680	103303689	LIHC-G3-AAV3-TP	-0.376	1.5411422167168156
chr6	65007491	103286954	LIHC-BC-A8YO-TP	0.0465	2.065512799119642
chr6	65007491	103290101	SARC-SI-A71P-TP	-0.2011	1.73977410928594
chr6	65078568	103290164	HNSC-CV-6953-TP	-0.2919	1.633651214368999
chr6	65693873	103286954	LIHC-DD-AAVS-TP	-0.7206	1.2136900199294767
chr6	65697234	103286950	BLCA-CF-A9FH-TP	0.049	2.0690951630378183
chr6	65697234	103290313	LGG-QH-A65V-TP	0.0195	2.027216258201343
chr6	65697234	120652149	KIRC-BP-4970-TP	0.0357	2.050108123450303
chr6	65697234	168138002	KIRC-CJ-4638-TP	0.021	2.0293250931617606
chr6	65697234	170741917	LUSC-77-8143-TP	-0.0083	1.9885267918289653
chr6	65697317	103290349	LUSC-98-A538-TP	-0.1813	1.7638159170483507
chr6	65697317	153636235	LIHC-DD-AADE-TP	-0.0191	1.9736962808289986
chr6	65777907	170741917	KIRC-B0-4844-TP	-0.3505	1.5686244577661947
chr6	66031152	158745132	LIHC-DD-AACD-TP	-0.6703	1.2567520131141159
chr6	66333342	93759318	PAAD-RL-AAAS-TP	0.0029	2.0040242969658353
