chrom	lend	rend	gene	strand
chr3	181847526	181847885	RP11-252O18.2	-
chr3	181866351	181867154	RP11-252O18.3	-
chr3	181952343	182010678	LINC01206	+
chr3	181968459	181968681	RN7SKP265	+
chr3	182121884	182142137	RP11-416O18.2	+
chr3	182365147	182368256	RP11-338L18.1	+
chr3	182446970	182486364	FLJ46066	-
chr3	182460417	182461072	EIF4EP3	-
chr3	182498264	182507124	RP11-139K4.2	-
chr3	182610674	182611414	RPL7L1P8	+
chr3	182644214	182655880	RP11-646E18.2	+
chr3	182691928	182692285	RP11-646E18.3	+
chr3	182739669	182740848	RP11-646E18.4	-
chr3	182783236	182793394	RP11-225N10.1	-
chr3	182793500	182921635	ATP11B	+
chr3	182843521	182844619	RP11-225N10.3	-
chr3	182921240	182921938	RP11-531F16.4	-
chr3	182938074	182985953	DCUN1D1	-
chr3	182950783	182956307	RP11-531F16.3	-
chr3	183015218	183116075	MCCC1	-
chr3	183016255	183017808	MCCC1-AS1	+
chr3	183122213	183163839	LAMP3	-
chr3	183178043	183428778	MCF2L2	-
chr3	183253244	183298504	B3GNT5	+
chr3	183258300	183258416	RNA5SP151	-
chr3	183447608	183456013	LINC00888	+
chr3	183451857	183451988	SNORA63	+
chr3	183452567	183452764	SNORA81	+
chr3	183454128	183454262	SNORA4	+
chr3	183462851	183463201	RP11-393B14.2	-
chr3	183487531	183555689	KLHL6	-
chr3	183548735	183552326	KLHL6-AS1	+
chr3	183613620	183616742	RP11-14I2.2	+
chr3	183635568	183684477	KLHL24	+
chr3	183697818	183812625	YEATS2	+
chr3	183802475	183802553	AC131160.1	-
chr3	183806156	183806204	AC131160.2	+
chr3	183806457	183810783	YEATS2-AS1	-
chr3	183815876	183825594	MAP6D1	-
chr3	183829385	183884933	PARL	-
chr3	183884924	183888449	RPSAP31	+
chr3	183886800	183886885	MIR4448	+
chr3	183895900	183910936	CYP2AB1P	-
chr3	183919934	184018015	ABCC5	-
chr3	184006338	184011419	ABCC5-AS1	+
chr3	184026369	184027756	EEF1A1P8	-
chr3	184031544	184039369	HTR3D	+
chr3	184053047	184060671	HTR3C	+
chr3	184076779	184084219	RP11-778D9.9	+
chr3	184086791	184086903	Y_RNA	-
chr3	184095118	184105178	HTR3E-AS1	-
chr3	184097064	184106995	HTR3E	+
chr3	184115352	184117898	HSP90AA5P	+
chr3	184132942	184133561	RP11-778D9.13	-
chr3	184134019	184135238	RP11-778D9.12	-
chr3	184135038	184684758	EIF2B5	+
chr3	184149704	184150435	RP11-778D9.4	+
chr3	184155388	184173610	DVL3	+
chr3	184174689	184184091	AP2M1	+
chr3	184186023	184194012	ABCF3	+
chr3	184230429	184242329	VWA5B2	+
chr3	184241405	184241489	MIR1224	+
chr3	184242301	184249548	ALG3	-
chr3	184249650	184293031	ECE2	+
chr3	184259213	184261463	CAMK2N2	-
chr3	184298709	184309054	PSMD2	+
chr3	184314495	184335358	EIF4G1	+
chr3	184325696	184325771	SNORD66	+
chr3	184335926	184346275	FAM131A	+
chr3	184346185	184361651	CLCN2	-
chr3	184361718	184368596	POLR2H	+
chr3	184371935	184378144	THPO	-
chr3	184380073	184390736	CHRD	+
chr3	184401537	184439648	RP11-433C9.2	+
chr3	184505113	184508399	EIF2B5-IT1	+
chr3	184546714	184556918	EIF2B5-AS1	-
chr3	184561784	184582409	EPHB3	+
chr3	184710367	184712002	MAGEF1	-
chr3	184734075	184738949	RP11-329B9.4	+
chr3	184741937	184742462	RP11-329B9.3	+
chr3	184742818	184743284	RP11-329B9.5	+
chr3	184756389	184773155	RP11-329B9.1	-
chr3	184812143	185052614	VPS8	+
chr3	185078050	185153014	C3orf70	-
chr3	185162871	185191955	EHHADH-AS1	+
chr3	185190624	185281990	EHHADH	-
chr3	185245460	185246441	EIF2S2P2	-
chr3	185253210	185253272	MIR5588	-
chr3	185282941	185489097	MAP3K13	+
chr3	185417495	185418778	RPL4P4	-
chr3	185476496	185499057	TMEM41A	-
