chrom	lend	rend	gene	strand
chr8	126552442	126558393	FAM84B	-
chr8	126556896	126557433	RP11-103H7.5	+
chr8	126557875	126713415	RP11-89K10.1	+
chr8	126582631	126583006	RP11-89K10.2	-
chr8	126671522	126671654	RNU11-4P	+
chr8	126766876	126790637	RP11-351C8.1	-
chr8	126847055	127021014	PCAT1	+
chr8	127072694	127082221	PCAT2	-
chr8	127086263	127087510	RP11-255B23.1	-
chr8	127185635	127203222	CASC19	-
chr8	127207866	127219088	CCAT1	-
chr8	127289817	127482139	CASC8	-
chr8	127292233	127292440	RP11-382A18.3	+
chr8	127339274	127392631	CASC21	+
chr8	127400399	127402150	CCAT2	+
chr8	127414290	127420069	POU5F1B	+
chr8	127630283	127630657	AC108925.1	-
chr8	127686343	127733967	CASC11	-
chr8	127735434	127741434	MYC	+
chr8	127794533	128101253	PVT1	+
chr8	127794541	127794734	PVT1_1	+
chr8	127795962	127796028	MIR1204	+
chr8	127890626	127890720	PVT1_3	+
chr8	127946559	127948723	TMEM75	-
chr8	127960633	127960695	MIR1205	+
chr8	127999131	127999294	RNU1-106P	+
chr8	128010188	128010428	RP11-55J15.2	-
chr8	128010382	128010611	RNU4-25P	-
chr8	128049152	128049238	MIR1207	+
chr8	128118011	128118385	FKSG59	+
chr8	128150116	128150188	MIR1208	+
chr8	128220504	128220803	RN7SKP226	+
chr8	128405269	128564679	LINC00824	-
chr8	128819794	128819878	AC068570.1	+
chr8	128904773	128966001	LINC00976	-
chr8	129216467	129241250	LINC00977	-
chr8	129250967	129251138	RP11-1057N3.2	+
chr8	129290983	129291275	RN7SKP206	+
chr8	129351691	129680239	CCDC26	-
chr8	129415949	129445852	RP11-26E5.1	+
chr8	129484057	129484142	MIR3686	-
