chrom	lend	rend	sample_name	CN	copy_number
chr17	150733	32505342	HNSC-BA-A4IG-TP	0.0447	2.062937338238224
chr17	150733	33165079	KIRC-CZ-5466-TP	0.0044	2.0061090062226152
chr17	150733	33301345	KIRC-A3-3306-TP	0.1497	2.218677535140285
chr17	150733	33530069	CESC-VS-A9UU-TP	-0.0778	1.895002826163402
chr17	150733	33564569	KIRC-BP-4781-TP	0.1047	2.150541541874068
chr17	150733	33622050	CESC-VS-A8Q9-TP	0.0703	2.099869977535624
chr17	150733	33628134	CESC-EK-A2RL-TP	-0.0042	1.9941860306560675
chr17	150733	33628134	LUSC-77-A5G1-TP	-0.1274	1.8309596526461611
chr17	150733	33630252	CESC-C5-A1M9-TP	0.1951	2.2896070191622457
chr17	150733	33630252	LGG-DB-5274-TP	0.0978	2.140280670383755
chr17	150733	33631275	LGG-RY-A843-TP	0.0013	2.0018029948789895
chr17	150733	33633617	PAAD-Q3-A5QY-TP	-0.0006	1.9991683963224378
chr17	150733	33634345	LUSC-77-A5GB-NT	-0.1097	1.8535615209914853
chr17	150733	33645988	KIRC-CW-5585-TP	0.0059	2.008195884122107
chr17	150733	33645988	LGG-HW-8320-TP	0.0199	2.0277783998206207
chr17	150733	33658612	CESC-EA-A3Y4-TP	-0.0147	1.9797249422595673
chr17	150733	33822434	CESC-C5-A7CM-TP	0.0399	2.0560851314115745
chr17	150733	33822434	LGG-TM-A7CA-TP	0.0013	2.0018029948789895
chr17	150733	33822434	LGG-S9-A6U2-TP	0.083	2.1184366693677528
chr17	150733	34016841	LIHC-RC-A7S9-TP	-0.0493	1.9328102357493069
chr17	150733	34094460	LUSC-63-A5MH-TP	-0.363	1.5550920717651169
chr17	150733	34106712	LGG-VV-A829-TP	0.1145	2.1651995600170566
chr17	150733	35349487	KIRC-B0-5691-TP	0.0123	2.0171243153908227
chr17	150733	35448801	HNSC-CV-5976-TP	0.0352	2.049397733225853
chr17	150733	36064653	HNSC-CR-6487-TP	-0.0134	1.981509659225918
chr17	150733	36088560	LGG-P5-A5F0-TP	0.0488	2.0688083454232458
chr17	150733	36096981	HNSC-BB-A6UM-TP	0.0296	2.0414581605538684
chr17	150733	36102943	HNSC-CV-5971-TP	-0.0123	1.9830210609627152
chr17	150733	36102943	HNSC-CN-4733-TP	-0.0205	1.9717819230141578
chr17	150733	36102943	KIRC-B0-5095-TP	0.0398	2.055942619389539
chr17	150733	36102943	LIHC-DD-AACI-TP	0.1369999999999999	2.199232298629102
chr17	150733	36103020	HNSC-CV-A45Q-TP	-0.0324	1.9555846685226745
chr17	150733	36103057	LGG-DU-A76L-TP	0.049	2.0690951630378183
chr17	150733	36103057	LIHC-DD-A118-TP	-0.3135	1.6093744119094382
chr17	150733	36103057	LIHC-EP-A26S-TP	-0.009	1.9875621866451096
chr17	150733	36108119	LIHC-WX-AA46-TP	-0.0175	1.975886394281032
chr17	150733	36108874	HNSC-CV-7432-TP	0.0797	2.1135965253810984
chr17	150733	36108874	LGG-QH-A6XC-TP	-0.025	1.9656411970905021
chr17	150733	36108874	LUSC-85-A50Z-TP	-0.2226	1.7140390762032247
chr17	150733	36108874	SARC-DX-A3LY-NT	0.0996	2.142952690051854
chr17	150733	36109139	BLCA-UY-A78N-TP	0.2159	2.322856450131273
chr17	150733	36109139	BLCA-G2-AA3C-TP	0.0144	2.020062597834631
chr17	150733	36109139	CESC-EK-A2PI-TP	0.1133	2.1633993464441734
chr17	150733	36109139	HNSC-H7-7774-TP	-0.0433	1.940865305979522
chr17	150733	36109139	HNSC-CV-A468-TP	-0.0061	1.9915614568836721
chr17	150733	36109139	HNSC-CV-6436-TP	-0.0064	1.9911473663763892
chr17	150733	36109139	HNSC-CQ-7072-TP	0.1531	2.2239124595570257
chr17	150733	36109139	HNSC-CQ-7064-TP	0.0382	2.0536637699575238
chr17	150733	36109139	HNSC-D6-6825-TP	0.0098	2.0136319321041483
chr17	150733	36109139	KIRC-AK-3458-TP	0.0622	2.0881133087500885
chr17	150733	36109139	KIRC-B2-3924-TP	-0.026	1.964279190526783
chr17	150733	36109139	KIRC-B4-5838-TP	0.1036	2.148902460834825
chr17	150733	36109139	KIRC-BP-5191-TP	0.0173	2.0241272637262626
chr17	150733	36109139	LGG-FG-5964-TP	0.0775	2.110375907963969
chr17	150733	36109139	UCEC-N9-A4Q7-TP	0.128	2.185555478201905
chr17	150733	36109139	UCEC-NG-A4VW-TP	-0.0749	1.8988158532251913
chr17	150733	36109315	BLCA-XF-A9SL-TP	-0.0148	1.9795877229390804
chr17	150733	36109315	BLCA-XF-A9T4-TP	-0.0262	1.9640069024842386
chr17	150733	36109315	CESC-VS-A94W-TP	-0.0785	1.8940835880837095
chr17	150733	36109315	HNSC-CR-7376-TP	0.0038	2.0052748624090326
chr17	150733	36109315	HNSC-CV-7425-TP	-0.0119	1.9835709473725944
chr17	150733	36109315	KIRC-B0-5102-TP	0.2709	2.4131205688725696
chr17	150733	36109315	KIRC-CZ-5984-TP	-0.0279	1.9616939775296671
chr17	150733	36109315	KIRC-B2-3924-TP	0.0082	2.011399980715288
chr17	150733	36109315	KIRC-B2-4099-TP	0.018	2.0251096147009857
chr17	150733	36109315	KIRC-BP-4987-TP	0.017	2.0237064020538575
chr17	150733	36109315	KIRC-BP-4771-TP	0.0284	2.0397608293900507
chr17	150733	36109315	KIRC-A3-A8CQ-TP	-0.019	1.9738330917716838
chr17	150733	36109315	LGG-DU-A7T6-TP	0.1419	2.2067145169881077
chr17	150733	36109315	LGG-DU-5854-TP	0.012	2.01670490978919
chr17	150733	36109315	LGG-HW-7486-TP	0.0622	2.0881133087500885
chr17	150733	36109315	LGG-HT-7860-TP	0.0044	2.0061090062226152
chr17	150733	36109315	LIHC-DD-AADA-TP	0.0269	2.0376411498165794
chr17	150733	36109315	LIHC-KR-A7K2-TP	-0.1874	1.7563738987157116
chr17	150733	36109315	LIHC-DD-AACD-TP	-0.0439	1.9400582906164694
chr17	150733	36109315	LIHC-DD-A4ND-TP	-0.0462	1.9369678390806557
chr17	150733	36109315	LUSC-18-5595-TP	0.033	2.046274939468864
chr17	150733	36109315	SARC-DX-A2J4-TP	-0.0048	1.993356844437649
chr17	150733	36109735	BLCA-DK-A1AE-TP	-0.0252	1.9653687202468428
chr17	150733	36109735	CESC-FU-A770-TP	0.0549	2.077574195134753
chr17	150733	36109735	KIRC-A3-3335-TP	0.0806	2.114915466862749
chr17	150733	36109735	KIRC-B0-5113-TP	-0.0485	1.933882310536456
chr17	150733	36109735	KIRC-AK-3431-TP	0.0336	2.0471261382813783
chr17	150733	36109735	LGG-E1-A7YM-TP	0.0554	2.0782943522691477
chr17	150733	36109735	LUSC-56-7221-TP	0.0837	2.1194647906545594
chr17	150733	36109735	SARC-DX-AB3B-TP	0.0519	2.073258489731137
chr17	150733	36113405	LGG-S9-A89Z-TP	0.0649	2.0920248664455605
chr17	150733	36116407	HNSC-CR-6471-TP	-0.0026	1.9963988805732606
chr17	150733	36119525	PAAD-HV-A5A4-TP	0.0105	2.0146091894765896
chr17	150733	36119737	BLCA-FD-A43S-TP	-0.0151	1.9791761220409159
chr17	150733	36119737	LIHC-DD-A1ED-TP	0.0117	2.016285591391433
chr17	150733	36120012	LGG-DH-A7US-TP	0.0688	2.097687833710625
chr17	150733	36157718	LGG-HT-7473-TP	-0.0273	1.962509992793297
chr17	150733	36499555	LIHC-DD-A39Z-TP	0.0058	2.008056691414705
chr17	150733	36866056	KIRC-CJ-4904-TP	0.0296	2.0414581605538684
chr17	150733	37101128	LGG-DB-A64Q-TP	0.0614	2.086955733845543
chr17	150733	37508035	CESC-EK-A3GK-TP	-0.0221	1.9695963590431882
chr17	150733	37536300	CESC-DS-A7WI-TP	-0.104	1.8608993154060307
