chrom	lend	rend	gene	strand
chr2	214250040	214684246	AC107218.3	-
chr2	214411065	214578959	VWC2L	+
chr2	214510196	214536890	VWC2L-IT1	+
chr2	214697727	214698059	ENSAP3	+
chr2	214725646	214809711	BARD1	-
chr2	214810229	214963274	AC072062.1	+
chr2	214846947	214847081	SNORA70	+
chr2	214847128	214847445	AC016708.2	+
chr2	214931542	215138428	ABCA12	-
chr2	215004782	215085488	AC072062.3	+
chr2	215274992	215277947	AC073284.4	+
chr2	215311817	215349773	ATIC	+
chr2	215360440	215436172	FN1	-
chr2	215436253	215436992	AC012462.1	+
chr2	215453707	215463871	AC012462.2	+
chr2	215476667	215480248	AC012462.3	+
chr2	215530447	215545526	AC012668.1	-
chr2	215533133	215713895	AC012668.2	+
chr2	215579407	215582635	AC012668.3	-
chr2	215611563	215843722	LINC00607	-
chr2	215718043	215719424	AC093850.2	+
chr2	215804731	215804981	AC093850.1	-
chr2	215869923	215870518	AC122136.2	+
