chrom	lend	rend	sample_name	CN	copy_number
chr11	198510	135074876	HNSC-CV-A464-TP	-0.0038	1.9947390130820315
chr11	198510	135074876	HNSC-F7-A620-TP	0.0314	2.044006805893745
chr11	198510	135074876	KIRC-CJ-4903-TP	-0.0067	1.9907333619678542
chr11	198510	135074876	KIRC-BP-4795-TP	0.0242	2.0338312759245367
chr11	198510	135074876	KIRC-B0-5707-TP	-0.0604	1.91799638340895
chr11	198510	135074876	KIRC-A3-3374-TP	-0.0088	1.9878377403697693
chr11	198510	135074876	KIRC-B0-5115-TP	-0.023	1.9683680440676004
chr11	198510	135074876	LGG-QH-A6CX-TP	0.026	2.0363703995292415
chr11	198510	135074876	LIHC-DD-AAW1-TP	-0.0403	1.9449054210593322
chr11	198510	135074876	LIHC-LG-A9QD-TP	-0.0451	1.9384452664262537
chr11	198510	135074876	PAAD-3A-A9IO-TP	-0.1419	1.8126495154704039
chr11	198510	135074876	SARC-3B-A9HJ-TP	-0.0031	1.995707101328722
chr11	461793	135074876	KIRC-B8-5164-TP	0.0501	2.07067337084945
chr11	1635897	135074876	SARC-DX-A7EQ-TP	0.0124	2.0172641366398074
chr11	2769382	133016478	PAAD-3A-A9IL-TP	-0.3648	1.5531530478096411
chr11	4424192	131700957	LGG-E1-A7YD-TP	-0.0578	1.9214560798172782
chr11	4953934	135074876	KIRC-EU-5904-TP	0.0155	2.0216034059273857
chr11	4954445	135074876	LGG-S9-A6WI-TP	0.0159	2.022163991117815
chr11	4955027	135074876	HNSC-UF-A7J9-TP	-0.0538	1.926790879459627
chr11	4955781	134252402	KIRC-AK-3444-TP	-0.0454	1.9380422199719551
chr11	4955781	134478080	LUSC-56-A5DS-TP	-0.0028	1.996122140104823
chr11	4955781	135074876	KIRC-B0-4700-TP	0.023	2.0321402859874036
chr11	4955781	135074876	LGG-HT-7879-TP	0.0146	2.0203426573852803
chr11	4955781	135074876	LUSC-56-6546-TP	-0.0004	1.9994455591209301
chr11	5787909	135074876	LGG-HW-7487-TP	0.0484	2.068234829464414
chr11	5788108	134272740	CESC-C5-A3HF-TP	-0.0225	1.969050346674828
chr11	5788108	135074876	KIRC-CZ-5456-TP	-0.094	1.873842893744851
chr11	5788108	135074876	KIRC-B0-5119-TP	0.048	2.067661472495929
chr11	5788108	135074876	LGG-HT-7880-TP	0.0047	2.00652620823894
chr11	5788108	135074876	LGG-E1-5322-TP	0.0828	2.1181430120420845
chr11	5788108	135074876	LGG-FG-A4MT-02A	0.0379	2.0532367669798597
chr11	5788108	135074876	LGG-DU-A7TG-TP	0.0244	2.0341132443515755
chr11	5788108	135074876	PAAD-IB-AAUW-TP	-0.0001	1.9998613753683072
chr11	5788108	135074876	PAAD-PZ-A5RE-TP	0.051	2.071965527120037
chr11	5788231	135074876	KIRC-CW-5581-TP	-0.0014	1.9980601292778069
chr11	5788231	135074876	LIHC-DD-A39Z-TP	-0.0116	1.9839834622440196
chr11	6037485	133926781	LIHC-CC-5259-TP	0.1064	2.15307712655497
chr11	18938477	135074876	LIHC-DD-A39X-TP	-0.1292	1.8286766530138883
chr11	18939734	135074876	HNSC-CV-5442-TP	-0.1868	1.7571045060002373
chr11	18939734	135074876	LIHC-5R-AA1D-TP	-0.1298	1.827916285899029
chr11	18940191	135074876	HNSC-RS-A6TO-TP	-0.1318	1.825384011503692
chr11	18940441	135074876	PAAD-US-A774-TP	0.0167	2.0232856278880784
chr11	18940441	135074876	PAAD-S4-A8RM-TP	0.0281	2.0393367171470373
chr11	18940469	135074876	KIRC-B0-4712-TP	0.0739	2.105116388812747
chr11	18940469	135074876	KIRC-CJ-4876-TP	0.0739	2.105116388812747
chr11	18940469	135074876	PAAD-HV-AA8V-TP	0.0176	2.024548212923492
chr11	18949201	135074876	KIRC-BP-4353-TP	0.0986	2.1414678231117885
chr11	18949628	135074876	SARC-3B-A9HP-TP	0.0069	2.0095883419705634
chr11	18956549	120679721	HNSC-CR-7398-TP	0.1281	2.185706974614077
chr11	20278674	135074876	CESC-DS-A0VN-TP	-0.1064	1.8578061838407978
chr11	21584207	135074876	KIRC-BP-4969-TP	-0.1721	1.7750996297442803
chr11	22451212	135074876	LUSC-98-A53J-TP	-0.0591	1.9197254522375533
chr11	23738164	134287218	LUSC-22-4601-TP	-0.0227	1.9687773972554414
chr11	24433630	125205405	BLCA-FD-A5BX-TP	-0.0358	1.9509813677559293
chr11	24436760	132291321	CESC-C5-A907-TP	-0.0034	1.9952921488485358
chr11	30987317	135074876	LGG-DU-7013-TP	-0.0517	1.929597575988348
chr11	31376660	135074876	KIRC-A3-3326-TP	0.0113	2.01572663581356
chr11	31376660	135074876	KIRC-BP-5004-TP	0.0904	2.1293306588878917
chr11	31697278	135023212	HNSC-CN-6019-TP	0.0729	2.1036577389110254
chr11	32134208	125205483	HNSC-CQ-6225-TP	0.2593	2.3937956505220295
chr11	33301458	134751082	LGG-DB-A75M-TP	0.0137	2.0190826950937724
