chrom	lend	rend	gene	strand
chr1	960587	965715	KLHL17	+
chr1	965110	965166	AL645608.1	+
chr1	966497	975865	PLEKHN1	+
chr1	975204	982093	PERM1	-
chr1	995966	998051	RP11-54O7.17	-
chr1	998962	1000172	HES4	-
chr1	1001138	1014541	ISG15	+
chr1	1008076	1008229	RP11-54O7.10	-
chr1	1011997	1013193	RP11-54O7.11	-
chr1	1020123	1056118	AGRN	+
chr1	1055033	1056116	RP11-54O7.14	+
chr1	1059734	1069355	RP11-465B22.3	+
chr1	1062208	1063288	RP11-54O7.18	-
chr1	1070966	1074307	RNF223	-
chr1	1081818	1116361	C1orf159	-
chr1	1137017	1144056	LINC01342	+
chr1	1167092	1167202	MIR200B	+
chr1	1167846	1167956	MIR200A	+
chr1	1169005	1169087	MIR429	+
chr1	1169357	1170343	RP11-465B22.8	+
chr1	1173056	1179555	TTLL10-AS1	-
chr1	1173884	1197935	TTLL10	+
chr1	1203508	1206691	TNFRSF18	-
chr1	1211326	1214138	TNFRSF4	-
chr1	1216908	1232031	SDF4	-
chr1	1232265	1235041	B3GALT6	+
chr1	1242446	1246722	FAM132A	-
chr1	1249777	1251334	RP5-902P8.12	-
chr1	1253909	1273885	UBE2J2	-
chr1	1275223	1280420	RP5-902P8.10	+
chr1	1280436	1292029	SCNN1D	+
chr1	1292376	1309609	ACAP3	-
chr1	1296110	1296170	MIR6726	-
chr1	1308567	1311677	PUSL1	+
chr1	1311585	1324691	CPSF3L	-
chr1	1312502	1312566	MIR6727	-
chr1	1317581	1318689	RP5-890O3.9	-
chr1	1324756	1328897	CPTP	+
chr1	1331314	1335306	TAS1R3	+
chr1	1335276	1349350	DVL1	-
chr1	1339650	1339708	MIR6808	-
chr1	1352689	1361777	MXRA8	-
chr1	1373730	1375495	AURKAIP1	-
chr1	1378666	1379032	RP5-890O3.3	+
chr1	1385711	1399328	CCNL2	-
chr1	1399522	1402046	RP4-758J18.2	+
chr1	1401908	1407313	MRPL20	-
chr1	1405460	1405752	RN7SL657P	-
chr1	1409096	1410618	RP4-758J18.13	+
chr1	1418420	1421769	ANKRD65	-
chr1	1420245	1422691	RP4-758J18.7	+
chr1	1426128	1427787	TMEM88B	+
chr1	1430539	1434573	RP4-758J18.10	-
chr1	1434861	1442882	VWA1	+
chr1	1449689	1470158	ATAD3C	+
chr1	1471769	1497848	ATAD3B	+
chr1	1512151	1534687	ATAD3A	+
chr1	1535174	1540453	TMEM240	-
chr1	1541673	1574869	SSU72	-
chr1	1574975	1577075	RP5-832C2.5	+
chr1	1579756	1580046	AL645728.1	+
chr1	1583510	1583909	RP11-345P4.11	-
chr1	1589065	1589350	Metazoa_SRP	-
chr1	1598012	1600096	C1orf233	-
chr1	1613758	1615795	RP11-345P4.9	-
chr1	1615415	1630610	MIB2	+
chr1	1632095	1701810	MMP23B	+
chr1	1635227	1722818	CDK11B	-
chr1	1659325	1662602	RP11-345P4.10	+
chr1	1659529	1692728	SLC35E2B	-
chr1	1671990	1673411	RP11-345P4.7	+
chr1	1673275	1674397	RP11-345P4.6	+
chr1	1699942	1701782	MMP23A	+
chr1	1702730	1724324	CDK11A	-
chr1	1724512	1737251	RP1-283E3.4	+
chr1	1724838	1745992	SLC35E2	-
chr1	1751232	1780457	NADK	-
chr1	1785285	1891117	GNB1	-
chr1	1891471	1892658	RP1-140A9.1	+
chr1	1914827	1917296	CALML6	+
chr1	1917590	1919273	TMEM52	-
chr1	1921951	2003837	CFAP74	-
chr1	2013213	2015530	RP11-547D24.1	-
chr1	2019324	2030751	GABRD	+
chr1	2049203	2050070	RP11-547D24.3	-
chr1	2050470	2185395	PRKCZ	+
chr1	2141084	2145279	RP5-892K4.1	-
chr1	2181794	2184389	RP11-181G12.2	-
chr1	2184461	2212720	C1orf86	-
chr1	2212523	2220738	RP11-181G12.4	+
chr1	2222427	2222500	AL590822.1	-
chr1	2228695	2310119	SKI	+
chr1	2321253	2391707	MORN1	-
chr1	2326201	2326693	RP4-713A8.1	-
chr1	2350414	2352820	RP4-740C4.5	-
