chrom	lend	rend	gene	strand
chr9	114656304	114662374	RP11-402G3.5	-
chr9	114666434	114682089	RP11-402G3.3	-
chr9	114695922	114696315	RP11-402G3.4	-
chr9	114774319	114774407	AL390240.1	-
chr9	114774737	114775120	RP11-428F18.2	-
chr9	114784635	114806126	TNFSF15	-
chr9	114845594	114848585	RP11-78H18.2	+
chr9	114893343	114930595	TNFSF8	-
chr9	115019578	115118257	TNC	-
chr9	115119539	115138409	RP11-523L1.2	-
chr9	115141818	115402644	DEC1	+
chr9	115252538	115254251	RP11-445L6.3	-
chr9	115734392	115734491	U2	+
chr9	115739663	115744239	RP11-284G10.1	-
chr9	115888169	115925207	LINC00474	-
chr9	116012361	116012965	RP11-787B4.2	+
chr9	116153804	116402322	PAPPA	+
chr9	116198990	116199079	AL353141.1	+
chr9	116285829	116288769	PAPPA-AS2	-
chr9	116288618	116318689	RP11-45A16.4	-
chr9	116393589	116393676	AL137024.1	-
chr9	116398157	116400606	PAPPA-AS1	-
chr9	116425225	117415070	ASTN2	-
chr9	116504283	116562293	ASTN2-AS1	+
chr9	116568449	116586328	RP11-67K19.3	+
chr9	116687302	116701300	TRIM32	+
chr9	117099007	117099106	AL354981.1	+
chr9	117180628	117181095	RPL10P3	-
chr9	117181066	117181200	SNORA70C	-
chr9	117197118	117197420	RN7SKP128	+
chr9	117276985	117277286	RN7SKP125	+
