chrom	lend	rend	sample_name	CN	copy_number
chr14	18239283	23047301	BLCA-GV-A40E-TP	-0.3198	1.602361874305846
chr14	18239283	23050766	LUSC-18-3421-TP	0.1937	2.2873862483513454
chr14	18239283	23657855	KIRC-A3-3325-TP	0.1301	2.1887391090979142
chr14	18239283	23683920	LUSC-46-3769-TP	-0.0883	1.8812609771285098
chr14	18239283	23957515	SARC-IS-A3K6-TP	0.1107	2.159504016737036
chr14	18239283	23975815	CESC-LP-A7HU-TP	-0.3134	1.6094859691092795
chr14	18239283	23982222	HNSC-T2-A6WX-TP	-0.0476	1.9350891054802244
chr14	18239283	23983934	LGG-HT-8015-NT	0.0467	2.06579915984282
chr14	18239283	23989435	LUSC-22-5480-TP	-0.4282	1.486376914554155
chr14	18239283	24030782	PAAD-HZ-A49G-TP	0.0591	2.083631279325783
chr14	18239283	24482617	KIRC-CZ-5985-TP	-0.4339	1.4805159159868335
chr14	18239283	25444183	BLCA-DK-AA6M-TP	0.0492	2.069382020416511
chr14	18239283	25525546	HNSC-UF-A718-TP	0.0652	2.0924599360204312
chr14	18239283	25641120	KIRC-A3-3346-TP	-0.2778	1.6496957777642969
chr14	18239283	26310178	KIRC-CZ-5469-TP	-0.495	1.4191233562003824
chr14	18239283	26310436	KIRC-CW-5590-TP	0.0681	2.0966702761062606
chr14	18239283	26310436	LUSC-63-7022-TP	0.0818	2.1166753359018164
chr14	18239283	26314707	HNSC-CV-5966-TP	-0.1174	1.8436949841619739
chr14	18239283	27006209	KIRC-A3-3380-TP	0.0508	2.0716783116160906
chr14	18239283	30156186	BLCA-FD-A43Y-TP	0.0501	2.07067337084945
chr14	18239283	33372238	KIRC-A3-3382-TP	-0.3574	1.5611400852654551
chr14	18239283	33735845	KIRC-B2-5635-NT	-0.2236	1.7128514065126852
chr14	18239283	34548665	HNSC-CR-6478-TP	-0.0122	1.9831585182723073
chr14	18239283	36367866	LUSC-43-8115-TP	0.0415	2.058366667709013
chr14	18239283	38197309	KIRC-CZ-5987-TP	-0.4729	1.4410296299387755
chr14	18239283	38483859	BLCA-GD-A76B-TP	-0.2297	1.705624421289825
chr14	18239283	39627781	KIRC-B8-5158-TP	-0.0949	1.8726742942611458
chr14	18239283	40138407	LUSC-66-2734-TP	-0.0057	1.9921137115223837
chr14	18239283	40139498	CESC-C5-A2LS-TP	-0.0128	1.9823339173138153
chr14	18239283	40139724	KIRC-B0-5694-TP	-0.1036	1.861415337784128
chr14	18239283	40150218	LUSC-66-2758-TP	-0.1991	1.742187620855479
chr14	18239283	41139155	LUSC-92-8065-TP	0.0652	2.0924599360204312
chr14	18239283	41141293	CESC-C5-A7UE-TP	-0.0066	1.9908713538719434
chr14	18239283	41141293	LUSC-33-AASL-TP	-0.237	1.6970158034117926
chr14	18239283	41141293	PAAD-YB-A89D-TP	0.0805	2.1147688771739213
chr14	18239283	42163981	KIRC-B2-5639-TP	-0.4318	1.4826725376142318
chr14	18239283	42186210	LUSC-22-5479-TP	-0.0025	1.996537265194785
chr14	18239283	42385962	LUSC-77-6842-TP	-0.119	1.8416513944100799
chr14	18239283	42385962	PAAD-HZ-7920-TP	0.0092	2.012794660244151
chr14	18239283	44704897	SARC-3B-A9HO-TP	0.0604	2.085509667588946
chr14	18239283	45890883	KIRC-B2-3924-NT	-0.0207	1.9715085949441304
chr14	18239283	46687720	KIRC-B0-5696-TP	-0.0141	1.980548457950178
chr14	18239283	53814606	KIRC-B2-5633-NT	-0.1723	1.7748535657398172
chr14	18239283	53888830	KIRC-B0-5707-TP	-0.0527	1.9282605443023397
chr14	18239283	55138025	LIHC-CC-A8HT-TP	-0.381	1.5358102697020983
chr14	18239283	69551330	KIRC-BP-4967-TP	-0.0653	1.9114931100394363
chr14	18239283	69644775	LGG-E1-A7YL-TP	-0.5379999999999999	1.3774500463831376
chr14	18239283	69943116	BLCA-FD-A5BS-TP	-0.0081	1.988802479285567
chr14	18239283	73529070	CESC-EA-A3HS-TP	0.0117	2.016285591391433
chr14	18239283	73529070	HNSC-CN-5373-TP	0.023	2.0321402859874036
chr14	18239283	73529070	KIRC-BP-4770-TP	0.2332	2.3508785352165567
chr14	18239283	73529070	LUSC-60-2710-TP	-0.426	1.4886452551665397
chr14	18239283	73534419	HNSC-F7-A61V-TP	0.0303	2.0424489225725493
chr14	18239283	73534419	HNSC-H7-8501-TP	-0.0125	1.9827461749253241
chr14	18239283	73534419	KIRC-A3-3352-TP	0.0605	2.085654229113621
chr14	18239283	73540003	PAAD-FB-A7DR-TP	-0.0601	1.9183952610152912
chr14	18239283	74104702	CESC-C5-A2LX-TP	-0.1954	1.746661447309045
chr14	18239283	85985461	KIRC-BP-4961-TP	0.0055	2.0076391711764385
chr14	18239283	86418773	SARC-DX-A8BQ-TP	0.0491	2.0692385867563052
chr14	18239283	90788374	LGG-VM-A8CB-TP	-0.8285	1.1262288396795153
chr14	18239283	96877524	KIRC-BP-4998-TP	0.0111	2.015447216135025
chr14	18239283	97686776	KIRC-CZ-4864-TP	-0.4522	1.4618547782487472
chr14	18239283	98545725	KIRC-EU-5904-TP	0.018	2.0251096147009857
chr14	18239283	102833271	LUSC-63-A5MH-TP	-0.2876	1.638527629069176
chr14	18239283	105541843	CESC-C5-A7X3-TP	0.0702	2.0997244306845047
chr14	18239283	105541843	KIRC-B0-5712-TP	-0.6588	1.266809858687299
chr14	18239283	106216809	KIRC-B2-5633-TP	-0.3973	1.518555882162017
chr14	18239283	106294689	CESC-C5-A7CG-TP	-0.0012	1.998337138427214
chr14	18239283	106321086	KIRC-B0-5094-TP	-0.4943	1.4198120862210677
chr14	18239283	106407614	PAAD-2J-AABA-TP	-0.1841	1.7603960015447522
chr14	18239283	106877229	BLCA-K4-A4AB-NT	0.0528	2.074552259185928
chr14	18239283	106877229	KIRC-CJ-6028-TP	0.1686	2.247934501362416
chr14	18239283	106877229	KIRC-BP-4345-TP	-0.0042	1.9941860306560675
chr14	18239283	106877229	KIRC-B2-3924-TP	-0.0169	1.9767083132324081
chr14	18239283	106877229	KIRC-B0-5096-TP	-0.3124	1.6106019665014593
chr14	18239283	106877229	KIRC-BP-4174-TP	-0.7055	1.2264598449964383
chr14	18239283	106877229	LGG-DH-A7UV-TP	-0.005	1.9930805256557356
chr14	18239283	106877229	LGG-VV-A829-TP	-0.7226	1.2120086540020256
chr14	18239283	106877229	LUSC-60-2710-TP	-0.3296	1.5915141677669518
chr14	18239283	106877229	LUSC-56-A5DS-TP	0.0	2.0
chr14	18239283	106877229	PAAD-S4-A8RM-TP	0.0363	2.0509609167707645
chr14	18646056	35023871	HNSC-BA-A4IG-TP	0.0655	2.092895096074884
chr14	18656322	26294421	LUSC-77-7335-TP	-0.004	1.994462502704139
chr14	18656322	106294689	PAAD-HZ-8315-TP	0.0121	2.016844701966186
chr14	18657897	67575857	BLCA-ZF-AA56-TP	-0.0147	1.9797249422595673
chr14	18662134	23487063	BLCA-G2-AA3D-TP	-0.4915	1.4225703504761575
chr14	18693043	73540003	KIRC-B2-5635-TP	-0.4747	1.4392328289494747
chr14	18950560	23932540	KIRC-AK-3427-TP	-0.6288	1.293428226685148
chr14	18950560	23957397	LIHC-CC-5258-TP	-0.1083	1.8553611013312699
chr14	18950560	25478230	HNSC-CN-A640-TP	-0.0343	1.9530108984973102
chr14	18950560	33573652	PAAD-HZ-8637-TP	0.1642	2.2410890877711016
chr14	18950560	41141293	HNSC-MT-A51W-TP	0.0586	2.082909272873898
chr14	18950560	47227057	KIRC-B2-5633-TP	-0.3826	1.5341079457521074
chr14	18976793	29254523	KIRC-CJ-5681-TP	0.0485	2.0683781935470553
chr14	18976793	41139155	LUSC-43-6770-TP	-0.4395	1.4747802486166426
chr14	18976793	73529070	KIRC-BP-4762-TP	0.0086	2.0119577365233328
chr14	18976793	106877229	BLCA-ZF-A9R2-TP	-0.0149	1.9794505131295823
chr14	19078442	24456995	BLCA-XF-AAME-TP	0.0108	2.015028159240121
chr14	19078442	28809881	BLCA-DK-A3IL-TP	0.0187	2.026092442431027
chr14	19134873	33592441	HNSC-CV-A464-TP	0.1823	2.269382825702551
chr14	19134873	95760185	BLCA-FD-A6TB-TP	-0.0438	1.9401927698705377
chr14	19143599	85818410	CESC-MU-A8JM-TP	-0.0436	1.9404617563444642
chr14	19143599	89265755	BLCA-SY-A9G5-TP	-0.085	1.885569071836479
chr14	19185951	23982222	BLCA-2F-A9KO-TP	0.2118	2.316264487691318
chr14	19185951	24403711	LIHC-EP-A3JL-TP	-0.0103	1.9857720182552323
chr14	19185951	25428089	HNSC-CN-A499-TP	0.053	2.0748398731312228
chr14	19185951	40139724	KIRC-AK-3426-TP	-0.1665	1.7820032894825446
chr14	19197351	24894262	BLCA-XF-A9T3-TP	0.1993	2.296282276542663
chr14	19203845	73529070	BLCA-E7-A7XN-TP	0.0038	2.0052748624090326
chr14	19203845	105824008	KIRC-B8-4619-TP	-0.5131	1.4014303059675277
chr14	19215688	23976425	LIHC-DD-AACI-TP	-0.1192	1.8413961050114793
chr14	19215688	40139724	KIRC-AK-3460-TP	0.0162	2.0225845320215328
chr14	19280948	23728000	KIRC-CJ-5682-TP	-0.4599	1.454073302508318
