chrom	lend	rend	gene	strand
chr12	78793526	78794114	RP11-123M21.2	-
chr12	78804348	78808499	RP11-123M21.1	+
chr12	78863993	79452008	SYT1	+
chr12	78960258	79045644	RP11-390N6.1	-
chr12	79341205	79503396	RP1-78O14.1	-
chr12	79348319	79348391	AC078917.1	+
chr12	79419257	79419321	MIR1252	+
chr12	79462464	79462550	AC027288.2	-
chr12	79481048	79481140	AC027288.1	-
chr12	79500119	79500687	RP11-359M6.2	-
chr12	79540203	79550535	RP11-359M6.1	+
chr12	79558782	79559166	NOP56P3	+
chr12	79574979	79691097	PAWR	-
chr12	79690144	79778451	RP11-530C5.1	+
chr12	79773563	79935460	PPP1R12A	-
chr12	79818784	79819465	RP11-530C5.4	-
chr12	79823778	79825496	RP11-530C5.2	+
chr12	79878305	79878419	RNA5SP363	-
chr12	79934901	79942712	RP11-84G21.1	+
chr12	79989014	79989218	SNRPGP20	-
chr12	80028893	80029631	RPL7P38	+
chr12	80068691	80068757	RNU7-106P	-
chr12	80102899	80103333	RP11-244J10.1	-
chr12	80209453	80379090	OTOGL	+
chr12	80343515	80343792	RN7SKP261	-
chr12	80402178	80680234	PTPRQ	+
chr12	80561017	80561560	AKIRIN1P1	-
chr12	80583683	80593701	RP11-272K23.3	-
chr12	80707498	80709474	MYF6	+
chr12	80716912	80719673	MYF5	+
chr12	80763154	80770717	LINC01490	+
chr12	80792520	80937925	LIN7A	-
chr12	80832533	80832629	MIR617	-
chr12	80860955	80861508	RP11-299A16.1	-
chr12	80935736	80935833	MIR618	-
chr12	80936414	81261205	ACSS3	+
chr12	81094375	81125845	RP11-543H12.1	-
chr12	81158388	81158461	MIR4699	+
chr12	81257975	81759553	PPFIA2	-
