chrom	lend	rend	gene	strand
chr13	39655627	39791665	COG6	+
chr13	39664034	39664135	MIR4305	-
chr13	39785415	39785510	RNY4P14	-
chr13	39817741	39818049	CDKN2AIPNLP3	-
chr13	39856710	39857094	AZU1P1	-
chr13	39857135	39857227	SNORD116	-
chr13	40079106	40273509	RP11-427J23.1	-
chr13	40181809	40189028	LINC00332	+
chr13	40194509	40220502	LINC00548	-
chr13	40200007	40200122	AL356217.1	-
chr13	40224625	40224862	RPL17P51	-
chr13	40226827	40226932	RNY3P9	+
chr13	40343957	40350303	RP11-172E9.2	-
chr13	40407122	40407440	RN7SKP2	-
chr13	40450934	40535807	LINC00598	-
chr13	40555667	40666597	FOXO1	-
chr13	40618738	40621348	RLIMP1	+
chr13	40727828	40727875	MIR320D1	-
chr13	40729135	40771173	MRPS31	-
chr13	40730981	40731253	Metazoa_SRP	+
chr13	40789412	40810111	SLC25A15	+
chr13	40810766	40810861	MIR621	+
chr13	40822296	40921749	TPTE2P5	-
chr13	40863599	40863902	CYCSP34	-
chr13	40908159	40921774	SUGT1P3	-
chr13	40931920	41061440	ELF1	-
chr13	40992779	40993331	RGS17P1	-
chr13	41061274	41084006	WBP4	+
chr13	41101019	41101100	MIR3168	-
chr13	41121876	41122171	RN7SL597P	+
chr13	41127569	41132746	KBTBD6	-
chr13	41132939	41236686	RP11-74J13.8	+
chr13	41170700	41171148	CALM2P3	-
chr13	41189833	41194566	KBTBD7	-
chr13	41199832	41200807	MORF4L1P4	-
chr13	41216369	41263577	MTRF1	-
chr13	41229180	41229676	RP11-74J13.9	-
chr13	41287741	41288320	RAC1P3	-
chr13	41311205	41377030	NAA16	+
chr13	41354557	41354659	RNU6-57P	-
chr13	41384773	41385183	TUBBP2	-
chr13	41431248	41432201	OR7E36P	-
chr13	41439834	41440847	OR7E155P	-
chr13	41442770	41443666	OR7E37P	+
chr13	41445291	41445367	AL354833.1	+
chr13	41446057	41446125	AL354833.2	-
