chrom	lend	rend	gene	strand
chr5	795606	850986	ZDHHC11	-
chr5	816346	817001	SPCS2P3	+
chr5	850291	892824	BRD9	-
chr5	892643	919357	TRIP13	+
chr5	946315	956520	RP11-661C8.2	+
chr5	979365	981300	RP11-661C8.3	+
chr5	987180	997308	RP11-43F13.3	-
chr5	1005039	1006623	RP11-43F13.4	+
chr5	1008829	1038943	NKD2	+
chr5	1050376	1112035	SLC12A7	-
chr5	1062896	1062974	MIR4635	-
chr5	1173141	1178605	CTD-3080P12.3	-
chr5	1201595	1225117	SLC6A19	+
chr5	1225355	1246189	SLC6A18	+
chr5	1253147	1295069	TERT	-
chr5	1309310	1309377	MIR4457	-
chr5	1317744	1345099	CLPTM1L	-
chr5	1363582	1380067	LINC01511	-
chr5	1370543	1370945	RP11-325I22.1	-
chr5	1383159	1386409	RP11-325I22.3	-
chr5	1392790	1445430	SLC6A3	-
chr5	1456480	1523977	LPCAT1	-
chr5	1510762	1510856	MIR6075	-
chr5	1544107	1551710	CTD-2245E15.3	-
chr5	1569421	1569533	AC091849.1	-
