chrom	lend	rend	gene	strand
chr1	208972454	208975307	RP5-1051D14.1	+
chr1	209001338	209001476	RP5-1051D14.2	+
chr1	209147267	209155101	RP11-385M4.1	-
chr1	209173014	209173375	RP11-385M4.2	+
chr1	209232196	209233419	RP11-385M4.3	+
chr1	209267798	209268223	ATP5G2P1	-
chr1	209325456	209328532	RP11-372M18.1	+
chr1	209367662	209379690	RP11-372M18.2	+
chr1	209428820	209432838	MIR205HG	+
chr1	209432133	209432242	MIR205	+
chr1	209528455	209567673	RP1-272L16.1	-
chr1	209583717	209613938	CAMK1G	+
chr1	209614870	209652466	LAMB3	-
chr1	209623444	209623510	MIR4260	-
chr1	209661364	209724125	RP1-28O10.1	-
chr1	209675420	209676388	G0S2	+
chr1	209686178	209734950	HSD11B1	+
chr1	209744373	209745214	ADORA2BP1	+
chr1	209756032	209782320	TRAF3IP3	+
chr1	209779208	209784559	C1orf74	-
chr1	209785623	209806175	IRF6	-
chr1	209828007	209857565	DIEXF	+
chr1	209938174	210171315	SYT14	+
chr1	210231456	210234047	SERTAD4-AS1	-
chr1	210232799	210246631	SERTAD4	+
chr1	210265636	210267241	ST13P19	-
chr1	210303684	210304540	RP4-667H12.4	+
chr1	210328252	210676296	HHAT	+
chr1	210374154	210374267	RNU5A-8P	-
chr1	210462345	210463012	RP5-879K22.1	-
chr1	210678315	210681932	RP11-75I2.3	+
chr1	210678315	211134115	KCNH1	-
chr1	210859177	210862285	IPO8P1	-
chr1	211132588	211133374	KCNH1-IT1	-
chr1	211173488	211173849	RP11-543B16.1	+
chr1	211182156	211183104	RP11-543B16.3	-
chr1	211207239	211207897	RP11-543B16.2	+
chr1	211210989	211211082	AC092017.1	-
chr1	211258377	211316385	RCOR3	+
chr1	211326615	211374946	TRAF5	+
chr1	211382803	211435333	LINC00467	+
chr1	211417025	211417934	SNX25P1	+
chr1	211442274	211442806	ARPC3P2	+
