chrom	lend	rend	gene	strand
chr12	122980060	122982913	ARL6IP4	+
chr12	122983480	123150015	PITPNM2	-
chr12	123010667	123010728	MIR4304	-
chr12	123081384	123084744	RP11-197N18.7	+
chr12	123087256	123092821	RP11-197N18.8	-
chr12	123152320	123244014	MPHOSPH9	-
chr12	123152324	123153377	RP11-546D6.3	-
chr12	123232916	123257959	C12orf65	+
chr12	123252030	123261483	RP11-282O18.3	-
chr12	123260971	123272334	CDK2AP1	-
chr12	123262060	123262402	RP11-282O18.7	+
chr12	123282916	123283034	RNA5SP375	-
chr12	123289109	123364843	SBNO1	-
chr12	123348999	123349100	Y_RNA	-
chr12	123363868	123366113	RP13-942N8.1	+
chr12	123364764	123364843	MIR8072	-
chr12	123383773	123409358	SETD8	+
chr12	123410683	123436717	RILPL2	-
chr12	123441517	123441852	RP11-972P1.8	-
chr12	123457641	123473154	SNRNP35	+
chr12	123470054	123533718	RILPL1	-
chr12	123472200	123476093	RP11-972P1.7	-
chr12	123515275	123515513	RP11-972P1.10	-
chr12	123519390	123519856	RP11-972P1.11	-
