chrom	lend	rend	gene	strand
chr16	77247813	77435114	ADAMTS18	-
chr16	77433382	77444336	RP11-449J10.1	+
chr16	77436012	77436100	AC025284.1	-
chr16	77590806	77610681	RP11-571O6.1	+
chr16	77657174	77660570	RP11-571O6.2	+
chr16	77722492	77742260	NUDT7	+
chr16	77741468	77743000	RP11-264M12.2	-
chr16	77788530	77980107	VAT1L	+
chr16	77800023	77801714	RP11-264M12.4	+
chr16	77892422	77892915	RP11-281J9.1	+
chr16	78014683	78059454	RP11-281J9.2	-
chr16	78022515	78066761	CLEC3A	+
chr16	78048483	78049897	KRT8P22	-
chr16	78055824	78056927	RP11-358L22.2	-
chr16	78099413	79212667	WWOX	+
chr16	78123243	78124332	RP11-358L22.3	+
chr16	78166717	78168514	RP11-190D6.1	-
chr16	78237362	78241218	RP11-190D6.2	-
chr16	78355529	78355834	LSM3P5	+
chr16	78495926	78506568	RP11-264L1.4	-
chr16	78525189	78526535	RP11-264L1.1	-
chr16	78534374	78535648	RP11-264L1.3	+
chr16	78550739	78553296	RP11-264L1.2	-
chr16	78825281	78826006	RPS3P7	+
chr16	78872739	78873505	RP11-133M8.3	+
chr16	78890231	78892302	RP11-319G9.1	+
chr16	78895361	78899644	RP11-319G9.3	+
chr16	78981722	78981843	RP11-319G9.4	-
chr16	78994345	79004730	RP11-319G9.5	+
chr16	79016136	79017429	RP11-556H2.1	+
chr16	79077376	79078234	RP11-556H2.4	-
chr16	79090050	79101754	RP11-556H2.3	+
chr16	79105957	79110882	RP11-556H2.2	+
chr16	79202624	79206739	RP11-679B19.1	-
chr16	79212711	79229453	RP11-679B19.2	-
chr16	79264454	79264573	RNA5SP431	+
chr16	79505603	79516293	RP11-467I17.1	+
chr16	79585843	79600714	MAF	-
chr16	79603572	79604177	RP11-70D24.3	+
chr16	79605802	79606605	RP11-70D24.2	+
chr16	79619469	79620110	RP11-70D24.4	+
chr16	79669655	79669737	AC009159.1	-
chr16	79675685	79677715	RP11-70D24.1	-
chr16	79676108	79807922	LINC01229	+
chr16	79715232	79770563	RP11-345M22.2	-
chr16	79798050	79827150	LINC01228	-
chr16	80040662	80045745	RP11-148M9.1	+
chr16	80065836	80167577	RP11-525K10.1	+
chr16	80155053	80563135	RP11-525K10.3	-
chr16	80179129	80180682	RP11-525K10.2	+
chr16	80540734	80550760	DYNLRB2	+
chr16	80547842	80552514	RP11-109P11.1	-
chr16	80566794	80572808	LINC01227	-
