chrom	lend	rend	gene	strand
chr15	21651844	21653039	RP11-294C11.3	+
chr15	21683038	21683962	OR4N3P	+
chr15	21703428	21705627	RP11-294C11.6	-
chr15	21709649	21710270	RP11-983G14.3	-
chr15	21843750	21843824	MIR3118-2	+
chr15	21846329	21877703	POTEB	-
chr15	21866210	21866316	RNU6-631P	-
chr15	21911559	21912590	ZNF519P3	-
chr15	21927657	21946641	NF1P2	-
chr15	21951242	21951323	MIR5701-3	+
chr15	21980321	21981209	RP11-928F19.3	-
chr15	21990061	22125546	RP11-69H14.6	+
chr15	22009548	22010529	OR11H3P	-
chr15	22030931	22031834	OR11K1P	-
chr15	22044864	22045399	OR4Q1P	+
chr15	22056709	22057949	OR4H6P	+
chr15	22080527	22081659	OR4M2	+
chr15	22094431	22095556	OR4N4	+
chr15	22145939	22148226	RP11-2F9.4	-
chr15	22152276	22152897	RP11-2F9.3	-
chr15	22178107	22178542	IGHV1OR15-3	-
chr15	22194885	22195317	IGHV1OR15-4	-
chr15	22202392	22202734	RP11-603B24.6	-
chr15	22225278	22225329	MIR1268A	-
chr15	22258138	22258848	RP11-603B24.2	+
chr15	22278971	22282872	RP11-603B24.1	+
chr15	22360639	22360918	RP11-566K19.11	+
chr15	22371736	22373570	RP11-566K19.8	+
chr15	22401208	22406944	RP11-566K19.7	+
chr15	22427039	22437902	GOLGA8DP	-
chr15	22428246	22428328	AC100757.1	-
chr15	22429200	22429489	Metazoa_SRP	-
chr15	22451209	22455154	RP11-566K19.12	+
chr15	22458903	22469230	GOLGA6L22	+
chr15	22480439	22484840	RP11-439M15.1	-
chr15	22495570	22590815	HERC2P2	+
chr15	22607540	22617854	GOLGA8IP	-
chr15	22608148	22608230	AC091565.1	-
