chrom	lend	rend	gene	strand
chr3	176643941	176867838	RP11-644C3.1	-
chr3	176814155	176817001	LINC01209	-
chr3	177010719	177011067	MTND5P15	-
chr3	177019355	177197396	TBL1XR1	-
chr3	177037405	177047923	TBL1XR1-AS1	+
chr3	177120691	177120800	Y_RNA	-
chr3	177126017	177126120	RNU6-681P	-
chr3	177294442	177323418	LINC00501	+
chr3	177297161	177298386	ASS1P7	-
chr3	177337628	177349166	RP11-706D8.3	-
chr3	177441921	177752305	LINC00578	+
chr3	177503303	177503552	RN7SKP52	-
chr3	177621382	177628287	RP11-114M1.2	-
chr3	177624282	177624409	SNORA18	-
chr3	177683627	177691250	RP11-114M1.1	+
chr3	177700346	177701072	RP11-114M1.3	-
chr3	177816865	177899224	RP11-91K9.1	+
chr3	177934823	177937662	RP11-2L8.1	+
chr3	177954066	177959798	RP11-2L8.2	-
chr3	178007672	178007779	RNU6-1120P	-
