chrom	lend	rend	gene	strand
chr6	95124	95454	WBP1LP12	+
chr6	105919	106856	OR4F1P	-
chr6	131910	144885	LINC00266-3	-
chr6	142272	145083	CICP18	-
chr6	167607	170631	RP3-416J7.1	-
chr6	181466	205484	RP3-416J7.4	-
chr6	203313	206392	RP3-416J7.5	+
chr6	291630	351355	DUSP22	+
chr6	391739	411447	IRF4	+
chr6	485133	693111	EXOC2	-
chr6	524171	525581	RP1-20B11.2	+
chr6	655939	656963	HUS1B	-
chr6	669081	670307	RP11-532F6.2	-
chr6	708592	711405	RP11-532F6.3	-
chr6	711533	750729	RP11-532F6.4	+
chr6	761675	780648	RP11-532F6.5	+
chr6	774747	780214	RP11-284J1.1	-
chr6	905445	909006	RP5-1077H22.2	-
chr6	958324	962272	RP5-1077H22.1	-
chr6	1026494	1027225	RP5-856G1.1	-
chr6	1079929	1104946	RP5-856G1.2	+
chr6	1312473	1314187	FOXQ1	+
chr6	1321698	1324022	LINC01394	-
chr6	1383790	1385066	RP4-668J24.2	-
chr6	1389834	1395597	FOXF2	+
chr6	1390314	1390411	MIR6720	-
chr6	1507322	1507598	RN7SL352P	+
chr6	1513698	1515289	RP11-157J24.1	-
chr6	1528364	1528911	RP11-157J24.2	-
chr6	1605531	1606079	FOXCUT	+
chr6	1609972	1613897	FOXC1	+
chr6	1623806	2245692	GMDS	-
chr6	2245748	2482022	GMDS-AS1	+
chr6	2341450	2341711	HMGN2P28	+
chr6	2409536	2409635	AL031768.1	-
chr6	2437549	2438249	RP1-136B1.1	+
chr6	2561947	2564143	RP11-299J5.1	+
