chrom	lend	rend	gene	strand
chr4	165361194	165498320	CPE	+
chr4	165386242	165386337	MIR578	+
chr4	165404067	165406350	HADHAP1	-
chr4	165517255	165517501	SCGB1D5P	-
chr4	165547532	165551060	NOL8P1	-
chr4	165664350	165665671	RP11-511B7.1	+
chr4	165684639	165762778	LINC01179	+
chr4	165873258	166103895	TLL1	+
chr4	166053187	166053287	RNA5SP170	-
chr4	166227765	166227832	AC093874.1	+
chr4	166312935	166313034	Y_RNA	-
chr4	166388701	166526119	RP11-217C7.1	-
chr4	166733384	167234796	SPOCK3	-
chr4	166918364	166918478	RNA5SP171	-
chr4	166981301	166981386	AC010103.1	-
chr4	167306910	167308789	RP11-436A7.1	-
chr4	167400495	167400762	RN7SL776P	-
chr4	167648430	167648796	PHBP14	+
chr4	167662986	167663302	RN7SKP188	+
chr4	167741879	167742287	RP11-521F1.1	-
chr4	167946674	168113331	RP11-310I9.1	-
chr4	168092515	168187690	ANXA10	+
chr4	168216293	168318807	DDX60	-
chr4	168356735	168537786	DDX60L	-
chr4	168471409	168471539	SNORA51	+
chr4	168497066	168928457	PALLD	+
chr4	168598240	168598757	BTF3L4P4	-
chr4	168647896	168648587	RP11-610J23.1	-
chr4	168686608	168686716	RNU6-1336P	-
chr4	168755816	168756382	RPL9P16	+
chr4	168828919	168832937	RP11-635L1.3	-
chr4	168843988	168844735	RP11-635L1.2	+
chr4	168863770	169010275	CBR4	-
chr4	168885355	168885461	RNU6-853P	+
chr4	169005249	169005344	RNY4P17	+
chr4	169010430	169010939	RP11-483A20.3	+
chr4	169094256	169271105	SH3RF1	-
chr4	169166272	169167117	RPL6P12	+
chr4	169201794	169220349	RP11-327O17.2	+
chr4	169393275	169612629	NEK1	-
chr4	169612633	169723673	CLCN3	+
chr4	169729465	169757953	C4orf27	-
chr4	169785194	169785280	AC106878.1	-
chr4	169791221	169791702	PTGES3P3	-
chr4	169832653	169833363	RP11-205M3.1	+
chr4	169917761	169975902	RP11-205M3.3	-
chr4	169924288	169924339	AC079768.1	-
chr4	169945981	169963334	RP11-6E9.5	+
