chrom	lend	rend	gene	strand
chr4	68537184	68568527	UGT2B17	-
chr4	68614419	68615013	RP11-1267H10.2	+
chr4	68615393	68616137	RP11-1267H10.1	-
chr4	68626847	68628899	RP11-1267H10.3	-
chr4	68646630	68670628	UGT2B15	-
chr4	68704600	68712498	RP11-1267H10.4	-
chr4	68784618	68787474	CTD-2005D20.1	+
chr4	68813995	68814727	RP11-468N14.1	+
chr4	68815993	68831196	UGT2B10	+
chr4	68834213	68834368	RP11-468N14.3	-
chr4	68861332	68861610	RP11-468N14.4	-
chr4	68877626	68880131	RP11-468N14.5	-
chr4	68883885	68884440	RP11-468N14.6	-
chr4	68900651	68900910	RP11-468N14.7	-
chr4	68901008	68906983	RP11-468N14.13	-
chr4	68907918	68908034	RP11-468N14.8	-
chr4	68914928	68924741	RP11-468N14.09	-
chr4	68928463	68951791	UGT2A3	-
chr4	68972999	68975993	RP11-468N14.10	-
chr4	68985009	68988533	RP11-468N14.12	-
chr4	68996935	68997709	RP11-468N14.11	-
chr4	69004618	69214731	UGT2B11	-
chr4	69004862	69020414	RP11-813N20.1	-
chr4	69021656	69022340	RP11-813N20.2	-
chr4	69027831	69044578	RP11-813N20.3	+
chr4	69051363	69112987	UGT2B7	+
chr4	69066395	69069888	RP13-644M16.5	+
chr4	69125274	69126451	RP13-644M16.1	+
chr4	69131351	69134814	RP13-644M16.3	+
chr4	69144734	69147671	RP13-644M16.2	+
chr4	69181660	69182372	RP13-644M16.4	+
chr4	69182100	69216766	RP11-704M14.1	+
chr4	69215908	69216635	RP11-704M14.2	-
chr4	69242628	69250815	RP11-618I10.1	+
chr4	69280499	69295050	UGT2B28	+
chr4	69306469	69307173	RP11-618I10.4	-
