chrom	lend	rend	gene	strand
chr9	4944670	4945902	HNRNPA1P41	-
chr9	4968097	4968185	AL158147.1	+
chr9	4985033	5128183	JAK2	+
chr9	5040945	5041940	CSNK1G2P1	+
chr9	5084999	5086112	PDSS1P1	-
chr9	5091093	5091604	MTND6P5	+
chr9	5094139	5095014	MTND1P11	+
chr9	5096666	5098193	RP11-39K24.4	+
chr9	5098341	5099325	RP11-39K24.14	+
chr9	5099560	5100229	RP11-39K24.12	+
chr9	5100236	5101009	RP11-39K24.13	+
chr9	5107937	5109290	MTND4P14	+
chr9	5109496	5110762	MTND5P14	+
chr9	5110913	5112849	TCF3P1	+
chr9	5113549	5114804	IGHEP2	+
chr9	5131979	5185668	INSL6	-
chr9	5193339	5193558	RP11-140C18.2	-
chr9	5231419	5235304	INSL4	+
chr9	5299868	5304969	RLN2	-
chr9	5311444	5311716	HMGN2P31	+
chr9	5334969	5339873	RLN1	-
chr9	5351796	5352410	RP11-12D24.10	-
chr9	5356312	5356525	RP11-12D24.6	-
chr9	5357973	5437878	PLGRKT	-
chr9	5418373	5418976	RNF152P1	-
chr9	5450503	5470566	CD274	+
chr9	5510570	5571254	PDCD1LG2	+
chr9	5584490	5588994	RP11-574F11.3	+
chr9	5629025	5776557	RIC1	+
chr9	5719021	5720244	RP11-207C16.4	-
chr9	5765076	5833117	ERMP1	-
chr9	5855781	5856426	AK4P4	-
chr9	5881596	6007901	KIAA2026	-
chr9	5890802	5910606	MLANA	+
chr9	6007826	6007904	MIR4665	+
chr9	6011043	6015625	RANBP6	-
chr9	6047360	6066714	RP11-218I7.2	+
chr9	6195934	6197248	GTF3AP1	+
chr9	6215786	6257983	IL33	+
chr9	6276640	6276974	RP11-279E1.1	+
chr9	6278667	6279153	RP11-307L3.2	+
chr9	6328375	6331900	TPD52L3	+
chr9	6413151	6507054	UHRF2	+
chr9	6415145	6449558	RP11-307L3.4	-
chr9	6532464	6645650	GLDC	-
chr9	6542094	6542353	RN7SL25P	+
chr9	6568844	6569360	RP11-472F14.4	+
chr9	6639139	6639604	RP11-106A1.2	+
chr9	6645956	6670635	RP11-390F4.6	+
chr9	6661651	6661942	RN7SL123P	+
chr9	6662424	6663792	RPS3AP54	+
chr9	6668999	6670008	RNF2P1	-
chr9	6675284	6675614	RP11-390F4.2	+
chr9	6704471	6707780	RP11-390F4.10	+
