chrom	lend	rend	gene	strand
chr2	71002531	71064743	AC007040.8	-
chr2	71064344	71079805	NAGK	+
chr2	71067519	71068125	RP11-467P9.1	-
chr2	71109684	71130239	MCEE	-
chr2	71130314	71150101	MPHOSPH10	+
chr2	71178587	71178773	AC007881.4	+
chr2	71182739	71227083	PAIP2B	-
chr2	71276561	71435069	ZNF638	+
chr2	71373938	71376320	ZNF638-IT1	+
chr2	71379755	71379858	RNU6-105P	-
chr2	71453722	71686768	DYSF	+
chr2	71984182	71984434	RPS20P10	-
chr2	72129238	72148038	CYP26B1	-
chr2	72170559	72170645	AC006461.1	+
chr2	72175984	72826041	EXOC6B	-
chr2	72288785	72289110	AC006461.2	+
chr2	72721806	72722003	RNU2-39P	+
chr2	72760534	72760602	SNORD78	+
chr2	72887360	72892158	SPR	+
chr2	72916260	72936071	EMX1	+
chr2	72932974	72934355	RP11-466M21.1	-
chr2	72942036	73075619	SFXN5	-
chr2	73073382	73156721	RAB11FIP5	-
chr2	73113018	73115907	RP11-44N22.3	+
chr2	73202258	73212513	NOTO	+
