chrom	lend	rend	gene	strand
chr1	56494747	56645301	PPAP2B	-
chr1	56538452	56538911	RPL21P23	+
chr1	56585612	56586242	RP11-377K22.3	-
chr1	56619409	56619549	RP11-377K22.2	-
chr1	56645322	56715335	PRKAA2	+
chr1	56718804	56819696	C1orf168	-
chr1	56823679	56826920	RP11-378I13.1	-
chr1	56854806	56918221	C8A	+
chr1	56929210	56966140	C8B	-
chr1	56963886	56996757	RP5-1103B4.3	+
chr1	56966280	56966362	AL161740.1	+
chr1	56994778	58546734	DAB1	-
chr1	57386576	57387450	RP6-102O10.1	+
chr1	57605847	57606206	RPS20P5	-
chr1	57757084	57757176	AL137855.1	+
chr1	57860532	57880905	DAB1-AS1	+
chr1	58048175	58049291	HNRNPA1P6	-
chr1	58056133	58056480	RPS26P15	-
chr1	58060139	58080274	RP11-393I23.4	+
chr1	58084419	58084559	RP11-393I23.3	+
chr1	58228682	58229003	RP11-414C16.1	-
chr1	58415384	58546802	OMA1	-
chr1	58552913	58553333	RP4-592A1.4	-
