chrom	lend	rend	gene	strand
chr9	123379654	123930152	DENND1A	-
chr9	123759220	123759775	RP11-417B4.3	+
chr9	123842422	123842479	U7	+
chr9	123843036	123843686	PIGFP2	+
chr9	124001670	124033301	LHX2	+
chr9	124006277	124009396	RP11-85O21.2	-
chr9	124010530	124011114	RP11-85O21.4	+
chr9	124031624	124032524	RP11-85O21.5	-
chr9	124257606	124353307	NEK6	+
chr9	124259250	124261156	RP11-121A14.2	-
chr9	124262876	124265809	RP11-121A14.3	+
chr9	124353466	124415444	PSMB7	-
chr9	124451600	124478589	GPR144	+
chr9	124481236	124507430	NR5A1	-
chr9	124514938	124516056	RP11-10J18.3	-
chr9	124517275	124771310	NR6A1	-
chr9	124598707	124599580	RP11-164H5.1	-
chr9	124607159	124607458	RN7SL302P	+
chr9	124658467	124698631	MIR181A2HG	+
chr9	124692442	124692551	MIR181A2	+
chr9	124693710	124693798	MIR181B2	+
chr9	124770123	124772927	RP11-175D17.3	+
chr9	124777158	124814885	OLFML2A	+
