chrom	lend	rend	sample_name	CN	copy_number
chr1	62920	46044681	CESC-C5-A1M6-TP	0.1699	2.249961008559546
chr1	62920	46837969	BLCA-FD-A3SS-TP	0.2526	2.3827044316138735
chr1	62920	47180445	SARC-IW-A3M6-TP	-0.3852	1.5313456927890259
chr1	62920	47501188	LGG-IK-7675-TP	0.1127	2.1624998010179044
chr1	62920	47986317	BLCA-FD-A6TA-TP	0.0871	2.1244656246231237
chr1	62920	48602408	CESC-VS-A8QH-TP	-0.0825	1.8888393467101352
chr1	62920	48772303	LIHC-BC-A69I-TP	-0.0449	1.9387140106279706
chr1	62920	49058052	LIHC-DD-AACF-TP	-0.0419	1.9427496475604489
chr1	62920	49448451	HNSC-CR-7364-TP	0.0496	2.06995585448831
chr1	62920	50325793	LIHC-G3-AAV7-TP	0.1041	2.1496473427465816
chr1	62920	51193383	KIRC-CZ-4864-TP	-0.4367	1.477645299339445
chr1	62920	53257677	LGG-WY-A85E-TP	-0.0415	1.9432883668156407
chr1	62920	53340078	UCEC-ND-A4WA-TP	-0.2182	1.7192746138943902
chr1	62920	53664683	BLCA-GU-A762-TP	0.0054	2.0075000170561
chr1	62920	53940665	CESC-4J-AA1J-TP	0.0335	2.046984247227904
chr1	62920	54839743	LGG-DH-5140-TP	0.1335	2.1939033944086983
chr1	62920	54999070	CESC-C5-A8ZZ-TP	-0.0019	1.9973677743880978
chr1	62920	54999195	CESC-DG-A2KL-TP	0.1991	2.2959639662896074
chr1	62920	57180514	HNSC-CN-5365-TP	0.0119	2.0165651273015137
chr1	62920	57249710	BLCA-FD-A5BR-TP	0.0173	2.0241272637262626
chr1	62920	57964427	CESC-ZJ-A8QR-TP	0.0868	2.124023900344335
chr1	62920	58351851	HNSC-F7-A61V-TP	0.0355	2.049823937815883
chr1	62920	59454042	BLCA-ZF-AA4V-TP	-0.1836	1.7610062140429825
chr1	62920	61973559	KIRC-A3-A8OX-TP	-0.0011	1.9984756574031912
chr1	62920	62919398	LGG-E1-5307-TP	-0.0015	1.997921639103046
chr1	62920	64738457	LGG-DU-A5TS-TP	0.0452	2.0636524217454313
chr1	62920	65432268	KIRC-B4-5838-TP	-0.089	1.8803484050182522
chr1	62920	65432268	LIHC-5C-A9VG-TP	-0.1669	1.7815092817473817
chr1	62920	65996563	LGG-DB-A4XC-TP	0.003	2.0041632101592657
chr1	62920	66921838	LGG-HT-7857-TP	-0.1454	1.8082573302250686
chr1	62920	72284670	HNSC-MT-A51X-TP	-0.0447	1.9389827920881268
chr1	62920	72284670	LGG-WH-A86K-TP	0.0402	2.056512726751558
chr1	62920	72284670	LIHC-DD-AAE8-TP	0.0914	2.130807110070453
chr1	62920	72284670	LIHC-GJ-A9DB-TP	0.0592	2.083775710645992
chr1	62920	72284670	PAAD-LB-A9Q5-TP	0.003	2.0041632101592657
chr1	62920	72290491	KIRC-B0-5083-TP	-0.2312	1.703851969738776
chr1	62920	72295173	LGG-HT-8111-TP	0.0112	2.0155869211323183
chr1	62920	72297687	HNSC-CN-4722-TP	0.004	2.0055528718021556
chr1	62920	72297687	KIRC-A3-3351-TP	0.0287	2.040185029833896
chr1	62920	72297687	KIRC-BP-5006-TP	0.0147	2.020482701720464
chr1	62920	72297687	KIRC-B0-5703-TP	-0.487	1.4270145057178787
chr1	62920	72297687	LGG-VV-A86M-TP	0.0309	2.0432985298584434
chr1	62920	72297687	LGG-DB-A75M-TP	0.005	2.0069434970190057
chr1	62920	72297687	LUSC-18-3407-TP	-0.0735	1.9006593699575127
chr1	62920	72297687	PAAD-3A-A9IO-TP	-0.1334	1.8233607180135942
chr1	62920	72302735	LGG-HT-A616-TP	-0.0237	1.9674132175966446
chr1	62920	72302815	BLCA-FJ-A3ZF-TP	0.0489	2.0689517492603615
chr1	62920	72302815	HNSC-MT-A67G-TP	-0.0312	1.9572119547973896
chr1	62920	72302815	PAAD-FZ-5924-TP	-0.2612	1.6687872032456235
chr1	62920	72303233	BLCA-CF-A5UA-TP	-0.0907	1.8781340010139922
chr1	62920	72303233	BLCA-CF-A47T-TP	-0.0107	1.9852215216635156
chr1	62920	72303233	BLCA-YC-A89H-TP	-0.0193	1.9734226873910212
chr1	62920	72303233	CESC-C5-A1BE-NT	0.0619	2.087679142936979
chr1	62920	72303233	HNSC-CV-6953-TP	0.0567	2.0801679293062345
chr1	62920	72303233	HNSC-P3-A6T7-TP	0.0083	2.0115394051698767
chr1	62920	72303233	HNSC-CR-7376-TP	0.0039	2.005413862288058
chr1	62920	72303233	KIRC-A3-3363-TP	-0.0083	1.9885267918289653
chr1	62920	72303233	KIRC-CZ-5461-TP	0.0153	2.021323171611991
chr1	62920	72303233	KIRC-AK-3428-TP	0.0091	2.0126551487849262
chr1	62920	72303233	KIRC-AK-3429-TP	-0.05	1.9318726578496912
chr1	62920	72303233	KIRC-B2-4102-TP	0.0214	2.029887819555304
chr1	62920	72303233	LGG-HT-8019-TP	0.0038	2.0052748624090326
chr1	62920	72303233	LGG-HT-8106-TP	0.0358	2.0502502310418813
chr1	62920	72303233	LGG-HT-8114-TP	-0.0125	1.9827461749253241
chr1	62920	72303233	LIHC-DD-A4NF-TP	-0.0484	1.9340163616893695
chr1	62920	72303233	LUSC-77-A5FZ-TP	0.0082	2.011399980715288
chr1	62920	72303233	PAAD-FB-AAQ3-TP	-0.0957	1.8716361509964388
chr1	62920	72303253	CESC-DS-A0VK-TP	0.0838	2.1196117058505872
chr1	62920	72305460	KIRC-AK-3456-TP	0.0355	2.049823937815883
chr1	62920	72318539	KIRC-A3-3374-TP	-0.2204	1.71665484910019
chr1	62920	78138162	PAAD-XN-A8T3-TP	0.0683	2.096960956472312
chr1	62920	83350794	KIRC-3Z-A93Z-TP	-0.0242	1.9667314822768103
chr1	62920	86561241	KIRC-AK-3430-TP	-0.0214	1.9705522450380022
chr1	62920	105470754	LUSC-98-8023-TP	-0.1091	1.854332555877931
chr1	62920	105476583	KIRC-B0-5699-TP	0.0305	2.042732085741895
chr1	62920	105476583	LIHC-DD-AAW1-TP	-0.033	1.9547715328216106
chr1	62920	105476688	PAAD-F2-A8YN-TP	0.1097	2.158007681266693
chr1	62920	108223733	LIHC-ZP-A9CV-TP	-0.0227	1.9687773972554414
chr1	62920	109690352	KIRC-CJ-4643-TP	0.0521	2.073545924309469
chr1	62920	110828115	KIRC-B8-4148-TP	0.0481	2.067804796835116
chr1	62920	110833598	LGG-TQ-A7RJ-TP	0.0118	2.016425354502485
chr1	62920	110834946	LGG-QH-A6CX-TP	0.0231	2.0322811481002296
chr1	62920	121705338	LUSC-52-7811-TP	-0.1751	1.7714122490086202
chr1	62920	143459641	LGG-HT-8558-TP	-0.0024	1.996675659408733
chr1	62920	146250588	HNSC-CQ-6225-TP	-0.3967	1.5191875631442258
chr1	62920	152583051	CESC-VS-A8QM-TP	0.0852	2.1216695882087544
chr1	72776	105476748	LIHC-ES-A2HT-TP	-0.0597	1.918927226864558
chr1	85998	46557088	BLCA-FD-A5C0-TP	0.3582	2.563651221210429
chr1	98588	72284670	HNSC-CV-7410-TP	0.0121	2.016844701966186
chr1	98588	72297687	PAAD-IB-8126-TP	-0.0413	1.9435577824601733
chr1	98588	72302815	BLCA-G2-A3IE-TP	0.1892	2.280262635000031
chr1	98602	55257768	SARC-SG-A6Z4-TP	0.3281	2.5107180062447365
chr1	98602	70105788	KIRC-CW-5581-TP	-0.0106	1.985359131502707
chr1	98602	72302815	LGG-HT-7606-TP	0.1286	2.186464614208923
chr1	98602	72303233	BLCA-HQ-A5ND-TP	-0.0345	1.9527401724634632
chr1	98602	72303253	CESC-C5-A1MP-TP	-0.0802	1.8918530087556116
chr1	98602	103560166	HNSC-CR-7372-TP	-0.1663	1.7822503447178837
chr1	259407	59994604	LGG-TQ-A7RM-TP	0.0573	2.081033226748481
chr1	259407	61647430	KIRC-A3-3336-TP	0.0159	2.022163991117815
chr1	259407	72290430	PAAD-HZ-A77P-TP	0.0099	2.01377151127118
chr1	259407	72303233	BLCA-DK-A3IU-TP	0.0423	2.059508385072851
chr1	259407	72303233	KIRC-B8-A8YJ-TP	-0.0192	1.973559479368997
chr1	259407	121601998	KIRC-B8-5165-TP	0.0068	2.0094490527486832
chr1	259422	72302815	KIRC-B8-A54D-TP	0.0354	2.0496818597716757
chr1	259422	72303233	LUSC-77-7335-TP	-0.0126	1.9826087461962045
chr1	259926	109684893	PAAD-IB-7651-TP	-0.1305	1.8270295905161569
chr1	259926	110834953	KIRC-B0-5707-TP	-0.0663	1.9101686230647883
chr1	462795	47180445	LIHC-G3-AAV0-TP	-0.0498	1.9321404908312276
chr1	462795	64365903	LGG-FG-5962-NT	-0.5603	1.356322258836536
chr1	462795	67826962	LGG-HW-7491-TP	-0.7128	1.2202696638425234
chr1	462894	72303233	LGG-QH-A6X4-TP	-0.6057	1.3143049007564684
chr1	599171	50812976	LGG-HT-7877-TP	-0.3784	1.5385805759028421
chr1	599171	54860121	LUSC-NC-A5HP-TP	-0.4734	1.4405302936596094
chr1	599171	55592574	LGG-E1-A7YU-TP	0.0207	2.0289031507434814
chr1	599171	59152882	LIHC-CC-A7IL-TP	-0.4521	1.461956109812384
chr1	599171	72284670	LGG-RY-A843-TP	0.0035	2.0048579205757053
chr1	599171	72303233	LGG-HT-7481-TP	-0.4412	1.4730434644764139
chr1	599171	72303233	PAAD-FB-A78T-TP	-0.1531	1.7986319483082298
chr1	668210	54198761	LGG-CS-6670-TP	-0.5579	1.358580450906261
chr1	668210	72297687	LGG-QH-A6CW-TP	0.0181	2.0252499894679237
chr1	668210	72297687	LIHC-DD-AAVS-TP	-0.7168	1.2168910438606488
chr1	771719	54703306	HNSC-BB-8601-TP	-0.4412	1.4730434644764139
chr1	771719	72307730	LUSC-22-5477-TP	-0.4551	1.458919216161249
chr1	777165	64622342	LIHC-ED-A82E-TP	-0.5482	1.3677456809466386
chr1	783283	72303233	LGG-P5-A5EX-TP	-0.6263	1.2956715101022263
chr1	787937	58468570	HNSC-D6-6516-TP	-0.3819	1.5348524801807706
chr1	806913	54853837	KIRC-CZ-5984-TP	-0.0277	1.9619659449105031
chr1	814954	72302815	PAAD-HZ-7920-TP	0.0056	2.0077783349425395
chr1	822089	55111489	LUSC-85-A4CL-TP	-0.5942	1.324823344801074
chr1	826738	109684893	LUSC-39-5027-TP	-0.3646	1.5533683754658856
chr1	833413	83069934	PAAD-FZ-5921-TP	0.01	2.0139111001134378
chr1	841742	57169270	LUSC-43-7657-TP	-0.1967	1.7450882547157265
chr1	915307	47599666	LIHC-DD-AAVW-TP	-0.4204	1.4944348458691934
chr1	915307	62487702	LIHC-DD-AAEB-TP	-0.0218	1.9700059676785064
