chrom	lend	rend	gene	strand
chr14	67447084	67533739	TMEM229B	-
chr14	67533301	67589612	PLEKHH1	+
chr14	67581955	67600287	PIGH	-
chr14	67610986	67613864	RP11-643G16.3	+
chr14	67614929	67616626	RP11-643G16.4	+
chr14	67616903	67617084	AL132640.1	+
chr14	67617302	67617415	Y_RNA	-
chr14	67619798	67651720	ARG2	+
chr14	67647075	67674831	VTI1B	-
chr14	67652300	67652614	COX7A2P1	-
chr14	67657105	67657211	5S_rRNA	-
chr14	67676801	67695814	RDH11	-
chr14	67701886	67734452	RDH12	+
chr14	67705954	67706252	RN7SL369P	+
chr14	67714545	67715204	RPL21P9	+
chr14	67727374	67816590	ZFYVE26	-
chr14	67735195	67735350	RP11-1012A1.10	+
chr14	67751228	67751544	RN7SL213P	-
chr14	67799004	67799609	RP11-1012A1.7	+
chr14	67819779	68730218	RAD51B	+
chr14	68113706	68114144	CTD-2566J3.2	-
chr14	68125004	68130196	CTD-2566J3.1	-
chr14	68149617	68149908	RN7SL706P	-
chr14	68236243	68236539	RN7SL108P	-
chr14	68338728	68339528	RP11-204K16.1	-
chr14	68421698	68422196	PPIAP6	-
chr14	68627166	68628445	CTD-2325P2.4	-
chr14	68683411	68685565	CTD-2325P2.3	-
chr14	68693090	68693583	CTD-2325P2.2	+
chr14	68735922	68736028	RNU6-921P	-
chr14	68787660	68796253	ZFP36L1	-
chr14	68861762	68862525	MAGOH3P	+
chr14	68867857	68869951	BLZF2P	-
chr14	68874143	68979440	ACTN1	-
chr14	68887785	68888084	HMGN1P3	-
chr14	68936602	68936864	BANF1P1	+
chr14	68979682	68987463	ACTN1-AS1	+
chr14	69023150	69023308	RP11-226F19.1	-
chr14	69050881	69153150	DCAF5	-
chr14	69083398	69085389	DDX18P1	+
chr14	69154311	69154804	RP11-817G13.3	+
chr14	69183020	69214092	RP11-363J20.1	-
chr14	69191511	69244020	EXD2	+
chr14	69239166	69260567	RP11-363J20.2	-
chr14	69259277	69357033	GALNT16	+
chr14	69357010	69359308	CTD-2525P14.5	+
