chrom	lend	rend	gene	strand
chr1	205373252	205387440	LEMD1-AS1	+
chr1	205381378	205457091	LEMD1	-
chr1	205434886	205437879	BLACAT1	-
chr1	205448291	205448403	MIR135B	-
chr1	205455929	205469024	RP11-576D8.4	+
chr1	205504595	205532793	CDK18	+
chr1	205566716	205566799	RNU2-19P	+
chr1	205568885	205602918	MFSD4	+
chr1	205595041	205595147	RNU6-418P	+
chr1	205597556	205631962	ELK4	-
chr1	205625483	205626153	RP11-6B6.3	+
chr1	205657851	205680459	SLC45A3	-
chr1	205684018	205684307	Metazoa_SRP	+
chr1	205712819	205750276	NUCKS1	-
chr1	205731221	205731352	SNORA72	-
chr1	205767986	205775460	RAB29	-
chr1	205789093	205813748	SLC41A1	-
chr1	205828022	205850132	PM20D1	-
chr1	205913048	205943460	SLC26A9	-
chr1	205935128	205935768	RP4-681L3.2	+
chr1	205976740	206003461	RAB7B	-
chr1	206009264	206023909	CTSE	-
chr1	206024548	206024683	BX571818.1	+
chr1	206037231	206102459	C1orf186	+
chr1	206080239	206080324	SNORD60	+
chr1	206109692	206117699	AVPR1B	-
chr1	206117783	206126805	RP11-38J22.3	+
chr1	206160887	206161276	RP11-38J22.2	-
chr1	206175060	206177246	RP11-38J22.1	-
chr1	206186179	206204414	FAM72A	-
chr1	206203345	206464443	SRGAP2	+
chr1	206333327	206333438	RP11-421E17.4	-
chr1	206378864	206381599	SRGAP2-AS1	-
chr1	206470476	206496889	IKBKE	+
chr1	206474803	206474864	MIR6769B	+
chr1	206491116	206497728	C1orf147	-
chr1	206503948	206504456	RP11-534L20.5	+
chr1	206507530	206589283	RASSF5	+
chr1	206528915	206529706	RP11-534L20.4	+
chr1	206541758	206544892	CH17-76K2.6	+
chr1	206571292	206612463	EIF2D	-
chr1	206634649	206635622	RP11-343H5.6	-
chr1	206635536	206684419	DYRK3	+
chr1	206684944	206734283	MAPKAPK2	+
chr1	206695837	206696269	RP11-343H5.4	-
chr1	206747980	206748092	Y_RNA	-
chr1	206767602	206772494	IL10	-
chr1	206798870	206842981	IL19	+
chr1	206865354	206869223	IL20	+
chr1	206897443	206904139	IL24	+
chr1	206904386	206923247	FAIM3	-
chr1	206905928	206906393	RP11-564A8.8	+
chr1	206907619	206908229	RP11-564A8.4	+
chr1	206928518	206946466	PIGR	-
chr1	206957965	206970625	FCAMR	-
chr1	207006845	207099993	C4BPB	+
chr1	207018521	207032756	C1orf116	-
chr1	207034366	207081024	PFKFB2	+
chr1	207043849	207052980	YOD1	-
chr1	207104262	207144972	C4BPA	+
chr1	207127010	207127486	RP11-164O23.8	-
chr1	207150177	207150281	RP11-164O23.5	-
chr1	207165496	207183910	C4BPAP1	+
chr1	207179296	207184062	RP11-164O23.7	+
chr1	207225798	207229202	C4BPAP2	+
chr1	207249067	207309121	RP11-6J21.2	+
chr1	207321508	207360966	CD55	+
chr1	207372559	207373252	RP11-357P18.2	+
chr1	207454230	207489895	CR2	+
chr1	207496147	207640647	CR1	+
chr1	207551925	207606555	RP11-78B10.2	-
chr1	207645113	207738416	CR1L	+
chr1	207645234	207657410	CD46P1	+
chr1	207658454	207659142	CDCA4P3	+
chr1	207708898	207708981	5S_rRNA	-
