chrom	lend	rend	gene	strand
chr8	73780097	73878910	UBE2W	-
chr8	73831143	73831947	RP11-99A14.1	+
chr8	73833773	73834042	Metazoa_SRP	-
chr8	73905357	73915010	GYG1P1	-
chr8	73939169	73972287	TCEB1	-
chr8	73972437	73982783	TMEM70	+
chr8	73982125	73982467	RPS20P21	+
chr8	73984493	73984883	RP11-367E12.4	+
chr8	73991352	74029087	LY96	+
chr8	74048677	74048784	RNU6-1300P	+
chr8	74052340	74099853	RP11-6I2.3	+
chr8	74055882	74056647	RPS3AP32	+
chr8	74079537	74079643	RNU6-1197P	+
chr8	74103516	74106744	RP11-6I2.4	+
chr8	74199396	74208441	RP1-16A9.1	+
chr8	74234700	74321328	JPH1	-
chr8	74321130	74488872	GDAP1	+
chr8	74347757	74350050	CTD-2320G14.2	-
chr8	74376687	74376793	Y_RNA	+
chr8	74548543	74548617	MIR5681A	+
chr8	74599775	74823313	FLJ39080	+
chr8	74603244	74604244	RP11-730G20.2	-
chr8	74609698	74633320	RP11-730G20.1	-
chr8	74798784	74866939	RP11-758M4.4	-
chr8	74804287	74804811	RP11-758M4.3	-
chr8	74824537	74855029	PI15	+
chr8	74891151	74896302	RP11-3N13.2	-
chr8	74984515	75034558	CRISPLD1	+
chr8	75026428	75029460	RP11-300E4.2	-
chr8	75167704	75176656	RP11-697M17.2	-
chr8	75223404	75324741	CASC9	-
chr8	75302296	75302574	HIGD1AP6	+
chr8	75376709	75377014	PKMP4	+
chr8	75407914	75566843	HNF4G	+
chr8	75786365	75786460	AC016194.1	-
chr8	76265543	76265732	RNU2-54P	-
chr8	76403998	76405091	RP11-706J10.2	+
chr8	76406654	76524356	LINC01111	+
chr8	76491200	76683278	ZFHX4-AS1	-
chr8	76576551	76579345	RP11-115I9.1	-
chr8	76603240	76603852	MRPL9P1	-
chr8	76681219	76867285	ZFHX4	+
chr8	76733302	76733476	uc_338	-
chr8	76904591	76913399	RP11-48D4.2	+
chr8	76966759	76966870	AC090810.1	-
chr8	76980258	77001044	PEX2	-
chr8	77013751	77014028	HIGD1AP18	-
chr8	77399072	77537290	RP11-38H17.1	+
chr8	78148101	78153913	RP11-91P17.1	+
chr8	78398515	78398622	RNU6-1220P	-
chr8	78426103	78558503	RP11-594N15.2	-
chr8	78516139	78605267	PKIA	+
