chrom	lend	rend	gene	strand
chr11	11270876	11622005	GALNT18	-
chr11	11351942	11353357	CSNK2A3	-
chr11	11352426	11353307	RP11-567I13.1	+
chr11	11570084	11573782	RP11-483L5.1	+
chr11	11656651	11656722	MIR4299	-
chr11	11725332	11726702	RP11-756D7.2	-
chr11	11759101	11759433	RP11-756D7.1	-
chr11	11783030	11783115	AC104383.1	-
chr11	11783135	11783222	MIR8070	-
chr11	11841423	11959323	USP47	+
chr11	11856490	11856859	CTD-2381F24.1	-
chr11	11963106	12009769	DKK3	-
chr11	12030875	12061785	RP13-631K18.2	+
chr11	12066929	12073014	RP13-631K18.3	+
chr11	12084823	12084935	AC124276.1	-
chr11	12086891	12089441	RP13-631K18.5	+
chr11	12094008	12263789	MICAL2	+
chr11	12163683	12163767	MIR6124	+
chr11	12261426	12263173	RP11-265D17.2	-
chr11	12276080	12359144	MICALCL	+
chr11	12303533	12308216	RP11-573E11.2	+
chr11	12344767	12344861	AC025300.1	+
chr11	12377185	12530801	PARVA	+
chr11	12538083	12540967	RP11-51B23.3	-
chr11	12674591	12944483	TEAD1	+
chr11	12822435	12823667	RP11-47J17.3	-
chr11	12848795	12849433	RP11-47J17.1	+
chr11	12904813	12904893	AC013549.1	-
chr11	12904817	12904988	SCARNA16	-
chr11	12921186	12922925	RP11-47J17.2	-
chr11	12962510	12989548	LINC00958	-
chr11	12963640	12963691	AC084859.1	+
chr11	13001090	13009159	CTC-497E21.3	-
chr11	13009577	13012106	RASSF10	+
chr11	13054615	13134839	CTC-497E21.5	-
chr11	13152200	13152348	RP11-413N13.1	+
chr11	13276652	13387266	ARNTL	+
chr11	13353208	13353523	RN7SKP151	+
chr11	13388001	13463297	BTBD10	-
chr11	13478333	13479037	RP11-15D14.1	+
chr11	13488612	13489390	RP11-15D14.2	+
chr11	13492055	13496181	PTH	-
chr11	13610363	13610771	HMGN2P36	-
chr11	13668670	13732346	FAR1	+
chr11	13669327	13670149	FAR1-IT1	+
chr11	13685499	13685656	RPL39P26	-
chr11	13686550	13686658	Y_RNA	-
chr11	13756027	13757560	CENPUP1	+
chr11	13758111	13758345	RP11-23B7.4	-
