chrom	lend	rend	gene	strand
chr16	31106107	31112791	BCKDK	+
chr16	31109211	31109318	AC135050.1	+
chr16	31115754	31131393	KAT8	+
chr16	31118078	31118747	RP11-196G11.4	+
chr16	31122235	31124064	RP11-196G11.5	+
chr16	31131433	31131877	RP11-388M20.2	+
chr16	31131433	31135762	PRSS8	-
chr16	31138925	31150094	PRSS36	-
chr16	31165648	31165927	RP11-388M20.7	+
chr16	31174573	31174822	NDUFA3P6	+
chr16	31180110	31194871	FUS	+
chr16	31182511	31183285	RP11-388M20.6	-
chr16	31196131	31196963	RP11-388M20.1	+
chr16	31201485	31203450	PYCARD	-
chr16	31201885	31203452	PYCARD-AS1	+
chr16	31214021	31231537	TRIM72	+
chr16	31215962	31217359	PYDC1	-
chr16	31259990	31332892	ITGAM	+
chr16	31355134	31382997	ITGAX	+
chr16	31361278	31361695	RP11-120K18.3	-
chr16	31393312	31426505	ITGAD	+
chr16	31402565	31404699	RP11-120K18.2	+
chr16	31427731	31428428	COX6A2	-
chr16	31428180	31428646	RP11-452L6.8	+
chr16	31432593	31443160	ZNF843	-
chr16	31449535	31453493	RP11-452L6.1	-
chr16	31456711	31459736	RP11-452L6.5	-
chr16	31458080	31467166	ARMC5	+
chr16	31470204	31472108	RP11-452L6.6	-
chr16	31471585	31477960	TGFB1I1	+
chr16	31483002	31490860	SLC5A2	+
chr16	31487370	31488492	AC026471.6	-
chr16	31489471	31509309	C16orf58	-
chr16	31508471	31509256	RP11-452L6.7	+
chr16	31527864	31528803	AHSP	+
chr16	31546698	31547237	CTD-2014E2.2	-
chr16	31546805	31547737	VN1R64P	+
chr16	31549143	31553567	CTD-2014E2.6	-
chr16	31554105	31554912	VN1R65P	+
chr16	31563082	31567716	CTD-2014E2.5	-
chr16	31566360	31567000	CTD-2014E2.7	-
chr16	31568386	31569475	CSDAP1	-
chr16	31601593	31603531	ZNF720P1	-
chr16	31648307	31649222	VN1R66P	+
chr16	31680847	31682101	RBM22P12	+
chr16	31697397	31697607	CTD-2358C21.2	-
chr16	31699676	31700465	CTD-2358C21.3	-
chr16	31700590	31711986	CLUHP3	+
chr16	31704728	31705260	CTD-2358C21.5	+
chr16	31709113	31711984	CTD-2358C21.4	-
chr16	31713229	31794869	ZNF720	+
chr16	31788202	31790993	AC002519.8	+
chr16	31801585	31802497	VN1R67P	-
chr16	31802947	31807973	AC002519.6	+
chr16	31807926	31808844	VN1R3	-
chr16	31863633	31864876	RBM22P13	+
chr16	31870887	31871124	RP11-170L3.2	-
chr16	31873758	31917357	ZNF267	+
chr16	31894542	31894983	RP11-170L3.4	-
chr16	31952160	31952473	RP11-170L3.5	+
chr16	31962063	31962381	RP11-170L3.7	+
chr16	31963803	31964079	RP11-170L3.6	+
chr16	31975803	32003728	RP11-1166P10.1	+
chr16	32008438	32084785	RP11-1166P10.6	-
chr16	32034853	32035326	IGHV1OR16-1	+
chr16	32051825	32052280	RP11-1166P10.8	+
chr16	32059084	32059372	IGHV1OR16-3	+
chr16	32103245	32188107	HERC2P4	-
chr16	32116700	32116997	RP11-1166P10.7	+
chr16	32185624	32186311	RP11-56L13.3	+
chr16	32188333	32193530	RP11-17M15.1	+
chr16	32189262	32189481	RP11-56L13.4	+
chr16	32199902	32202822	FAM108A9P	+
chr16	32213380	32213503	RP11-56L13.6	-
chr16	32250620	32254422	RP11-56L13.7	-
chr16	32252719	32255922	TP53TG3D	+
chr16	32262827	32265514	RP11-56L13.1	-
chr16	32278866	32279115	RP11-1292F20.1	+
chr16	32289547	32310555	RP11-17M15.2	-
chr16	32356981	32363695	RP11-17M15.4	-
chr16	32379071	32380049	ACTR3BP3	-
chr16	32388135	32436200	RP11-626K17.5	+
chr16	32439069	32441159	PABPC1P13	-
chr16	32454612	32458758	RP11-626K17.3	-
chr16	32460266	32460362	RP11-626K17.2	-
chr16	32475051	32478250	ABCD1P3	-
chr16	32600299	32615639	RP11-652G5.1	+
chr16	32618733	32618852	RP11-652G5.2	+
chr16	32635673	32636045	RP11-96K14.1	-
chr16	32649193	32663956	RP11-586K12.11	+
chr16	32650195	32650910	RP11-586K12.13	-
chr16	32663925	32666533	RP11-586K12.10	+
chr16	32673528	32676732	TP53TG3	-
chr16	32675037	32678831	RP11-586K12.8	+
chr16	32715931	32716056	RP11-586K12.7	+
chr16	32726615	32729537	FAM108A8P	-
chr16	32735909	32741094	RP11-586K12.4	-
chr16	32739627	32740166	RP11-586K12.5	-
chr16	32741314	32776196	HERC2P5	+
chr16	32781883	32784138	RP11-67H24.3	+
chr16	32786394	32787379	RP11-586K12.2	+
chr16	32787962	32788944	RP11-586K12.1	+
