chrom	lend	rend	gene	strand
chr14	35826318	35932325	BRMS1L	+
chr14	35897982	36063743	RP11-116N8.1	+
chr14	35947556	35950044	RP11-116N8.2	-
chr14	36054197	36055313	ILF2P2	-
chr14	36061026	36067190	RP11-116N8.4	-
chr14	36070427	36165288	LINC00609	+
chr14	36136108	36176468	PTCSC3	-
chr14	36196480	36196568	AL162511.1	-
chr14	36214607	36235608	RP11-259K15.2	+
chr14	36231555	36231774	RN7SKP21	-
chr14	36298558	36320676	MBIP	-
chr14	36371165	36372383	DPPA3P2	+
chr14	36405214	36405274	RNU7-93P	+
chr14	36473288	36513829	SFTA3	-
chr14	36516392	36521149	NKX2-1	-
chr14	36519278	36523016	NKX2-1-AS1	+
chr14	36533506	36534538	PHKBP2	-
chr14	36577543	36578005	RPL29P3	-
chr14	36580579	36582607	NKX2-8	-
chr14	36593839	36594147	RN7SKP257	-
chr14	36647083	36658801	RP11-964E11.2	-
chr14	36657568	36679715	PAX9	+
chr14	36677921	37172866	SLC25A21	-
chr14	36788644	36807163	RP11-81F13.1	+
chr14	36808871	36828729	RP11-81F13.2	+
chr14	36952309	36952391	MIR4503	-
chr14	37097062	37098563	RP11-537P22.2	-
chr14	37171888	37173811	SLC25A21-AS1	+
chr14	37187219	37187314	RNU6-273P	+
chr14	37197913	37552361	MIPOL1	+
chr14	37434469	37434573	RNU6-886P	-
chr14	37556158	37567095	RP11-356O9.2	-
chr14	37564047	37579125	RP11-356O9.1	+
chr14	37589984	37596059	FOXA1	-
chr14	37595847	38041442	TTC6	+
chr14	37720425	37720561	SNORA42	+
chr14	37827798	37827904	RNU6-1277P	-
chr14	37896060	37902372	LINC00517	-
chr14	38003113	38004847	CTD-2058B24.3	-
chr14	38034287	38194281	CTD-2058B24.2	-
chr14	38190983	38202923	CTD-2142D14.1	+
chr14	38207999	38213067	SSTR1	+
chr14	38254103	38256369	CLEC14A	-
chr14	38290953	38311930	RP11-96D24.1	+
chr14	38605255	38606098	RP11-14N4.1	+
chr14	38727275	38728481	KRT8P1	+
chr14	38749339	38948273	LINC00639	-
chr14	38835389	38835788	RP11-506K19.1	+
chr14	38973399	38974085	RP11-506K19.2	-
chr14	38987281	38987383	Y_RNA	+
chr14	39031919	39109646	SEC23A	-
chr14	39090901	39091101	RP11-545M17.2	+
chr14	39103140	39103812	RP11-545M17.1	+
chr14	39108342	39108707	RP11-545M17.3	+
chr14	39114223	39136973	GEMIN2	+
