chrom	lend	rend	sample_name	CN	copy_number
chr12	51460	57874204	BLCA-SY-A9G0-TP	-0.1927	1.7499333803966681
chr12	51460	58833453	LUSC-66-2789-TP	0.1017	2.1460742627873803
chr12	51460	65537114	LIHC-DD-AACO-TP	0.084	2.1199055667945634
chr12	51460	68649826	LGG-FG-A4MW-TP	0.0524	2.0739771508967983
chr12	51460	70478895	HNSC-CQ-6225-TP	0.0147	2.020482701720464
chr12	51460	70478895	LGG-DU-6405-TP	0.0825	2.117702602376933
chr12	51460	71173422	LGG-HT-7855-TP	0.0276	2.038630059360722
chr12	51460	73169308	HNSC-MT-A67F-TP	0.0012	2.001664245277546
chr12	51460	83822531	HNSC-BA-5556-TP	-0.0139	1.9808230392981852
chr12	51460	92529126	LGG-S9-A6U1-TP	-0.074	1.900000765749772
chr12	51460	99401959	LGG-HT-7880-TP	0.0049	2.0068043911174542
chr12	51460	106851669	HNSC-D6-6825-TP	0.0337	2.0472680391703317
chr12	51460	119546020	PAAD-HZ-7924-TP	0.0007	2.000970641512841
chr12	51460	128744341	UCEC-N6-A4VF-TP	0.0105	2.0146091894765896
chr12	51460	129960308	KIRC-BP-4961-TP	-0.0038	1.9947390130820315
chr12	51460	130462254	KIRC-CW-5590-TP	0.0657	2.093185253053579
chr12	51460	131284798	LIHC-DD-A4NE-TP	0.0494	2.0696689175648375
chr12	51460	131331871	BLCA-E7-A4XJ-TP	0.0126	2.0175438082144668
chr12	51460	131613371	KIRC-A3-3365-TP	0.0429	2.0603650886652782
chr12	51460	131636170	CESC-MY-A5BF-TP	0.0498	2.0702428311924446
chr12	51460	131648066	LUSC-96-A4JL-TP	0.0057	2.007917508355072
chr12	51460	132633007	KIRC-B8-5164-TP	0.0459	2.064653955099742
chr12	51460	133201603	HNSC-CN-A6V3-TP	-0.0179	1.9753386381863387
chr12	51460	133201603	HNSC-F7-A61V-TP	0.0296	2.0414581605538684
chr12	51460	133201603	KIRC-CZ-4865-TP	0.0332	2.046558633073541
