chrom	lend	rend	gene	strand
chr4	36281622	36345756	DTHD1	+
chr4	36311190	36392410	RP11-431M7.2	-
chr4	36496537	36641900	RP11-722M1.1	-
chr4	36506043	36508869	RP11-698E18.1	+
chr4	37001816	37020708	RP11-103J17.2	+
chr4	37078577	37125424	RP11-103J17.1	+
chr4	37241910	37241991	MIR4801	-
chr4	37244220	37449465	NWD2	+
chr4	37453941	37623495	C4orf19	+
chr4	37588087	37588875	RP11-36B15.1	-
chr4	37590800	37686376	RELL1	-
chr4	37699895	37700002	Y_RNA	-
chr4	37781892	37781980	AC108022.1	+
chr4	37821361	37821838	RP11-9D8.1	+
chr4	37826633	37862937	PGM2	+
chr4	37866561	37867091	GAFA3	-
chr4	37868292	37869978	RP11-177C12.1	+
chr4	37891087	38139175	TBC1D1	+
chr4	37960435	37961125	PTTG2	+
chr4	37995494	37996203	RP11-177C12.4	-
chr4	38006784	38007105	MRPS33P2	-
chr4	38089944	38090036	AC108933.1	-
chr4	38238613	38238696	AC098680.1	+
chr4	38286994	38287491	RP11-600L4.1	+
chr4	38366914	38385759	RP11-83C7.1	+
chr4	38390754	38391675	RP11-83C7.3	+
chr4	38420662	38523180	LINC01258	-
chr4	38509767	38518056	LINC01259	+
chr4	38564003	38570671	RP11-213G21.2	+
chr4	38612701	38664883	KLF3-AS1	-
chr4	38618265	38619437	RP11-617D20.2	-
chr4	38664196	38701042	KLF3	+
chr4	38758791	38758892	RNA5SP158	-
chr4	38772239	38782990	TLR10	-
chr4	38790677	38856817	TLR1	-
chr4	38823715	38856817	TLR6	-
chr4	38859306	38859445	AC108044.1	+
chr4	38867677	38945739	FAM114A1	+
chr4	38868032	38868127	MIR574	+
chr4	38966744	39032922	TMEM156	-
chr4	39045039	39126857	KLHL5	+
chr4	39112677	39126818	RP11-360F5.1	-
chr4	39133913	39135608	RP11-360F5.3	+
chr4	39182404	39285810	WDR19	+
chr4	39287456	39366375	RFC1	-
chr4	39297605	39297711	RNU6-32P	-
chr4	39399149	39399248	RNU6-887P	+
chr4	39406853	39451536	KLB	+
chr4	39411910	39411974	MIR5591	+
chr4	39454124	39458948	RPL9	-
chr4	39459000	39477653	LIAS	+
chr4	39480255	39481905	RP11-472B18.1	+
chr4	39498755	39528311	UGDH	-
chr4	39528019	39594707	UGDH-AS1	+
chr4	39546330	39639090	SMIM14	-
chr4	39621012	39621073	RNU7-11P	+
chr4	39639140	39666644	RP11-539G18.3	+
chr4	39698044	39782792	UBE2K	+
chr4	39713842	39714451	RP11-539G18.1	-
