chrom	lend	rend	gene	strand
chr17	50634777	50692252	ABCC3	+
chr17	50693190	50707924	ANKRD40	-
chr17	50693448	50695449	RP11-294J22.6	+
chr17	50696644	50696760	Y_RNA	+
chr17	50719544	50756213	LUC7L3	+
chr17	50722074	50724224	RP11-294J22.7	+
chr17	50761029	50767557	LINC00483	-
chr17	50768650	50768730	MIR8059	+
chr17	50797366	50797651	RP11-294J22.5	-
chr17	50834650	50842348	WFIKKN2	+
chr17	50840057	50841626	RP11-506D12.5	-
chr17	50847950	50849270	RPL5P33	+
chr17	50862223	50867978	TOB1	-
chr17	50866679	50909737	TOB1-AS1	+
chr17	50909637	50910232	RP11-700H6.4	-
chr17	50934989	50944713	RP11-700H6.1	-
chr17	50944104	50948750	RP11-700H6.2	+
chr17	50962174	51120865	SPAG9	-
chr17	51042524	51085471	RP11-481C4.1	+
chr17	51153536	51162428	NME1	+
chr17	51165435	51171747	NME1-NME2	+
chr17	51177425	51260163	MBTD1	-
chr17	51183191	51186403	RP11-481C4.2	-
chr17	51249579	51251748	RP11-421E14.2	-
chr17	51260528	51297936	UTP18	+
chr17	51312609	51335165	RP11-1018N14.1	-
chr17	51332679	51334090	RP11-1018N14.3	+
chr17	51335261	51336240	RP11-1018N14.4	+
chr17	51336715	51342571	RP11-1018N14.2	+
chr17	51435427	51445802	RP11-1018N14.5	+
chr17	51502488	51503233	RPL7P48	-
chr17	51630313	52160017	CA10	-
chr17	51761260	51763397	CTB-43I4.1	-
chr17	51831646	51831733	AC004108.1	+
chr17	52390515	52535701	RP11-429O1.1	+
chr17	52862121	52899588	AC102948.2	+
chr17	52985520	52987652	C17orf112	+
chr17	53105734	53106358	RP11-750B16.1	+
chr17	53106069	53106157	AC091154.1	-
chr17	53353427	53354134	RP11-146P2.1	-
chr17	53434131	53435829	CTD-2535P7.1	+
chr17	53438556	53439721	CTD-2535P7.2	+
