chrom	lend	rend	gene	strand
chr1	235367360	235448968	TBCE	+
chr1	235432985	235433231	RPS21P1	+
chr1	235449923	235504481	B3GALNT2	-
chr1	235519971	235520685	RP4-534P7.2	+
chr1	235537520	235538041	MTND6P14	+
chr1	235538052	235539845	MTND5P19	-
chr1	235540053	235541415	MTND4P10	-
chr1	235541412	235541706	RP11-293G6__B.4	-
chr1	235541759	235542097	MTND3P8	-
chr1	235542159	235542390	RP11-293G6__B.2	-
chr1	235547687	235650754	GNG4	-
chr1	235565761	235566937	RP11-293G6__B.8	+
chr1	235614674	235616397	RP11-365D9.1	+
chr1	235661041	235883640	LYST	-
chr1	235738005	235738989	LDHAP2	+
chr1	235839483	235840182	LYST-AS1	+
chr1	235853000	235853060	MIR1537	-
chr1	235915415	235915521	RNU6-968P	+
chr1	235942553	235943805	RP5-940F7.2	-
chr1	235957879	235971825	RP4-580N22.2	-
chr1	235975830	236065162	NID1	-
chr1	236060677	236060772	Y_RNA	+
chr1	236110061	236112370	RP4-764D2.1	+
chr1	236142505	236221865	GPR137B	+
chr1	236215555	236281985	ERO1LB	-
chr1	236267780	236267958	RNU2-70P	+
chr1	236285976	236286960	RP11-478H16.1	-
chr1	236348262	236484914	EDARADD	+
chr1	236483165	236484468	ENO1P1	+
chr1	236518000	236552981	LGALS8	+
chr1	236523052	236524508	LGALS8-AS1	-
chr1	236536162	236536704	RP11-385F5.5	-
chr1	236540094	236550280	RP11-385F5.4	-
chr1	236549005	236604504	HEATR1	-
chr1	236686454	236764631	ACTN2	+
chr1	236795281	236903981	MTR	+
chr1	236819634	236820518	RP11-182B22.2	+
chr1	236981339	236981708	RPL35P1	+
chr1	237004103	237004418	MT1HL1	-
chr1	237042205	237833988	RYR2	+
chr1	237120807	237121109	RN7SKP195	+
chr1	237471119	237471191	MIR4428	+
chr1	237555040	237555171	SNORA25	-
chr1	237862175	237928321	RP11-193H5.1	+
chr1	237877864	237890922	ZP4	-
chr1	237926831	237927605	RP11-193H5.2	+
chr1	237943724	237945275	MTRNR2L11	-
chr1	237948017	237949143	RP11-193H5.5	-
chr1	237949214	237949734	MTND6P15	+
chr1	237949736	237951536	MTND5P18	-
chr1	238107736	238108567	YWHAQP9	-
chr1	238268494	238268595	RP11-136B18.1	-
chr1	238276037	238287016	RP11-136B18.2	+
chr1	238325687	238325788	RNU6-725P	-
