chrom	lend	rend	gene	strand
chr19	10718079	10833488	DNM2	+
chr19	10718404	10718503	MIR638	+
chr19	10780254	10780335	MIR4748	+
chr19	10817426	10817496	MIR199A1	-
chr19	10828973	10829035	MIR6793	+
chr19	10832438	10836318	TMED1	-
chr19	10836575	10869790	C19orf38	+
chr19	10841839	10842250	AC007229.3	+
chr19	10871513	10923070	CARM1	+
chr19	10922185	10928681	YIPF2	-
chr19	10928733	10933535	C19orf52	+
chr19	10961001	11065395	SMARCA4	+
chr19	11010917	11016011	CTC-215O4.4	-
chr19	11011708	11012006	Metazoa_SRP	+
chr19	11033727	11033912	uc_338	+
chr19	11089362	11133816	LDLR	+
chr19	11113474	11113534	MIR6886	+
chr19	11131520	11155808	SPC24	-
chr19	11164267	11197791	KANK2	-
chr19	11199295	11262481	DOCK6	-
chr19	11203628	11216168	CTC-510F12.2	+
chr19	11208195	11208702	CTC-510F12.3	+
chr19	11221083	11221573	CTC-510F12.7	+
chr19	11237450	11241943	C19orf80	+
chr19	11296139	11326996	TSPAN16	+
chr19	11300777	11324441	CTC-510F12.4	-
chr19	11322046	11346270	RAB3D	-
chr19	11322156	11324195	CTC-510F12.6	+
chr19	11342776	11346518	TMEM205	-
chr19	11344684	11354944	CCDC159	+
chr19	11355386	11365698	LPPR2	+
chr19	11368123	11374935	CTD-2342J14.6	-
chr19	11374685	11376951	SWSAP1	+
chr19	11377205	11384342	EPOR	-
chr19	11384341	11419342	RGL3	-
chr19	11408772	11408880	Y_RNA	+
chr19	11420604	11435782	CCDC151	-
chr19	11435288	11450968	PRKCSH	+
chr19	11451326	11481046	ELAVL3	-
chr19	11483427	11505923	ZNF653	-
chr19	11495544	11495622	MIR7974	-
chr19	11505916	11529174	ECSIT	-
chr19	11516047	11516330	RN7SL833P	-
chr19	11521968	11522498	CTC-398G3.1	+
chr19	11523436	11523831	CTC-398G3.2	+
chr19	11538717	11550323	CNN1	+
chr19	11551147	11559236	ELOF1	-
chr19	11559374	11619135	ZNF627	+
chr19	11574660	11579008	ACP5	-
chr19	11585246	11587135	GAPDHP76	+
chr19	11648364	11652877	CTD-2006C1.6	+
chr19	11666069	11667030	HNRNPA1P10	-
chr19	11682546	11686190	CTC-499B15.4	+
chr19	11721265	11739009	ZNF823	-
chr19	11725961	11730783	CTC-499B15.6	-
chr19	11756533	11759933	CTC-499B15.1	-
chr19	11767000	11784078	ZNF441	+
chr19	11796084	11798598	CTC-499B15.7	-
chr19	11797667	11809622	ZNF491	+
chr19	11814284	11835201	ZNF440	+
chr19	11841241	11842439	CTC-499B15.8	-
