sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV45,HPV45,left,10,682,chr5,176515724,176515758,-,36,8
reads_R-HPV45,HPV45,left,1,728,chr5,7163526,7163484,+,40,1
reads_R-HPV45,HPV45,left,0,728,chr3,49434119,49434077,+,39,1
reads_R-HPV45,HPV45,left,1,728,chr19,38244331,38244293,+,36,1
reads_R-HPV45,HPV45,left,1,728,chr19,17473056,17473014,+,38,1
reads_R-HPV45,HPV45,left,1,728,chr1,221650359,221650317,+,38,1
reads_R-HPV45,HPV45,left,1,728,chr6,21004723,21004765,-,40,1
reads_R-HPV45,HPV45,left,1,728,chr12,99469878,99469920,-,40,1
reads_R-HPV45,HPV45,left,1,728,chr12,118083200,118083242,-,39,1
reads_R-HPV45,HPV45,left,1,728,chr5,134304055,134304022,+,33,1
reads_R-HPV45,HPV45,left,1,728,chr17,27273170,27273206,-,36,1
reads_R-HPV45,HPV45,left,3,1160,chrY,7035369,7035334,+,42,9
reads_R-HPV45,HPV45,left,0,1160,chrY,17751323,17751281,+,42,1
reads_R-HPV45,HPV45,left,0,1160,chrY,14715193,14715151,+,42,1
reads_R-HPV45,HPV45,left,0,1160,chrY,3466083,3466041,+,41,1
reads_R-HPV45,HPV45,left,0,1160,chrY,14774577,14774536,+,40,1
reads_R-HPV45,HPV45,left,0,1160,chrY,12084069,12084027,+,40,1
reads_R-HPV45,HPV45,left,3,1160,chrY,9930935,9930896,+,40,2
reads_R-HPV45,HPV45,left,3,1160,chrY,5287337,5287303,+,40,8
reads_R-HPV45,HPV45,left,0,1160,chrY,14244861,14244819,+,39,1
reads_R-HPV45,HPV45,left,4,1160,chrX,12671153,12671118,+,42,9
reads_R-HPV45,HPV45,left,1,1160,chrX,29720170,29720128,+,42,1
reads_R-HPV45,HPV45,left,1,1160,chrX,36012233,36012191,+,42,1
reads_R-HPV45,HPV45,left,1,1160,chrX,39547979,39547937,+,42,1
reads_R-HPV45,HPV45,left,1,1160,chrX,44258966,44258924,+,42,1
reads_R-HPV45,HPV45,left,1,1160,chrX,46092679,46092637,+,42,1
reads_R-HPV45,HPV45,left,1,1160,chrX,47715013,47714971,+,42,1
reads_R-HPV45,HPV45,left,4,1160,chrX,51357660,51357624,+,42,4
reads_R-HPV45,HPV45,left,4,1160,chrX,53963802,53963766,+,42,4
reads_R-HPV45,HPV45,left,4,1160,chrX,65780902,65780867,+,42,9
reads_R-HPV45,HPV45,left,1,1160,chrX,67391790,67391748,+,42,1
reads_R-HPV45,HPV45,left,4,1160,chrX,72986300,72986264,+,42,4
reads_R-HPV45,HPV45,left,1,1160,chrX,73406889,73406847,+,42,1
reads_R-HPV45,HPV45,left,4,1160,chrX,73740481,73740446,+,42,4
reads_R-HPV45,HPV45,left,1,1160,chrX,73775996,73775954,+,42,1
reads_R-HPV45,HPV45,left,4,1160,chrX,77353079,77353044,+,42,4
reads_R-HPV45,HPV45,left,3,1160,chr9,772266,772231,+,42,9
reads_R-HPV45,HPV45,left,0,1160,chr9,5138149,5138107,+,42,1
reads_R-HPV45,HPV45,left,0,1160,chr9,5215439,5215397,+,42,1
reads_R-HPV45,HPV45,left,0,1160,chr9,5282197,5282155,+,42,1
reads_R-HPV45,HPV45,left,3,1160,chr9,15057011,15056976,+,42,4
reads_R-HPV45,HPV45,left,3,1160,chr9,15582347,15582312,+,42,9
reads_R-HPV45,HPV45,left,0,1160,chr9,22743343,22743301,+,42,1
reads_R-HPV45,HPV45,left,0,1160,chr9,34949415,34949373,+,42,1
reads_R-HPV45,HPV45,left,0,1160,chr9,40076606,40076564,+,42,1
reads_R-HPV45,HPV45,left,3,1160,chr9,63672589,63672554,+,42,4
reads_R-HPV45,HPV45,left,0,1160,chr9,78461127,78461085,+,42,1
reads_R-HPV45,HPV45,left,0,1160,chr9,85438965,85438923,+,42,1
reads_R-HPV45,HPV45,left,0,1160,chr9,90462310,90462268,+,42,1
reads_R-HPV45,HPV45,left,3,1160,chr9,101821391,101821356,+,42,4
reads_R-HPV45,HPV45,left,3,1160,chr9,104058759,104058724,+,42,4
reads_R-HPV45,HPV45,left,0,1160,chr9,1398918,1398876,+,41,1
reads_R-HPV45,HPV45,left,1,1160,chr8,15769980,15769938,+,42,1
reads_R-HPV45,HPV45,left,1,1160,chr8,33365823,33365781,+,42,1
reads_R-HPV45,HPV45,left,1,1160,chr8,69913100,69913058,+,42,1
reads_R-HPV45,HPV45,left,1,1160,chr8,74162050,74162008,+,42,1
reads_R-HPV45,HPV45,left,4,1160,chr8,76637396,76637361,+,42,9
reads_R-HPV45,HPV45,left,4,1160,chr8,81851597,81851558,+,42,2
reads_R-HPV45,HPV45,left,4,1160,chr8,103585306,103585271,+,42,9
reads_R-HPV45,HPV45,left,1,1160,chr8,112221611,112221569,+,42,1
reads_R-HPV45,HPV45,left,1,1160,chr8,142067699,142067657,+,42,1
reads_R-HPV45,HPV45,left,1,1160,chr8,4276038,4275996,+,41,1
reads_R-HPV45,HPV45,left,4,1160,chr8,32810635,32810600,+,41,9
reads_R-HPV45,HPV45,left,4,1160,chr8,48491091,48491057,+,41,9
reads_R-HPV45,HPV45,left,1,1160,chr8,52693636,52693594,+,41,1
reads_R-HPV45,HPV45,left,4,1160,chr8,55577137,55577103,+,41,9
reads_R-HPV45,HPV45,left,1,1160,chr8,56181134,56181092,+,41,1
