sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV18,HPV18,left,3,1160,chrY,7035369,7035334,+,36,6
reads_R-HPV18,HPV18,left,3,1160,chrY,5287337,5287303,+,34,6
reads_R-HPV18,HPV18,left,3,1160,chrX,12671153,12671118,+,36,6
reads_R-HPV18,HPV18,left,3,1160,chrX,65178828,65178795,+,33,3
reads_R-HPV18,HPV18,left,3,1160,chrX,65780902,65780867,+,36,6
reads_R-HPV18,HPV18,left,3,1160,chrX,73898253,73898220,+,33,3
reads_R-HPV18,HPV18,left,3,1160,chrX,77395736,77395703,+,33,3
reads_R-HPV18,HPV18,left,3,1160,chrX,142884280,142884247,+,33,3
reads_R-HPV18,HPV18,left,3,1160,chrX,80196028,80195995,+,34,3
reads_R-HPV18,HPV18,left,3,1160,chrX,151124193,151124161,+,34,3
reads_R-HPV18,HPV18,left,3,1160,chrX,115987421,115987390,+,32,2
reads_R-HPV18,HPV18,left,3,1160,chrX,95476854,95476821,+,34,3
reads_R-HPV18,HPV18,left,3,1160,chrX,32556381,32556348,+,32,3
reads_R-HPV18,HPV18,left,3,1160,chrX,128704246,128704216,+,31,2
reads_R-HPV18,HPV18,left,3,1160,chrX,73546011,73545976,+,33,2
reads_R-HPV18,HPV18,left,3,1160,chr9,121894311,121894277,+,35,6
reads_R-HPV18,HPV18,left,3,1160,chr9,88602888,88602855,+,33,6
reads_R-HPV18,HPV18,left,3,1160,chr9,15582347,15582312,+,36,6
reads_R-HPV18,HPV18,left,3,1160,chr9,772266,772231,+,36,6
reads_R-HPV18,HPV18,left,3,1160,chr9,108218913,108218878,+,35,6
reads_R-HPV18,HPV18,left,3,1160,chr9,6458639,6458605,+,34,6
reads_R-HPV18,HPV18,left,3,1160,chr8,48491091,48491057,+,35,6
reads_R-HPV18,HPV18,left,3,1160,chr8,50739480,50739447,+,33,6
reads_R-HPV18,HPV18,left,3,1160,chr8,55577137,55577103,+,35,6
reads_R-HPV18,HPV18,left,3,1160,chr8,64493242,64493209,+,33,6
reads_R-HPV18,HPV18,left,3,1160,chr8,122278882,122278847,+,36,6
reads_R-HPV18,HPV18,left,3,1160,chr8,114155921,114155888,+,33,6
reads_R-HPV18,HPV18,left,3,1160,chr8,103585306,103585271,+,36,6
reads_R-HPV18,HPV18,left,3,1160,chr8,95547089,95547056,+,33,6
reads_R-HPV18,HPV18,left,3,1160,chr8,93512562,93512529,+,33,6
reads_R-HPV18,HPV18,left,3,1160,chr8,76637396,76637361,+,36,6
reads_R-HPV18,HPV18,left,3,1160,chr8,87465576,87465546,+,32,2
reads_R-HPV18,HPV18,left,3,1160,chr8,75151571,75151538,+,33,4
reads_R-HPV18,HPV18,left,3,1160,chr8,32810635,32810600,+,35,6
reads_R-HPV18,HPV18,left,3,1160,chr7,8803223,8803188,+,36,6
reads_R-HPV18,HPV18,left,3,1160,chr7,35402961,35402926,+,36,6
reads_R-HPV18,HPV18,left,3,1160,chr7,144015773,144015740,+,33,6
reads_R-HPV18,HPV18,left,3,1160,chr7,110936617,110936584,+,33,6
reads_R-HPV18,HPV18,left,3,1160,chr7,103486823,103486790,+,33,6
reads_R-HPV18,HPV18,left,3,1160,chr7,125333604,125333570,+,33,4
reads_R-HPV18,HPV18,left,3,1160,chr7,97062053,97062020,+,32,4
reads_R-HPV18,HPV18,left,3,1160,chr7,35642376,35642346,+,32,2
reads_R-HPV18,HPV18,left,3,1160,chr7,23800150,23800120,+,30,2
reads_R-HPV18,HPV18,left,3,1160,chr7,10027039,10027008,+,31,2
reads_R-HPV18,HPV18,left,4,1160,chr6,49876453,49876418,+,36,6
reads_R-HPV18,HPV18,left,4,1160,chr6,64933550,64933515,+,36,6
reads_R-HPV18,HPV18,left,4,1160,chr6,81136110,81136075,+,36,6
reads_R-HPV18,HPV18,left,4,1160,chr6,82923126,82923091,+,36,6
reads_R-HPV18,HPV18,left,4,1160,chr6,84993007,84992974,+,33,3
reads_R-HPV18,HPV18,left,4,1160,chr6,104805272,104805237,+,36,6
reads_R-HPV18,HPV18,left,4,1160,chr6,114836997,114836962,+,35,5
