sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV35,HPV35,left,10,148,chr18,47086778,47086748,+,43,10
reads_R-HPV35,HPV35,left,7,151,chr18,47086781,47086749,+,32,1
reads_R-HPV35,HPV35,left,10,168,chr22,25813427,25813394,+,34,4
reads_R-HPV35,HPV35,left,10,364,chr18,11661331,11661298,+,41,11
reads_R-HPV35,HPV35,left,4,1041,chrY,3447094,3447063,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrY,4976909,4976878,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrY,9944664,9944631,+,42,9
reads_R-HPV35,HPV35,left,4,1041,chrY,13527555,13527521,+,42,7
reads_R-HPV35,HPV35,left,4,1041,chrY,14016066,14016030,+,42,6
reads_R-HPV35,HPV35,left,4,1041,chrY,14924860,14924826,+,42,8
reads_R-HPV35,HPV35,left,4,1041,chrY,15716674,15716640,+,42,8
reads_R-HPV35,HPV35,left,4,1041,chrY,20371531,20371498,+,42,9
reads_R-HPV35,HPV35,left,4,1041,chrY,23148216,23148185,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrY,24779554,24779520,+,42,7
reads_R-HPV35,HPV35,left,4,1041,chrY,25373240,25373210,+,37,9
reads_R-HPV35,HPV35,left,4,1041,chrY,16915716,16915684,+,41,8
reads_R-HPV35,HPV35,left,4,1041,chrY,11393261,11393229,+,41,9
reads_R-HPV35,HPV35,left,4,1041,chrY,11424510,11424478,+,32,2
reads_R-HPV35,HPV35,left,4,1041,chrY,6855959,6855924,+,41,4
reads_R-HPV35,HPV35,left,4,1041,chrY,6334537,6334500,+,41,5
reads_R-HPV35,HPV35,left,4,1041,chrX,5483982,5483946,+,42,6
reads_R-HPV35,HPV35,left,4,1041,chrX,6936161,6936132,+,33,7
reads_R-HPV35,HPV35,left,4,1041,chrX,18108428,18108394,+,42,7
reads_R-HPV35,HPV35,left,4,1041,chrX,19146211,19146178,+,42,8
reads_R-HPV35,HPV35,left,4,1041,chrX,20335448,20335417,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrX,20722273,20722242,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrX,23242057,23242026,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrX,27225991,27225960,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrX,28210302,28210265,+,42,5
reads_R-HPV35,HPV35,left,4,1041,chrX,31534163,31534132,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrX,42891883,42891852,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrX,47791530,47791496,+,42,8
reads_R-HPV35,HPV35,left,4,1041,chrX,50063686,50063655,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrX,51265677,51265646,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chrX,52225639,52225606,+,42,9
reads_R-HPV35,HPV35,left,4,1041,chrX,54829967,54829934,+,42,8
reads_R-HPV35,HPV35,left,4,1041,chr9,1227413,1227382,+,42,11
reads_R-HPV35,HPV35,left,4,1041,chr9,4609323,4609290,+,42,9
reads_R-HPV35,HPV35,left,4,1041,chr9,5242043,5242010,+,42,9
reads_R-HPV35,HPV35,left,4,1041,chr9,6139359,6139326,+,42,8
