sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV39,HPV39,left,10,227,chr22,20882490,20882455,+,42,10
reads_R-HPV39,HPV39,left,10,285,chr15,97412717,97412682,+,42,11
reads_R-HPV39,HPV39,left,10,386,chr10,927322,927292,+,37,12
reads_R-HPV39,HPV39,left,4,992,chr20,28497297,28497263,+,42,15
reads_R-HPV39,HPV39,left,4,992,chr20,26609362,26609401,-,42,8
reads_R-HPV39,HPV39,left,4,992,chr20,26979904,26979944,-,42,5
reads_R-HPV39,HPV39,left,4,992,chr20,27051137,27051177,-,42,5
reads_R-HPV39,HPV39,left,4,992,chr20,26612419,26612452,-,41,16
reads_R-HPV39,HPV39,left,4,992,chr20,26636620,26636653,-,41,16
reads_R-HPV39,HPV39,left,4,992,chr20,26650179,26650213,-,41,15
reads_R-HPV39,HPV39,left,4,992,chr20,26652899,26652932,-,41,16
reads_R-HPV39,HPV39,left,4,992,chr20,26661058,26661092,-,41,15
reads_R-HPV39,HPV39,left,4,992,chr20,26663779,26663812,-,41,16
reads_R-HPV39,HPV39,left,4,992,chr20,26679079,26679112,-,41,16
reads_R-HPV39,HPV39,left,4,992,chr20,26681628,26681662,-,41,15
reads_R-HPV39,HPV39,left,4,992,chr20,26695224,26695258,-,41,15
reads_R-HPV39,HPV39,left,4,992,chr20,26697605,26697639,-,41,15
reads_R-HPV39,HPV39,left,4,992,chr20,26700321,26700354,-,41,16
reads_R-HPV39,HPV39,left,4,992,chr20,26713407,26713441,-,41,15
reads_R-HPV39,HPV39,left,4,992,chr20,26718846,26718879,-,41,16
reads_R-HPV39,HPV39,left,4,992,chr2,92119815,92119855,-,43,5
reads_R-HPV39,HPV39,left,4,992,chr2,92120495,92120530,-,43,14
reads_R-HPV39,HPV39,left,4,992,chr2,92120837,92120871,-,43,15
reads_R-HPV39,HPV39,left,4,992,chr2,92122193,92122226,-,43,16
reads_R-HPV39,HPV39,left,4,992,chr2,92122873,92122912,-,43,9
reads_R-HPV39,HPV39,left,4,992,chr2,92125418,92125451,-,43,16
reads_R-HPV39,HPV39,left,4,992,chr2,92126098,92126131,-,43,16
reads_R-HPV39,HPV39,left,4,992,chr2,92129661,92129700,-,43,6
reads_R-HPV39,HPV39,left,4,992,chr2,92131021,92131057,-,43,11
reads_R-HPV39,HPV39,left,4,992,chr2,92132723,92132758,-,43,14
reads_R-HPV39,HPV39,left,4,992,chr2,92134421,92134456,-,43,14
reads_R-HPV39,HPV39,left,4,992,chr2,92135439,92135472,-,43,16
reads_R-HPV39,HPV39,left,4,992,chr2,92136119,92136152,-,43,16
reads_R-HPV39,HPV39,left,4,992,chr2,92137137,92137173,-,43,11
reads_R-HPV39,HPV39,left,4,992,chr2,92188514,92188547,-,43,16
reads_R-HPV39,HPV39,left,4,992,chr2,92189195,92189228,-,43,16
reads_R-HPV39,HPV39,left,3,992,KI270716.1,49827,49866,-,43,6
reads_R-HPV39,HPV39,left,3,992,KI270716.1,50507,50541,-,43,15
reads_R-HPV39,HPV39,left,3,992,KI270716.1,52200,52234,-,43,15
reads_R-HPV39,HPV39,left,3,992,KI270716.1,52542,52576,-,43,14
reads_R-HPV39,HPV39,left,3,992,KI270716.1,53221,53258,-,43,10
reads_R-HPV39,HPV39,left,3,992,KI270716.1,53899,53932,-,43,16
reads_R-HPV39,HPV39,left,3,992,KI270716.1,54579,54618,-,43,6
