LIB	Chr	Human Pos	Sign	Viral Sign	Viral Pos	Read Count	Split Reads	Uniquely Mapped Reads	Multiply Mapped Reads	Rank1 Hits
/cromwell_root	8	54348738	+	+	2919	210	210	4	80	135	213	0	-6.11772e+24
/cromwell_root	8	59369881	+	-	3258	1	1	0	1	0	1	1e-40	1e-12
/cromwell_root	19	4488966	+	+	3957	148	148	0	148	0	148	0	7e-29
/cromwell_root	19	22513806	+	-	2003	210	210	3	92	121	213	-0	-4.77304e-38
/cromwell_root	19	35923242	+	-	4824	199	199	1	3	208	197	0	-1.10059e-19
/cromwell_root	19	48874979	+	-	3605	1	1	1	1	0	1	1e-40	5e-06
/cromwell_root	19	58070516	+	-	4018	195	195	5	79	125	204	0	-2.71681e+09
/cromwell_root	2	24544524	+	-	5397	6	6	3	3	6	4	1.08e-76	3e-08
/cromwell_root	2	143493515	+	+	3880	149	149	0	152	5	149	0	7e-29
/cromwell_root	2	210404194	+	-	1858	215	215	5	1	222	211	0	7e-29
/cromwell_root	22	25813437	+	+	168	132	132	2	47	85	131	0	7e-29
/cromwell_root	4	106382516	+	-	7547	149	149	6	146	7	152	0	7e-29
/cromwell_root	4	185280125	+	+	5615	142	142	0	82	66	141	0	-6.41489e+30
/cromwell_root	20	10657292	+	?	0	1	1	0	1	1	0	1e-40	8e-19
/cromwell_root	5	152488918	+	+	3987	148	148	0	99	49	148	0	5.12502e-29
/cromwell_root	9	81058823	+	-	1239	215	215	5	223	0	223	-0	-9.70382e+11
/cromwell_root	9	81577847	+	-	7149	150	150	0	156	0	150	-0	-3.69296e-12
/cromwell_root	12	120316313	+	+	4988	212	212	1	26	186	212	-0	-3.70171e+06
/cromwell_root	21	29817982	+	+	3455	200	200	8	208	0	208	0	7e-29
/cromwell_root	11	21202325	+	?	0	1	1	0	1	1	0	1e-40	8e-24
/cromwell_root	7	112964361	+	+	3031	230	230	6	239	0	239	-0	-6.26636e-25
/cromwell_root	7	122245754	+	-	1773	172	172	0	180	0	172	-0	-3.87235e-06
/cromwell_root	3	28706382	+	+	4457	229	229	6	237	1	237	0	7e-29
/cromwell_root	3	128579867	+	+	1813	138	138	0	49	89	138	0	7e-29
/cromwell_root	18	11661346	+	+	364	230	230	6	239	0	239	0	7e-29
/cromwell_root	18	47086780	+	+	148	216	216	2	89	134	223	0	7e-29
/cromwell_root	15	52167893	+	-	6739	218	218	1	18	200	214	-0	-7.50248e+27
/cromwell_root	16	55827398	+	+	1605	160	160	0	44	122	132	0	-2.81751e-17
/cromwell_root	1	110039325	-	-	4242	149	149	2	155	0	155	-0	-7.43906e-15
/cromwell_root	1	159232928	-	-	1109	202	202	5	65	144	199	0	7e-29
/cromwell_root	16	29682207	-	?	0	1	1	0	1	1	0	1e-40	8e-19
/cromwell_root	16	49615135	-	-	7347	132	132	0	132	0	132	0	7e-29
/cromwell_root	15	42619518	-	-	3605	213	213	2	115	104	218	-0	-1.13911e-14
/cromwell_root	10	51907936	-	+	2308	215	215	5	223	0	223	0	7e-29
/cromwell_root	10	58006210	-	+	6272	211	211	4	209	7	215	0	7e-29
/cromwell_root	10	90128864	-	+	6373	229	229	6	238	0	238	-0	-1.15061e-12
/cromwell_root	7	76028854	-	?	0	1	1	0	1	1	0	1e-40	8e-09
/cromwell_root	7	133236944	-	-	2413	150	150	5	152	3	152	0	7e-29
/cromwell_root	3	45968716	-	+	5307	230	230	6	239	0	239	0	7e-29
/cromwell_root	3	150915933	-	+	3701	158	158	5	166	0	166	0	7e-29
/cromwell_root	6	94723674	-	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	14	95823720	-	-	6782	215	215	3	59	160	194	0	7e-29
/cromwell_root	14	104811595	-	-	3633	205	205	5	73	140	211	0	7e-29
/cromwell_root	18	14208101	-	-	2535	192	192	4	0	198	122	0	7e-29
/cromwell_root	18	70696222	-	?	0	1	1	0	1	1	0	1e-40	-1.36822e+12
/cromwell_root	5	89347989	-	+	5866	197	197	2	52	151	183	0	7e-29
/cromwell_root	5	133795787	-	-	3805	221	221	0	214	7	221	-0	-6.93063e-24
/cromwell_root	9	76713546	-	+	4394	197	197	2	203	0	203	-0	-2.1615e-17
/cromwell_root	21	23099821	-	+	5912	212	212	4	200	18	216	-0	-0.0236737
/cromwell_root	12	58309602	-	-	1285	198	198	3	136	70	206	0	7e-29
/cromwell_root	12	91013864	-	+	1041	1	1	1	1	0	1	1e-40	5e-06
/cromwell_root	12	91310766	-	+	4858	198	198	3	142	64	206	0	7e-29
/cromwell_root	13	72374055	-	-	2221	215	215	5	223	0	223	0	7e-29
/cromwell_root	19	12595673	-	?	0	1	1	0	1	1	0	1e-40	2e-20
/cromwell_root	2	121940789	-	+	4838	223	223	0	205	27	221	0	7e-29
