26	0	0	0	0	0	0	0	+	chr20~34261629~34262628~+~HPV45~731~1730~+_535_1044_0:0:0_1:0:0_298|HPV97|left|630	26	0	26	chr20	64444167	34262602	34262628	1	26,	0,	34262602,
30	0	0	0	0	0	0	0	+	chr12~108483849~108484848~+~HPV45~2353~3352~+_540_1041_1:0:0_1:0:0_286|HPV97|left|2274	30	0	30	chr12	133275309	108484819	108484849	1	30,	0,	108484819,
31	0	0	0	0	0	0	0	+	chr20~37774800~37775799~-~HPV45~1400~2399~-_970_1377_0:0:0_1:0:0_1e|HPV97|right|2319	31	0	31	chr20	64444167	37774799	37774830	1	31,	0,	37774799,
34	0	0	0	0	0	0	0	+	chr20~37774800~37775799~-~HPV45~1400~2399~-_967_1501_0:0:0_0:0:0_28f|HPV97|right|2319	34	0	34	chr20	64444167	37774799	37774833	1	34,	0,	37774799,
38	1	0	0	0	0	0	0	+	chr20~37774800~37775799~-~HPV45~1400~2399~-_962_1558_1:0:0_6:0:0_74|HPV97|right|2319	39	0	39	chr20	64444167	37774799	37774838	1	39,	0,	37774799,
43	0	0	0	0	0	0	0	+	chr20~37774800~37775799~-~HPV45~1400~2399~-_958_1478_0:0:0_2:0:0_d8|HPV97|right|2319	43	0	43	chr20	64444167	37774799	37774842	1	43,	0,	37774799,
30	0	0	0	0	0	0	0	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_540_1041_1:0:0_1:0:0_286|HPV97|right|2658	30	0	30	chr6	170805979	153459039	153459069	1	30,	0,	153459039,
30	0	0	0	0	0	0	0	-	chr11~106090463~106091462~-~HPV45~2701~3700~+_970_1377_0:0:0_1:0:0_1e|HPV97|left|2620	30	0	30	chr11	135086622	106090463	106090493	1	30,	0,	106090463,
32	0	0	0	0	0	0	0	-	chr11~106090463~106091462~-~HPV45~2701~3700~+_968_1430_1:0:0_0:0:0_233|HPV97|left|2620	32	0	32	chr11	135086622	106090463	106090495	1	32,	0,	106090463,
35	0	0	0	0	0	0	0	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_966_1494_0:0:0_4:0:0_1cb|HPV97|right|2659	35	0	35	chr6	170805979	153459033	153459068	1	35,	0,	153459033,
40	0	0	0	0	0	0	0	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_507_1030_0:0:0_0:0:0_39|HPV97|right|2659	40	0	40	chr6	170805979	153459028	153459068	1	40,	0,	153459028,
40	0	0	0	0	0	1	1	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_507_1030_0:0:0_0:0:0_39|HPV97|right|2659	40	0	40	chr21	46709983	32567312	32567353	2	20,20,	0,20,	32567312,32567333,
33	0	0	0	0	0	0	0	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_584_1032_2:0:0_2:0:0_187|HPV97|right|2659	38	5	38	chr6	170805979	153459030	153459063	1	33,	0,	153459030,
33	0	0	0	0	0	1	1	-	chr6~153458069~153459068~+~HPV45~1740~2739~-_584_1032_2:0:0_2:0:0_187|HPV97|right|2659	38	5	38	chr21	46709983	32567314	32567348	2	18,15,	0,18,	32567314,32567333,
31	0	0	0	0	0	0	0	+	chr11~60451994~60452993~+~HPV45~2726~3725~+_970_1377_0:0:0_1:0:0_1e|HPV97|left|2646	31	0	31	chr11	135086622	60452962	60452993	1	31,	0,	60452962,
38	1	0	0	0	0	0	0	+	chr11~60451994~60452993~+~HPV45~2726~3725~+_962_1558_1:0:0_6:0:0_74|HPV97|left|2646	39	0	39	chr11	135086622	60452954	60452993	1	39,	0,	60452954,
43	0	0	0	0	0	0	0	+	chr11~60451994~60452993~+~HPV45~2726~3725~+_958_1478_0:0:0_2:0:0_d8|HPV97|left|2646	43	0	43	chr11	135086622	60452950	60452993	1	43,	0,	60452950,
31	0	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	6	37	chr6	170805979	151044325	151044356	1	31,	6,	151044325,
29	2	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	6	37	chr6	170805979	21354006	21354037	1	31,	6,	21354006,
36	1	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	0	37	chr5	181538259	91071692	91071729	1	37,	0,	91071692,
30	1	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	6	37	chr5	181538259	68198496	68198527	1	31,	6,	68198496,
29	0	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	8	37	chr3	198295559	14542181	14542210	1	29,	8,	14542181,
28	0	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	9	37	chr21	46709983	38310036	38310064	1	28,	9,	38310036,
35	2	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	0	37	chr18	80373285	68613828	68613865	1	37,	0,	68613828,
34	3	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	0	37	chr18	80373285	77050564	77050601	1	37,	0,	77050564,
36	1	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	0	37	chr17	83257441	59906712	59906749	1	37,	0,	59906712,
35	1	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	0	36	chr15	101991189	71191920	71191956	1	36,	0,	71191920,
34	3	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	0	37	chr15	101991189	48919318	48919355	1	37,	0,	48919318,
30	1	0	0	0	0	0	0	+	chr19~6565204~6566203~+~HPV45~4352~5351~+_965_1473_1:0:0_3:0:0_27c|HPV97|left|4251	40	6	37	chr15	101991189	70272381	70272412	1	31,	6,	70272381,
