sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV45,HPV45,left,10,2773,chrX,14468503,14468541,-,40,3
reads_R-HPV45,HPV45,right,10,3008,chrX,105062560,105062592,+,38,2
reads_R-HPV45,HPV45,left,10,4809,chr9,38688635,38688666,-,41,6
reads_R-HPV45,HPV45,left,3,4809,chr1,160384505,160384465,+,38,2
reads_R-HPV45,HPV45,right,10,6887,chr9,129968541,129968568,+,38,5
reads_R-HPV45,HPV45,right,3,7696,chr22,14448099,14448131,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14465072,14465104,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14504155,14504187,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14509083,14509115,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14510953,14510985,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14540202,14540234,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14553127,14553159,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14558737,14558769,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14560607,14560637,+,30,2
reads_R-HPV45,HPV45,right,3,7696,chr22,14566558,14566590,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14602924,14602956,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14609029,14609061,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14615651,14615683,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14617521,14617553,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14654756,14654788,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr22,14657132,14657164,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12309589,12309621,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12326562,12326594,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12365645,12365677,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12370573,12370605,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12372443,12372475,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12401692,12401724,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12414617,12414649,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12420227,12420259,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12422097,12422127,+,30,2
reads_R-HPV45,HPV45,right,3,7696,chr21,12428048,12428080,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12464414,12464446,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12470519,12470551,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12477141,12477173,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12479011,12479043,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12516246,12516278,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr21,12518622,12518654,+,36,6
reads_R-HPV45,HPV45,right,3,7696,chr14,17559317,17559349,+,36,6
