HPV18.insertion_seqs.fa	chr22~14719024~14720023~-~HPV18~2641~3640~+
HPV18.insertion_seqs.fa	chr17~11250306~11251305~-~HPV18~5478~6477~+
HPV18.insertion_seqs.fa	chr13~88585731~88586730~-~HPV18~5680~6679~-
HPV18.insertion_seqs.fa	chr13~57839211~57840210~+~HPV18~2114~3113~-
HPV18.insertion_seqs.fa	chr12~72178682~72179681~-~HPV18~1368~2367~+
HPV18.insertion_seqs.fa	chr15~34203574~34204573~-~HPV18~4854~5853~-
HPV18.insertion_seqs.fa	chr4~89181755~89182754~-~HPV18~106~1105~+
HPV18.insertion_seqs.fa	chr14~72720111~72721110~-~HPV18~4015~5014~+
HPV18.insertion_seqs.fa	chr15~77700175~77701174~+~HPV18~5914~6913~+
HPV18.insertion_seqs.fa	chr12~106467352~106468351~+~HPV18~631~1630~-
HPV18.insertion_seqs.fa	chr13~53092640~53093639~-~HPV18~3649~4648~+
HPV18.insertion_seqs.fa	chr21~37391760~37392759~+~HPV18~5161~6160~-
HPV18.insertion_seqs.fa	chr15~30795362~30796361~+~HPV18~5468~6467~-
HPV18.insertion_seqs.fa	chr16~13818602~13819601~-~HPV18~1429~2428~-
HPV18.insertion_seqs.fa	chr5~123591828~123592827~+~HPV18~3927~4926~+
HPV18.insertion_seqs.fa	chr7~111184564~111185563~-~HPV18~4498~5497~+
HPV18.insertion_seqs.fa	chr5~280978~281977~-~HPV18~1521~2520~-
HPV18.insertion_seqs.fa	chr4~70596069~70597068~+~HPV18~3953~4952~+
HPV18.insertion_seqs.fa	chr8~78473572~78474571~+~HPV18~5058~6057~+
HPV18.insertion_seqs.fa	chr7~117242332~117243331~-~HPV18~211~1210~+
HPV18.insertion_seqs.fa	chr4~150195844~150196843~+~HPV18~453~1452~+
HPV18.insertion_seqs.fa	chr18~24833379~24834378~+~HPV18~6602~7601~+
HPV18.insertion_seqs.fa	chr4~151633418~151634417~-~HPV18~1274~2273~-
HPV18.insertion_seqs.fa	chr22~33432927~33433926~+~HPV18~4336~5335~-
HPV18.insertion_seqs.fa	chr17~64180142~64181141~-~HPV18~1831~2830~+
HPV18.insertion_seqs.fa	chr20~61146117~61147116~+~HPV18~669~1668~-
HPV18.insertion_seqs.fa	chr4~163912573~163913572~+~HPV18~949~1948~-
HPV18.insertion_seqs.fa	chr15~66916800~66917799~-~HPV18~2047~3046~+
HPV18.insertion_seqs.fa	chr7~62050714~62051713~+~HPV18~1964~2963~-
HPV18.insertion_seqs.fa	chr6~16480412~16481411~-~HPV18~5116~6115~+
HPV18.insertion_seqs.fa	chr10~125564515~125565514~+~HPV18~6372~7371~+
HPV18.insertion_seqs.fa	chr4~136628905~136629904~+~HPV18~162~1161~+
HPV18.insertion_seqs.fa	chr10~90221356~90222355~+~HPV18~2150~3149~-
HPV18.insertion_seqs.fa	chr16~19007796~19008795~-~HPV18~588~1587~+
HPV18.insertion_seqs.fa	chr13~89592165~89593164~-~HPV18~2368~3367~-
HPV18.insertion_seqs.fa	chr13~58519116~58520115~+~HPV18~5278~6277~-
HPV18.insertion_seqs.fa	chr17~11229325~11230324~+~HPV18~6655~7654~-
HPV18.insertion_seqs.fa	chr16~24469449~24470448~-~HPV18~1235~2234~+
HPV18.insertion_seqs.fa	chr18~31202749~31203748~-~HPV18~5241~6240~+
HPV18.insertion_seqs.fa	chr21~43809883~43810882~+~HPV18~5448~6447~+
HPV18.insertion_seqs.fa	chrX~131116490~131117489~-~HPV18~2763~3762~-
HPV18.insertion_seqs.fa	chr9~102947973~102948972~-~HPV18~6053~7052~-
HPV18.insertion_seqs.fa	chr2~186196598~186197597~+~HPV18~1329~2328~+
HPV18.insertion_seqs.fa	chr3~68338453~68339452~-~HPV18~4213~5212~-
HPV18.insertion_seqs.fa	chrY~20549581~20550580~-~HPV18~1849~2848~-
HPV18.insertion_seqs.fa	chr15~88189784~88190783~-~HPV18~2684~3683~+
HPV18.insertion_seqs.fa	chr14~63965407~63966406~-~HPV18~2440~3439~-
HPV18.insertion_seqs.fa	chr3~193532821~193533820~+~HPV18~6290~7289~-
HPV18.insertion_seqs.fa	chrX~11018470~11019469~-~HPV18~2926~3925~+
HPV18.insertion_seqs.fa	chr1~221783193~221784192~+~HPV18~788~1787~+
