sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV31,HPV31,left,10,172,chr19,55670176,55670142,+,43,10
reads_R-HPV31,HPV31,left,4,288,chr8,3795801,3795833,-,43,11
reads_R-HPV31,HPV31,left,4,288,chr8,3795212,3795243,-,40,9
reads_R-HPV31,HPV31,left,4,288,chr8,3795970,3796006,-,42,5
reads_R-HPV31,HPV31,left,4,288,chr8,3795239,3795280,-,42,5
reads_R-HPV31,HPV31,left,4,288,chr8,3795070,3795113,-,41,3
reads_R-HPV31,HPV31,left,10,519,chr21,43672361,43672327,+,42,11
reads_R-HPV31,HPV31,left,4,579,chr9,92743288,92743255,+,30,2
reads_R-HPV31,HPV31,left,4,579,chr8,141135250,141135209,+,41,5
reads_R-HPV31,HPV31,left,4,579,chr8,38301068,38301032,+,35,2
reads_R-HPV31,HPV31,left,4,579,chr7,44611174,44611138,+,35,3
reads_R-HPV31,HPV31,left,4,579,chr6,16710686,16710650,+,35,3
reads_R-HPV31,HPV31,left,4,579,chr5,56246135,56246102,+,36,3
reads_R-HPV31,HPV31,left,4,579,chr3,44744791,44744752,+,39,5
reads_R-HPV31,HPV31,left,4,579,chr3,58447062,58447026,+,34,2
reads_R-HPV31,HPV31,left,4,579,chr3,49863751,49863715,+,34,3
reads_R-HPV31,HPV31,left,4,579,chr22,31319596,31319563,+,31,2
reads_R-HPV31,HPV31,left,4,579,chr21,36192478,36192442,+,36,3
reads_R-HPV31,HPV31,left,4,579,chr21,29481576,29481540,+,35,3
reads_R-HPV31,HPV31,left,4,579,chr20,63683059,63683026,+,33,2
reads_R-HPV31,HPV31,left,4,579,chr2,110119584,110119548,+,34,3
reads_R-HPV31,HPV31,left,4,579,chr19,42420997,42420956,+,40,5
reads_R-HPV31,HPV31,left,4,579,chr16,84523255,84523219,+,34,2
reads_R-HPV31,HPV31,left,4,579,chr16,30708307,30708271,+,34,2
reads_R-HPV31,HPV31,left,4,579,chr15,73913216,73913175,+,40,5
reads_R-HPV31,HPV31,left,4,579,chr13,50139653,50139613,+,39,5
reads_R-HPV31,HPV31,left,4,579,chr11,66664106,66664070,+,36,3
reads_R-HPV31,HPV31,left,4,579,chr1,53926821,53926785,+,33,2
reads_R-HPV31,HPV31,left,4,579,chr1,176220242,176220209,+,31,2
reads_R-HPV31,HPV31,left,4,579,chr8,66963916,66963952,-,34,2
reads_R-HPV31,HPV31,left,4,579,chr8,70556882,70556920,-,38,5
reads_R-HPV31,HPV31,left,4,579,chr7,152276671,152276707,-,37,3
reads_R-HPV31,HPV31,left,4,579,chr6,165639988,165640029,-,40,5
reads_R-HPV31,HPV31,left,4,579,chr5,172705541,172705582,-,40,5
reads_R-HPV31,HPV31,left,4,579,chr5,157185762,157185798,-,35,3
reads_R-HPV31,HPV31,left,4,579,chr3,87512510,87512546,-,39,3
reads_R-HPV31,HPV31,left,4,579,chr3,172216591,172216627,-,34,3
reads_R-HPV31,HPV31,left,4,579,chr22,40781092,40781125,-,33,2
reads_R-HPV31,HPV31,left,4,579,chr20,34594095,34594131,-,34,2
reads_R-HPV31,HPV31,left,4,579,chr2,8956615,8956651,-,35,3
reads_R-HPV31,HPV31,left,4,579,chr18,51713585,51713618,-,33,2
reads_R-HPV31,HPV31,left,4,579,chr14,33037584,33037620,-,35,2
reads_R-HPV31,HPV31,left,4,579,chr12,120620079,120620120,-,41,5
reads_R-HPV31,HPV31,left,4,579,chr11,27532040,27532076,-,36,3
reads_R-HPV31,HPV31,left,4,579,chr10,104656582,104656618,-,36,3
reads_R-HPV31,HPV31,left,4,579,chr10,102500989,102501025,-,35,2
reads_R-HPV31,HPV31,left,4,579,chr10,29467611,29467652,-,39,5
reads_R-HPV31,HPV31,left,4,579,chr1,59422613,59422649,-,36,3
reads_R-HPV31,HPV31,left,4,579,chr1,224448155,224448191,-,34,2
reads_R-HPV31,HPV31,left,4,579,chr1,38651335,38651371,-,35,3
