sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV35,HPV35,left,10,253,chr5,169598591,169598621,-,43,10
reads_R-HPV35,HPV35,left,10,336,chr16,6338143,6338108,+,42,8
reads_R-HPV35,HPV35,right,10,1087,chr3,164643470,164643509,+,42,7
reads_R-HPV35,HPV35,left,10,1434,chr17,30559366,30559332,+,42,11
reads_R-HPV35,HPV35,left,4,1434,chr17,27425209,27425167,+,40,2
reads_R-HPV35,HPV35,left,4,1434,chr17,41325433,41325391,+,39,2
reads_R-HPV35,HPV35,right,10,1809,chr4,68081231,68081192,-,42,7
reads_R-HPV35,HPV35,left,4,1848,chrX,107183167,107183127,+,40,5
reads_R-HPV35,HPV35,left,4,1848,chr8,133327594,133327554,+,40,5
reads_R-HPV35,HPV35,left,4,1848,chr2,142921783,142921743,+,40,5
reads_R-HPV35,HPV35,left,4,1848,chr17,2047049,2047009,+,39,5
reads_R-HPV35,HPV35,left,4,1848,chr16,18942543,18942503,+,41,5
reads_R-HPV35,HPV35,left,4,1848,chr16,69788292,69788253,+,40,5
reads_R-HPV35,HPV35,left,4,1848,chr15,42627270,42627230,+,39,5
reads_R-HPV35,HPV35,left,4,1848,chr11,10457869,10457829,+,41,5
reads_R-HPV35,HPV35,left,4,1848,chr10,43656044,43656006,+,40,5
reads_R-HPV35,HPV35,left,4,1848,chrY,20045341,20045380,-,38,4
reads_R-HPV35,HPV35,left,4,1848,chrX,53712062,53712102,-,41,5
reads_R-HPV35,HPV35,left,4,1848,chr5,122717646,122717686,-,40,5
reads_R-HPV35,HPV35,left,4,1848,chr17,45215474,45215514,-,39,5
reads_R-HPV35,HPV35,left,4,1848,chr16,77310670,77310708,-,39,5
reads_R-HPV35,HPV35,left,4,1848,chr15,64526656,64526693,-,37,4
reads_R-HPV35,HPV35,left,4,1848,chr13,72712207,72712247,-,41,5
reads_R-HPV35,HPV35,left,4,1848,chr10,93863546,93863586,-,38,5
reads_R-HPV35,HPV35,left,1,1848,chrX,146522346,146522312,+,33,1
reads_R-HPV35,HPV35,left,1,1848,chr9,71787633,71787600,+,32,1
reads_R-HPV35,HPV35,left,1,1848,chr9,35260184,35260150,+,32,1
reads_R-HPV35,HPV35,left,1,1848,chr8,42552392,42552358,+,33,1
reads_R-HPV35,HPV35,left,1,1848,chr6,30141302,30141269,+,32,1
reads_R-HPV35,HPV35,left,1,1848,chr4,105943949,105943915,+,33,1
reads_R-HPV35,HPV35,left,1,1848,chr4,112142295,112142261,+,31,1
reads_R-HPV35,HPV35,left,1,1848,chr3,76256284,76256250,+,33,1
reads_R-HPV35,HPV35,left,1,1848,chr22,23760927,23760893,+,33,1
reads_R-HPV35,HPV35,left,1,1848,chr20,13676503,13676469,+,32,1
reads_R-HPV35,HPV35,left,1,1848,chr19,38972519,38972485,+,33,1
reads_R-HPV35,HPV35,left,1,1848,chr18,24475598,24475565,+,32,1
reads_R-HPV35,HPV35,left,1,1848,chr17,64892228,64892195,+,32,1
reads_R-HPV35,HPV35,left,1,1848,chr13,103122289,103122255,+,33,1
reads_R-HPV35,HPV35,left,1,1848,chr13,28798136,28798102,+,33,1
reads_R-HPV35,HPV35,left,1,1848,chr13,27327787,27327753,+,33,1
reads_R-HPV35,HPV35,left,1,1848,chr1,35169765,35169731,+,33,1
reads_R-HPV35,HPV35,left,1,1848,chr7,3150636,3150670,-,33,1
reads_R-HPV35,HPV35,left,1,1848,chr6,13669633,13669667,-,31,1
reads_R-HPV35,HPV35,left,1,1848,chr20,38183538,38183572,-,33,1
reads_R-HPV35,HPV35,left,1,1848,chr2,113757343,113757377,-,33,1
reads_R-HPV35,HPV35,left,1,1848,chr19,34080799,34080833,-,32,1
reads_R-HPV35,HPV35,left,1,1848,chr18,31961761,31961795,-,32,1
reads_R-HPV35,HPV35,left,1,1848,chr17,47022214,47022247,-,32,1
reads_R-HPV35,HPV35,left,1,1848,chr17,46517733,46517766,-,32,1
reads_R-HPV35,HPV35,left,1,1848,chr13,41390662,41390696,-,33,1
reads_R-HPV35,HPV35,left,1,1848,chr11,86293267,86293301,-,33,1
reads_R-HPV35,HPV35,left,1,1848,chr10,29583340,29583374,-,32,1
reads_R-HPV35,HPV35,left,1,1848,chr1,153666091,153666125,-,33,1
reads_R-HPV35,HPV35,left,4,1848,chrX,76177524,76177484,+,39,4
reads_R-HPV35,HPV35,left,4,1848,chrX,18335478,18335437,+,40,3
reads_R-HPV35,HPV35,left,4,1848,chr9,123301396,123301353,+,41,3
reads_R-HPV35,HPV35,left,4,1848,chr9,76211822,76211782,+,39,4
reads_R-HPV35,HPV35,left,4,1848,chr8,74198220,74198179,+,39,2
reads_R-HPV35,HPV35,left,4,1848,chr7,103078983,103078942,+,39,3
