rep3.HPV35	chr17~44779592~44780591~-~HPV35~6138~7137~-
rep3.HPV35	chr7~155060556~155061555~-~HPV35~5855~6854~-
rep3.HPV35	chr3~193845856~193846855~+~HPV35~6429~7428~-
rep3.HPV35	chr10~76289877~76290876~-~HPV35~2979~3978~+
rep3.HPV35	chr17~78024823~78025822~+~HPV35~2771~3770~-
rep3.HPV35	chr15~85780686~85781685~-~HPV35~6330~7329~-
rep3.HPV35	chr5~94681584~94682583~-~HPV35~3823~4822~-
rep3.HPV35	chr14~75479926~75480925~-~HPV35~4520~5519~+
rep3.HPV35	chr18~972455~973454~+~HPV35~2116~3115~-
rep3.HPV35	chrX~71839409~71840408~-~HPV35~6786~7785~-
rep3.HPV35	chr16~81003378~81004377~+~HPV35~365~1364~-
rep3.HPV35	chr19~14532124~14533123~+~HPV35~3771~4770~-
rep3.HPV35	chr16~20447032~20448031~-~HPV35~4917~5916~+
rep3.HPV35	chr14~26472167~26473166~-~HPV35~4986~5985~-
rep3.HPV35	chr1~155808641~155809640~-~HPV35~1304~2303~+
rep3.HPV35	chr6~109668060~109669059~+~HPV35~4924~5923~-
rep3.HPV35	chr6~20651751~20652750~+~HPV35~2149~3148~-
rep3.HPV35	chr6~7038791~7039790~+~HPV35~665~1664~-
rep3.HPV35	chr10~105261464~105262463~-~HPV35~3246~4245~+
rep3.HPV35	chr21~28387123~28388122~+~HPV35~1250~2249~+
rep3.HPV35	chr9~70503507~70504506~-~HPV35~1151~2150~-
rep3.HPV35	chr17~16015595~16016594~+~HPV35~1308~2307~-
rep3.HPV35	chr18~64850323~64851322~-~HPV35~4730~5729~-
rep3.HPV35	chr17~3799312~3800311~+~HPV35~6670~7669~+
rep3.HPV35	chr2~1894279~1895278~-~HPV35~6179~7178~-
rep3.HPV35	chr1~24063040~24064039~-~HPV35~143~1142~-
rep3.HPV35	chr11~77859577~77860576~+~HPV35~4133~5132~+
rep3.HPV35	chr9~63391346~63392345~+~HPV35~2078~3077~-
rep3.HPV35	chr4~66851501~66852500~-~HPV35~3485~4484~+
rep3.HPV35	chr11~116916029~116917028~-~HPV35~3174~4173~+
rep3.HPV35	chr11~103628121~103629120~+~HPV35~2333~3332~+
rep3.HPV35	chr20~55784385~55785384~+~HPV35~400~1399~-
rep3.HPV35	chr18~53387517~53388516~-~HPV35~4800~5799~-
rep3.HPV35	chr7~123029402~123030401~+~HPV35~5085~6084~-
rep3.HPV35	chrX~87590594~87591593~-~HPV35~2616~3615~-
rep3.HPV35	chr4~179026458~179027457~-~HPV35~1035~2034~-
rep3.HPV35	chr19~26551359~26552358~+~HPV35~3740~4739~-
rep3.HPV35	chr8~65597197~65598196~-~HPV35~6280~7279~-
rep3.HPV35	chr12~77347752~77348751~+~HPV35~3690~4689~-
rep3.HPV35	chr1~100066690~100067689~+~HPV35~1103~2102~-
rep3.HPV35	chr3~78857827~78858826~+~HPV35~3480~4479~-
rep3.HPV35	chr7~144461929~144462928~-~HPV35~4008~5007~+
rep3.HPV35	chr12~92435320~92436319~-~HPV35~3816~4815~+
rep3.HPV35	chr21~31035412~31036411~+~HPV35~3625~4624~-
rep3.HPV35	chr5~129293868~129294867~-~HPV35~6625~7624~-
rep3.HPV35	chr19~16422680~16423679~+~HPV35~3545~4544~+
rep3.HPV35	chr22~22104341~22105340~+~HPV35~3274~4273~-
rep3.HPV35	chr15~19316158~19317157~+~HPV35~2454~3453~+
