sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV39,HPV39,left,10,38,chr17,39791313,39791350,-,41,7
reads_R-HPV39,HPV39,left,10,210,chr11,85161269,85161232,+,43,9
reads_R-HPV39,HPV39,left,10,585,chr10,112971305,112971264,+,41,2
reads_R-HPV39,HPV39,left,10,614,chr3,83089033,83089065,-,39,14
reads_R-HPV39,HPV39,left,10,832,chr8,40611304,40611266,+,43,10
reads_R-HPV39,HPV39,right,10,1213,chr20,4861401,4861366,-,41,11
reads_R-HPV39,HPV39,left,10,1690,chr7,156693642,156693607,+,41,11
reads_R-HPV39,HPV39,left,7,1946,chr4,39179268,39179228,+,40,1
reads_R-HPV39,HPV39,right,10,2172,chr7,129809307,129809339,+,34,11
reads_R-HPV39,HPV39,left,10,2312,chr3,183226427,183226464,-,41,6
reads_R-HPV39,HPV39,right,10,2399,chr7,102886455,102886422,-,40,14
reads_R-HPV39,HPV39,right,10,2433,chr7,996229,996197,-,39,13
reads_R-HPV39,HPV39,right,7,2427,chr7,996230,996197,-,33,1
reads_R-HPV39,HPV39,right,10,2561,chr3,159103218,159103184,-,40,10
reads_R-HPV39,HPV39,right,7,2556,chr3,159103218,159103185,-,33,1
reads_R-HPV39,HPV39,left,10,2727,chr6,27740582,27740615,-,39,9
reads_R-HPV39,HPV39,left,1,2907,chr4,49655245,49655206,+,36,1
reads_R-HPV39,HPV39,left,4,2907,chr20,31158865,31158829,+,43,16
reads_R-HPV39,HPV39,left,4,2907,chr2,89837900,89837861,+,42,11
reads_R-HPV39,HPV39,left,0,2907,KI270729.1,23002,22959,+,40,1
reads_R-HPV39,HPV39,left,4,2907,chr2,89830536,89830572,-,42,14
reads_R-HPV39,HPV39,left,4,2907,chr4,49151854,49151894,-,38,4
reads_R-HPV39,HPV39,left,4,2907,chr4,49147863,49147892,-,30,6
reads_R-HPV39,HPV39,left,4,2907,chr20,31157484,31157447,+,35,2
reads_R-HPV39,HPV39,left,10,3074,chr9,92922732,92922697,+,41,13
reads_R-HPV39,HPV39,right,10,3401,chr18,11008031,11007996,-,41,12
reads_R-HPV39,HPV39,right,10,3444,chr7,88459009,88458978,-,43,11
reads_R-HPV39,HPV39,right,7,3441,chr7,88459009,88458980,-,29,1
reads_R-HPV39,HPV39,right,10,3671,chr6,41607271,41607234,-,43,16
reads_R-HPV39,HPV39,right,4,3869,chr7,159175147,159175176,+,34,9
reads_R-HPV39,HPV39,right,4,3869,chr3,31129798,31129834,+,43,16
reads_R-HPV39,HPV39,right,4,3869,chr3,114563005,114563034,+,34,9
reads_R-HPV39,HPV39,right,4,3869,chr21,22105947,22105976,+,30,6
reads_R-HPV39,HPV39,right,4,3869,chr2,4413790,4413819,+,33,9
reads_R-HPV39,HPV39,right,3,3869,chr15,30201446,30201475,+,34,9
reads_R-HPV39,HPV39,right,4,3869,chr1,174100835,174100864,+,35,9
reads_R-HPV39,HPV39,right,4,3869,chr1,21115442,21115470,+,31,9
reads_R-HPV39,HPV39,right,3,3869,chrX,132788242,132788213,-,33,9
reads_R-HPV39,HPV39,right,4,3869,chr2,184374216,184374182,-,37,16
reads_R-HPV39,HPV39,right,4,3869,chr14,54128287,54128258,-,34,9
reads_R-HPV39,HPV39,right,3,3869,chr13,47847816,47847787,-,33,9
reads_R-HPV39,HPV39,right,4,3869,chr1,242209475,242209447,-,29,6
reads_R-HPV39,HPV39,right,4,3869,chr1,94436665,94436636,-,32,8
reads_R-HPV39,HPV39,right,4,3869,chr6,108504599,108504631,+,33,7
reads_R-HPV39,HPV39,right,4,3869,chr4,105240173,105240210,+,36,14
reads_R-HPV39,HPV39,right,4,3869,chr3,11994559,11994591,+,33,7
reads_R-HPV39,HPV39,right,4,3869,chr1,100373465,100373494,+,30,4
reads_R-HPV39,HPV39,right,4,3869,chr6,8307548,8307516,-,32,7
reads_R-HPV39,HPV39,right,4,3869,chr1,90415166,90415134,-,32,7
reads_R-HPV39,HPV39,right,4,3869,chr7,105427279,105427313,+,33,4
reads_R-HPV39,HPV39,right,4,3869,chr7,36707464,36707499,+,34,4
reads_R-HPV39,HPV39,right,4,3869,chr6,673830,673864,+,33,4
reads_R-HPV39,HPV39,right,4,3869,chr5,113795729,113795762,+,32,4
reads_R-HPV39,HPV39,right,4,3869,chr4,28434068,28434103,+,35,4
reads_R-HPV39,HPV39,right,4,3869,chr2,100594825,100594859,+,33,4
reads_R-HPV39,HPV39,right,4,3869,chr18,3617627,3617661,+,33,4
reads_R-HPV39,HPV39,right,4,3869,chr12,23648198,23648232,+,38,6
reads_R-HPV39,HPV39,right,4,3869,chr1,213098789,213098823,+,32,4
reads_R-HPV39,HPV39,right,4,3869,chr1,113668149,113668184,+,33,4
reads_R-HPV39,HPV39,right,3,3869,chrX,44576079,44576045,-,33,4
reads_R-HPV39,HPV39,right,4,3869,chr5,142707520,142707486,-,32,4
reads_R-HPV39,HPV39,right,4,3869,chr3,21880362,21880328,-,33,4
reads_R-HPV39,HPV39,right,4,3869,chr20,46667851,46667817,-,34,4
reads_R-HPV39,HPV39,right,4,3869,chr2,44781548,44781514,-,33,4
reads_R-HPV39,HPV39,right,4,3869,chr2,147493522,147493488,-,32,4
reads_R-HPV39,HPV39,right,3,3869,chr15,32337249,32337215,-,34,4
reads_R-HPV39,HPV39,right,3,3869,chrX,56288704,56288738,+,32,3
reads_R-HPV39,HPV39,right,4,3869,chr7,105925621,105925657,+,34,3
reads_R-HPV39,HPV39,right,4,3869,chr6,31473826,31473860,+,33,3
reads_R-HPV39,HPV39,right,4,3869,chr3,89297614,89297650,+,34,3
reads_R-HPV39,HPV39,right,4,3869,chr14,54060962,54060996,+,33,3
reads_R-HPV39,HPV39,right,3,3869,chr13,78799980,78800011,+,30,3
reads_R-HPV39,HPV39,right,4,3869,chr11,43526989,43527023,+,33,3
reads_R-HPV39,HPV39,right,4,3869,chr1,152202534,152202568,+,33,3
reads_R-HPV39,HPV39,right,4,3869,chr9,20042770,20042736,-,33,3
reads_R-HPV39,HPV39,right,4,3869,chr3,21070919,21070885,-,33,3
reads_R-HPV39,HPV39,right,4,3869,chr20,22782559,22782528,-,31,3
reads_R-HPV39,HPV39,right,4,3869,chr12,86701329,86701294,-,33,3
reads_R-HPV39,HPV39,right,4,3869,chr10,106838810,106838776,-,33,3
reads_R-HPV39,HPV39,right,10,3983,chr1,218786506,218786468,-,43,16
reads_R-HPV39,HPV39,left,10,4035,chr21,45546012,45546046,-,43,8
reads_R-HPV39,HPV39,left,7,4038,chr21,45546011,45546041,-,30,1
reads_R-HPV39,HPV39,right,10,4173,chr12,48314682,48314715,+,40,14
reads_R-HPV39,HPV39,right,10,4226,chr10,95642315,95642275,-,43,7
reads_R-HPV39,HPV39,right,7,4223,chr10,95642316,95642279,-,37,1
reads_R-HPV39,HPV39,left,4,4312,chr21,9614868,9614830,+,41,8
reads_R-HPV39,HPV39,left,3,4312,KI270750.1,118475,118440,+,41,11
reads_R-HPV39,HPV39,left,10,4312,chr4,189740581,189740616,-,41,13
reads_R-HPV39,HPV39,right,7,4421,chr4,102704091,102704062,-,28,1
reads_R-HPV39,HPV39,right,4,4427,chr19,11877360,11877385,+,25,2
reads_R-HPV39,HPV39,right,4,4427,chr17,46440492,46440521,+,31,6
reads_R-HPV39,HPV39,right,3,4427,chr15,41934342,41934372,+,34,6
reads_R-HPV39,HPV39,right,4,4427,chr1,67519825,67519858,+,37,11
reads_R-HPV39,HPV39,right,4,4427,chr1,12326357,12326383,+,26,3
reads_R-HPV39,HPV39,right,4,4427,chr4,102704086,102704053,-,38,11
reads_R-HPV39,HPV39,right,4,4427,chr19,35062049,35062018,-,34,6
reads_R-HPV39,HPV39,right,4,4427,chr18,24529263,24529237,-,26,3
reads_R-HPV39,HPV39,right,4,4427,chr7,149387024,149387057,+,35,7
reads_R-HPV39,HPV39,right,4,4427,chr4,52876741,52876708,-,35,7
reads_R-HPV39,HPV39,right,4,4427,chr3,52424433,52424397,-,40,9
reads_R-HPV39,HPV39,right,4,4427,chr5,150712453,150712489,+,38,8
reads_R-HPV39,HPV39,right,4,4427,chr2,206186816,206186850,+,34,6
reads_R-HPV39,HPV39,right,4,4427,chr12,101885553,101885587,+,34,6
reads_R-HPV39,HPV39,right,4,4427,chr11,112141260,112141294,+,35,6
reads_R-HPV39,HPV39,right,4,4427,chr3,57515601,57515568,-,31,4
reads_R-HPV39,HPV39,right,3,4427,chr13,113267528,113267492,-,36,8
reads_R-HPV39,HPV39,right,4,4427,chr12,61648836,61648805,-,31,3
reads_R-HPV39,HPV39,right,4,4427,chr6,87490359,87490395,+,33,3
reads_R-HPV39,HPV39,right,1,4427,chr5,149296059,149296094,+,32,1
reads_R-HPV39,HPV39,right,1,4427,chr8,140215637,140215602,-,32,1
reads_R-HPV39,HPV39,right,4,4427,chr19,49752375,49752340,-,34,3
reads_R-HPV39,HPV39,left,10,4460,chr2,178128641,178128603,+,41,8
reads_R-HPV39,HPV39,left,10,4496,chr6,128898423,128898385,+,43,15
reads_R-HPV39,HPV39,right,10,5216,chr6,54785370,54785335,-,41,12
reads_R-HPV39,HPV39,left,10,5344,chr1,222254621,222254583,+,43,15
reads_R-HPV39,HPV39,left,10,5373,chr8,3198352,3198390,-,43,13
reads_R-HPV39,HPV39,left,10,5679,chr5,22088688,22088726,-,43,15
reads_R-HPV39,HPV39,left,10,5833,chr17,38560690,38560724,-,39,7
reads_R-HPV39,HPV39,left,10,5932,chr14,93180153,93180188,-,41,13
reads_R-HPV39,HPV39,left,10,6039,chr2,51943714,51943676,+,43,6
reads_R-HPV39,HPV39,left,10,6205,chr20,21608349,21608382,-,40,14
reads_R-HPV39,HPV39,left,10,6233,chr19,32808509,32808544,-,41,13
reads_R-HPV39,HPV39,left,10,6261,chr8,107386199,107386229,-,33,8
reads_R-HPV39,HPV39,left,4,6261,chr1,188073548,188073522,+,27,4
reads_R-HPV39,HPV39,left,4,6261,chr12,18021947,18021973,-,26,3
reads_R-HPV39,HPV39,left,10,6325,chr14,101849138,101849174,-,41,8
reads_R-HPV39,HPV39,left,10,6448,chr18,27029542,27029583,-,43,10
reads_R-HPV39,HPV39,left,10,6486,chr8,122583408,122583446,-,43,13
reads_R-HPV39,HPV39,right,7,6532,chr4,123061418,123061444,+,26,1
reads_R-HPV39,HPV39,right,4,6532,chr5,23033764,23033796,+,31,6
reads_R-HPV39,HPV39,right,4,6532,chr5,4187044,4187075,+,29,5
reads_R-HPV39,HPV39,right,4,6532,chr2,191745348,191745380,+,30,5
reads_R-HPV39,HPV39,right,4,6532,chr2,154205626,154205658,+,30,5
reads_R-HPV39,HPV39,right,4,6532,chr2,7762718,7762747,+,27,2
reads_R-HPV39,HPV39,right,4,6532,chr18,29039585,29039618,+,41,10
reads_R-HPV39,HPV39,right,3,6532,chr15,91116810,91116848,+,43,15
reads_R-HPV39,HPV39,right,3,6532,chr13,25223599,25223630,+,30,5
reads_R-HPV39,HPV39,right,4,6532,chr12,68057906,68057938,+,30,5
reads_R-HPV39,HPV39,right,4,6532,chr10,105299727,105299759,+,30,5
reads_R-HPV39,HPV39,right,4,6532,chr8,131156811,131156780,-,29,5
reads_R-HPV39,HPV39,right,4,6532,chr7,125689680,125689650,-,34,8
reads_R-HPV39,HPV39,right,4,6532,chr3,190732626,190732594,-,31,6
reads_R-HPV39,HPV39,right,3,6532,chr16,48255850,48255817,-,40,10
reads_R-HPV39,HPV39,right,4,6532,chr12,85205202,85205171,-,29,5
reads_R-HPV39,HPV39,right,3,6532,chrX,5412706,5412738,+,33,4
reads_R-HPV39,HPV39,right,4,6532,chr11,28562147,28562116,-,30,3
reads_R-HPV39,HPV39,right,4,6532,chr12,25558659,25558702,+,40,6
