31	1	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	0	32	chrX	156040895	95448806	95448838	1	32,	0,	95448806,
31	1	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	0	32	chrX	156040895	73462875	73462907	1	32,	0,	73462875,
30	2	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	0	32	chrX	156040895	112177133	112177165	1	32,	0,	112177133,
27	1	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	0	28	chrX	156040895	116597544	116597572	1	28,	0,	116597544,
32	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	0	32	chr3	198295559	55193872	55193904	1	32,	0,	55193872,
31	1	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	0	32	chr15	101991189	46004502	46004534	1	32,	0,	46004502,
31	1	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	0	32	chr11	135086622	87238110	87238142	1	32,	0,	87238110,
30	2	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	0	32	chr10	133797422	90069300	90069332	1	32,	0,	90069300,
27	0	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	5	32	chrX	156040895	77835623	77835650	1	27,	3,	77835623,
30	2	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	0	32	chr6	170805979	76851752	76851784	1	32,	3,	76851752,
31	0	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_968_1413_1:0:0_1:0:0_15a|HPV45|left|1154	35	0	31	chr11	135086622	7819239	7819270	1	31,	4,	7819239,
25	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_976_1479_0:0:0_2:0:0_268|HPV45|left|1154	27	0	25	chrX	156040895	95448814	95448839	1	25,	0,	95448814,
25	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_976_1479_0:0:0_2:0:0_268|HPV45|left|1154	27	0	25	chr7	159345973	127889979	127890004	1	25,	0,	127889979,
25	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_976_1479_0:0:0_2:0:0_268|HPV45|left|1154	27	0	25	chr11	135086622	87238118	87238143	1	25,	0,	87238118,
25	0	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_976_1479_0:0:0_2:0:0_268|HPV45|left|1154	27	0	25	chr8	145138636	54057344	54057369	1	25,	2,	54057344,
25	0	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_976_1479_0:0:0_2:0:0_268|HPV45|left|1154	27	0	25	chr5	181538259	105097003	105097028	1	25,	2,	105097003,
31	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chrX	156040895	95448808	95448839	1	31,	0,	95448808,
30	1	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chrX	156040895	116597546	116597577	1	31,	0,	116597546,
30	1	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chrX	156040895	112177135	112177166	1	31,	0,	112177135,
30	1	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chrX	156040895	73462877	73462908	1	31,	0,	73462877,
29	2	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chrX	156040895	21534383	21534414	1	31,	0,	21534383,
25	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	6	31	chr7	159345973	127889979	127890004	1	25,	6,	127889979,
31	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chr3	198295559	55193874	55193905	1	31,	0,	55193874,
31	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chr15	101991189	46004504	46004535	1	31,	0,	46004504,
31	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chr11	135086622	87238112	87238143	1	31,	0,	87238112,
30	1	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chr10	133797422	90069302	90069333	1	31,	0,	90069302,
30	1	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chrX	156040895	77835622	77835653	1	31,	2,	77835622,
30	1	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chr8	145138636	54057344	54057375	1	31,	2,	54057344,
30	1	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chr6	170805979	76851751	76851782	1	31,	2,	76851751,
31	0	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chr5	181538259	105097003	105097034	1	31,	2,	105097003,
29	0	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	29	chr11	135086622	7819239	7819268	1	29,	4,	7819239,
30	1	0	0	0	0	0	0	-	chr3~55192906~55193905~+~HPV18~1152~2151~+_560_1039_1:0:0_0:0:0_7a|HPV45|left|1154	33	0	31	chr10	133797422	90106390	90106421	1	31,	2,	90106390,
26	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_567_1044_0:0:0_0:0:0_183|HPV45|left|1154	28	0	26	chrX	156040895	95448813	95448839	1	26,	0,	95448813,
25	0	0	0	0	0	0	0	+	chr3~55192906~55193905~+~HPV18~1152~2151~+_567_1044_0:0:0_0:0:0_183|HPV45|left|1154	28	1	26	chr7	159345973	127889979	127890004	1	25,	1,	127889979,
