sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV58,HPV58,right,0,1543,chr7,21535974,21536009,+,34,1
reads_R-HPV58,HPV58,right,0,1543,chr5,97317934,97317969,+,33,1
reads_R-HPV58,HPV58,right,0,1543,chr4,102249596,102249631,+,34,1
reads_R-HPV58,HPV58,right,0,1543,chr4,108983843,108983877,+,32,1
reads_R-HPV58,HPV58,right,0,1543,chr10,3319305,3319340,+,35,1
reads_R-HPV58,HPV58,right,0,1543,chr10,89018071,89018105,+,32,1
reads_R-HPV58,HPV58,right,0,1543,chr1,115361663,115361698,+,34,1
reads_R-HPV58,HPV58,right,0,1543,chr14,91579049,91579013,-,34,1
reads_R-HPV58,HPV58,right,0,1543,chr1,105115811,105115776,-,33,1
reads_R-HPV58,HPV58,left,6,4577,chr3,182689478,182689451,+,27,1
reads_R-HPV58,HPV58,right,6,5014,chr2,115822372,115822343,-,29,1
reads_R-HPV58,HPV58,right,6,5100,chr20,48686983,48687019,+,36,1
reads_R-HPV58,HPV58,right,0,5741,chr2,121603406,121603377,-,29,1
reads_R-HPV58,HPV58,right,0,5741,chr13,46191917,46191888,-,28,1
